epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568483591868,2019-09-14T13:53:11.868,0.000,1.524,-0.610,0.061
1568483591878,2019-09-14T13:53:11.878,0.010,1.159,-0.854,0.305
1568483591888,2019-09-14T13:53:11.888,0.020,1.159,-0.915,0.366
1568483591898,2019-09-14T13:53:11.898,0.030,0.610,-1.098,0.305
1568483591908,2019-09-14T13:53:11.908,0.040,0.793,-1.220,0.427
1568483591918,2019-09-14T13:53:11.918,0.050,0.915,-1.037,0.427
1568483591928,2019-09-14T13:53:11.928,0.060,0.976,-0.915,0.488
1568483591938,2019-09-14T13:53:11.938,0.070,1.098,-0.732,0.732
1568483591948,2019-09-14T13:53:11.948,0.080,1.037,-0.671,0.976
1568483591958,2019-09-14T13:53:11.958,0.090,0.976,-0.488,1.159
1568483591968,2019-09-14T13:53:11.968,0.100,0.976,-0.305,1.280
1568483591978,2019-09-14T13:53:11.978,0.110,0.732,-0.305,1.524
1568483591988,2019-09-14T13:53:11.988,0.120,0.244,-0.305,1.524
1568483591998,2019-09-14T13:53:11.998,0.130,0.244,-0.305,1.768
1568483592008,2019-09-14T13:53:12.008,0.140,0.366,-0.305,1.890
1568483592018,2019-09-14T13:53:12.018,0.150,0.061,-0.488,1.951
1568483592028,2019-09-14T13:53:12.028,0.160,-0.122,-0.854,1.890
1568483592038,2019-09-14T13:53:12.038,0.170,-0.183,-1.098,1.951
1568483592048,2019-09-14T13:53:12.048,0.180,-0.366,-1.220,1.951
1568483592058,2019-09-14T13:53:12.058,0.190,-0.366,-1.341,1.890
1568483592068,2019-09-14T13:53:12.068,0.200,-0.305,-1.341,1.829
1568483592078,2019-09-14T13:53:12.078,0.210,-0.183,-1.341,1.768
1568483592088,2019-09-14T13:53:12.088,0.220,-0.122,-1.341,1.707
1568483592098,2019-09-14T13:53:12.098,0.230,-0.244,-1.402,1.524
1568483592108,2019-09-14T13:53:12.108,0.240,-0.366,-1.463,1.341
1568483592118,2019-09-14T13:53:12.118,0.250,-0.549,-1.524,0.976
1568483592128,2019-09-14T13:53:12.128,0.260,-0.549,-1.585,0.793
1568483592138,2019-09-14T13:53:12.138,0.270,-0.427,-1.768,0.610
1568483592148,2019-09-14T13:53:12.148,0.280,-0.366,-1.768,0.488
1568483592158,2019-09-14T13:53:12.158,0.290,-0.061,-1.890,0.305
1568483592168,2019-09-14T13:53:12.168,0.300,0.366,-2.195,0.244
1568483592178,2019-09-14T13:53:12.178,0.310,0.854,-2.378,0.366
1568483592188,2019-09-14T13:53:12.188,0.320,0.915,-2.439,0.427
1568483592198,2019-09-14T13:53:12.198,0.330,1.098,-2.500,0.549
1568483592208,2019-09-14T13:53:12.208,0.340,1.159,-2.378,0.549
1568483592218,2019-09-14T13:53:12.218,0.350,1.220,-2.378,0.427
1568483592228,2019-09-14T13:53:12.228,0.360,1.159,-2.378,0.305
1568483592238,2019-09-14T13:53:12.238,0.370,1.280,-2.256,0.000
1568483592248,2019-09-14T13:53:12.248,0.380,1.220,-2.378,-0.488
1568483592258,2019-09-14T13:53:12.258,0.390,1.463,-3.110,-1.524
1568483592268,2019-09-14T13:53:12.268,0.400,2.012,-4.695,-4.207
1568483592278,2019-09-14T13:53:12.278,0.410,1.159,-7.195,-9.817
1568483592288,2019-09-14T13:53:12.288,0.420,-1.341,-10.305,-17.134
1568483592298,2019-09-14T13:53:12.298,0.430,-2.500,-13.354,-23.476
1568483592308,2019-09-14T13:53:12.308,0.440,-0.183,-16.707,-27.927
1568483592318,2019-09-14T13:53:12.318,0.450,0.000,-20.000,-31.707
1568483592328,2019-09-14T13:53:12.328,0.460,0.244,-23.110,-33.598
1568483592338,2019-09-14T13:53:12.338,0.470,3.049,-26.280,-33.963
1568483592348,2019-09-14T13:53:12.348,0.480,4.390,-29.390,-33.963
1568483592358,2019-09-14T13:53:12.358,0.490,3.415,-32.500,-34.573
1568483592368,2019-09-14T13:53:12.368,0.500,2.988,-35.488,-35.183
1568483592378,2019-09-14T13:53:12.378,0.510,2.927,-37.988,-34.939
1568483592388,2019-09-14T13:53:12.388,0.520,3.049,-40.305,-34.146
1568483592398,2019-09-14T13:53:12.398,0.530,2.378,-42.317,-33.232
1568483592408,2019-09-14T13:53:12.408,0.540,0.915,-44.024,-32.744
1568483592418,2019-09-14T13:53:12.418,0.550,-0.488,-45.549,-32.256
1568483592428,2019-09-14T13:53:12.428,0.560,-1.463,-46.341,-31.402
1568483592438,2019-09-14T13:53:12.438,0.570,-1.829,-46.829,-30.000
1568483592448,2019-09-14T13:53:12.448,0.580,-1.890,-46.707,-28.537
1568483592458,2019-09-14T13:53:12.458,0.590,-1.951,-46.280,-27.073
1568483592468,2019-09-14T13:53:12.468,0.600,-1.829,-45.915,-25.488
1568483592478,2019-09-14T13:53:12.478,0.610,-2.012,-45.366,-23.598
1568483592488,2019-09-14T13:53:12.488,0.620,-1.951,-44.695,-21.524
