epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568491862116,2019-09-14T16:11:02.116,0.000,-5.244,7.561,-5.610
1568491862126,2019-09-14T16:11:02.126,0.010,-5.610,7.439,-5.915
1568491862136,2019-09-14T16:11:02.136,0.020,-5.122,7.866,-6.646
1568491862146,2019-09-14T16:11:02.146,0.030,-4.756,7.683,-7.927
1568491862156,2019-09-14T16:11:02.156,0.040,-4.573,7.439,-8.720
1568491862166,2019-09-14T16:11:02.166,0.050,-3.720,7.012,-9.329
1568491862176,2019-09-14T16:11:02.176,0.060,-2.927,6.524,-9.512
1568491862186,2019-09-14T16:11:02.186,0.070,-2.073,5.915,-9.268
1568491862196,2019-09-14T16:11:02.196,0.080,-1.037,5.000,-9.146
1568491862206,2019-09-14T16:11:02.206,0.090,0.000,4.146,-9.207
1568491862216,2019-09-14T16:11:02.216,0.100,1.220,3.232,-9.329
1568491862226,2019-09-14T16:11:02.226,0.110,1.890,2.500,-9.146
1568491862236,2019-09-14T16:11:02.236,0.120,2.378,1.951,-8.963
1568491862246,2019-09-14T16:11:02.246,0.130,3.171,1.463,-8.902
1568491862256,2019-09-14T16:11:02.256,0.140,3.780,1.159,-8.780
1568491862266,2019-09-14T16:11:02.266,0.150,4.085,0.793,-8.780
1568491862276,2019-09-14T16:11:02.276,0.160,4.085,0.488,-8.659
1568491862286,2019-09-14T16:11:02.286,0.170,4.207,0.610,-8.537
1568491862296,2019-09-14T16:11:02.296,0.180,4.207,0.976,-7.988
1568491862306,2019-09-14T16:11:02.306,0.190,4.207,1.463,-7.256
1568491862316,2019-09-14T16:11:02.316,0.200,3.963,2.439,-6.220
1568491862326,2019-09-14T16:11:02.326,0.210,3.476,3.537,-4.939
1568491862336,2019-09-14T16:11:02.336,0.220,2.988,4.451,-4.024
1568491862346,2019-09-14T16:11:02.346,0.230,2.439,5.366,-3.232
1568491862356,2019-09-14T16:11:02.356,0.240,2.012,5.976,-2.561
1568491862366,2019-09-14T16:11:02.366,0.250,1.829,6.220,-2.317
1568491862376,2019-09-14T16:11:02.376,0.260,1.585,6.159,-2.012
1568491862386,2019-09-14T16:11:02.386,0.270,1.524,6.037,-1.524
1568491862396,2019-09-14T16:11:02.396,0.280,1.402,5.854,-1.037
1568491862406,2019-09-14T16:11:02.406,0.290,1.463,5.488,-0.610
1568491862416,2019-09-14T16:11:02.416,0.300,1.768,4.878,-0.183
1568491862426,2019-09-14T16:11:02.426,0.310,1.951,4.329,0.000
1568491862436,2019-09-14T16:11:02.436,0.320,1.951,3.902,0.183
1568491862446,2019-09-14T16:11:02.446,0.330,1.463,3.780,0.183
1568491862456,2019-09-14T16:11:02.456,0.340,1.159,3.659,-0.061
1568491862466,2019-09-14T16:11:02.466,0.350,1.220,3.537,-0.610
1568491862476,2019-09-14T16:11:02.476,0.360,1.220,3.659,-1.524
1568491862486,2019-09-14T16:11:02.486,0.370,0.793,4.085,-2.134
1568491862496,2019-09-14T16:11:02.496,0.380,0.671,4.695,-2.622
1568491862506,2019-09-14T16:11:02.506,0.390,0.976,5.305,-3.171
1568491862516,2019-09-14T16:11:02.516,0.400,1.402,5.793,-3.780
1568491862526,2019-09-14T16:11:02.526,0.410,1.951,6.280,-4.390
1568491862536,2019-09-14T16:11:02.536,0.420,2.073,6.768,-4.817
1568491862546,2019-09-14T16:11:02.546,0.430,2.134,7.195,-5.366
1568491862556,2019-09-14T16:11:02.556,0.440,2.195,7.561,-5.915
1568491862566,2019-09-14T16:11:02.566,0.450,1.890,7.805,-6.280
1568491862576,2019-09-14T16:11:02.576,0.460,1.646,8.110,-6.585
1568491862586,2019-09-14T16:11:02.586,0.470,1.829,8.171,-6.646
1568491862596,2019-09-14T16:11:02.596,0.480,2.195,8.110,-6.402
1568491862606,2019-09-14T16:11:02.606,0.490,2.744,7.744,-6.220
1568491862616,2019-09-14T16:11:02.616,0.500,3.476,7.317,-6.098
1568491862626,2019-09-14T16:11:02.626,0.510,3.780,6.707,-5.854
1568491862636,2019-09-14T16:11:02.636,0.520,4.329,5.915,-5.610
1568491862646,2019-09-14T16:11:02.646,0.530,5.000,5.183,-5.244
1568491862656,2019-09-14T16:11:02.656,0.540,5.305,4.390,-4.573
1568491862666,2019-09-14T16:11:02.666,0.550,5.732,3.537,-4.024
1568491862676,2019-09-14T16:11:02.676,0.560,5.976,2.744,-3.537
1568491862686,2019-09-14T16:11:02.686,0.570,5.671,2.317,-3.110
1568491862696,2019-09-14T16:11:02.696,0.580,5.793,1.951,-2.866
1568491862706,2019-09-14T16:11:02.706,0.590,5.793,1.707,-2.500
1568491862716,2019-09-14T16:11:02.716,0.600,5.793,1.768,-1.768
1568491862726,2019-09-14T16:11:02.726,0.610,5.976,2.195,-0.671
1568491862736,2019-09-14T16:11:02.736,0.620,5.793,2.683,0.488
1568491862746,2019-09-14T16:11:02.746,0.630,5.488,3.537,1.159
1568491862756,2019-09-14T16:11:02.756,0.640,5.305,4.390,2.012
1568491862766,2019-09-14T16:11:02.766,0.650,5.061,5.122,2.866
1568491862776,2019-09-14T16:11:02.776,0.660,4.878,5.854,3.476
1568491862786,2019-09-14T16:11:02.786,0.670,4.817,6.402,4.146
1568491862796,2019-09-14T16:11:02.796,0.680,4.573,7.012,4.817
1568491862806,2019-09-14T16:11:02.806,0.690,3.963,7.805,5.671
1568491862816,2019-09-14T16:11:02.816,0.700,3.110,8.902,6.402
1568491862826,2019-09-14T16:11:02.826,0.710,2.317,9.817,6.463
