epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568483293970,2019-09-14T13:48:13.970,0.000,99333.891
1568483294104,2019-09-14T13:48:14.104,0.134,99328.664
1568483294241,2019-09-14T13:48:14.241,0.271,99329.500
1568483294377,2019-09-14T13:48:14.377,0.407,99331.641
1568483294512,2019-09-14T13:48:14.512,0.542,99332.938
1568483294648,2019-09-14T13:48:14.648,0.678,99332.938
1568483294784,2019-09-14T13:48:14.784,0.814,99330.328
1568483294919,2019-09-14T13:48:14.919,0.949,99335.555
1568483295055,2019-09-14T13:48:15.055,1.085,99337.695
1568483295190,2019-09-14T13:48:15.190,1.220,99330.797
1568483295326,2019-09-14T13:48:15.326,1.356,99336.031
1568483295462,2019-09-14T13:48:15.462,1.492,99336.859
1568483295598,2019-09-14T13:48:15.598,1.628,99332.938
1568483295733,2019-09-14T13:48:15.733,1.763,99329.969
1568483295869,2019-09-14T13:48:15.869,1.899,99333.891
1568483296006,2019-09-14T13:48:16.006,2.036,99340.781
1568483296140,2019-09-14T13:48:16.140,2.170,99334.250
1568483296277,2019-09-14T13:48:16.277,2.307,99336.031
1568483296411,2019-09-14T13:48:16.411,2.441,99334.250
1568483296548,2019-09-14T13:48:16.548,2.578,99331.641
1568483296684,2019-09-14T13:48:16.684,2.714,99329.969
1568483296819,2019-09-14T13:48:16.819,2.849,99329.500
1568483296955,2019-09-14T13:48:16.955,2.985,99330.797
1568483297091,2019-09-14T13:48:17.091,3.121,99328.188
1568483297226,2019-09-14T13:48:17.226,3.256,99332.859
1568483297362,2019-09-14T13:48:17.362,3.392,99326.406
1568483297497,2019-09-14T13:48:17.497,3.527,99332.859
1568483297633,2019-09-14T13:48:17.633,3.663,99330.719
1568483297769,2019-09-14T13:48:17.769,3.799,99333.328
1568483297904,2019-09-14T13:48:17.904,3.934,99334.172
1568483298040,2019-09-14T13:48:18.040,4.070,99331.164
1568483298177,2019-09-14T13:48:18.177,4.207,99329.023
1568483298311,2019-09-14T13:48:18.311,4.341,99331.164
1568483298448,2019-09-14T13:48:18.448,4.478,99332.469
1568483298582,2019-09-14T13:48:18.582,4.612,99330.328
1568483298719,2019-09-14T13:48:18.719,4.749,99332.469
1568483298855,2019-09-14T13:48:18.855,4.885,99327.719
1568483298990,2019-09-14T13:48:18.990,5.020,99334.719
1568483299126,2019-09-14T13:48:19.126,5.156,99335.078
1568483299262,2019-09-14T13:48:19.262,5.292,99332.938
1568483299397,2019-09-14T13:48:19.397,5.427,99332.031
1568483299533,2019-09-14T13:48:19.533,5.563,99337.250
1568483299668,2019-09-14T13:48:19.668,5.698,99334.250
1568483299804,2019-09-14T13:48:19.804,5.834,99331.555
1568483299940,2019-09-14T13:48:19.940,5.970,99330.328
1568483300075,2019-09-14T13:48:20.075,6.105,99326.797
