epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568483099572,2019-09-14T13:44:59.572,0.000,0.000175562,-0.000218313,-0.000143750
1568483099622,2019-09-14T13:44:59.622,0.050,0.000175938,-0.000217938,-0.000143000
1568483099672,2019-09-14T13:44:59.672,0.100,0.000176688,-0.000219437,-0.000143813
1568483099722,2019-09-14T13:44:59.722,0.150,0.000177062,-0.000219062,-0.000143750
1568483099772,2019-09-14T13:44:59.772,0.200,0.000177062,-0.000219062,-0.000144500
1568483099822,2019-09-14T13:44:59.822,0.250,0.000176313,-0.000218313,-0.000144188
1568483099872,2019-09-14T13:44:59.872,0.300,0.000175625,-0.000217938,-0.000142687
1568483099922,2019-09-14T13:44:59.922,0.350,0.000175625,-0.000219062,-0.000142313
1568483099972,2019-09-14T13:44:59.972,0.400,0.000177437,-0.000219062,-0.000143062
1568483100022,2019-09-14T13:45:00.022,0.450,0.000175938,-0.000218313,-0.000142687
1568483100072,2019-09-14T13:45:00.072,0.500,0.000176313,-0.000218313,-0.000142313
1568483100122,2019-09-14T13:45:00.122,0.550,0.000175625,-0.000218313,-0.000142313
1568483100172,2019-09-14T13:45:00.172,0.600,0.000176313,-0.000218000,-0.000141563
1568483100222,2019-09-14T13:45:00.222,0.650,0.000176000,-0.000218688,-0.000143125
1568483100272,2019-09-14T13:45:00.272,0.700,0.000175250,-0.000219062,-0.000141938
1568483100322,2019-09-14T13:45:00.322,0.750,0.000175625,-0.000217625,-0.000142375
1568483100372,2019-09-14T13:45:00.372,0.800,0.000175625,-0.000219062,-0.000140375
1568483100422,2019-09-14T13:45:00.422,0.850,0.000174875,-0.000218688,-0.000142000
1568483100472,2019-09-14T13:45:00.472,0.900,0.000176313,-0.000218313,-0.000141563
1568483100522,2019-09-14T13:45:00.522,0.950,0.000174875,-0.000219062,-0.000140812
1568483100572,2019-09-14T13:45:00.572,1.000,0.000174875,-0.000216875,-0.000140500
1568483100622,2019-09-14T13:45:00.622,1.050,0.000174125,-0.000219062,-0.000140812
1568483100672,2019-09-14T13:45:00.672,1.100,0.000174188,-0.000218313,-0.000140063
1568483100722,2019-09-14T13:45:00.722,1.150,0.000172688,-0.000217250,-0.000139625
1568483100772,2019-09-14T13:45:00.772,1.200,0.000172688,-0.000217625,-0.000139312
1568483100822,2019-09-14T13:45:00.822,1.250,0.000172000,-0.000218688,-0.000139250
1568483100872,2019-09-14T13:45:00.872,1.300,0.000171625,-0.000217625,-0.000140063
1568483100922,2019-09-14T13:45:00.922,1.350,0.000172313,-0.000218000,-0.000139250
1568483100972,2019-09-14T13:45:00.972,1.400,0.000172000,-0.000219437,-0.000139312
1568483101022,2019-09-14T13:45:01.022,1.450,0.000172375,-0.000217250,-0.000139688
1568483101072,2019-09-14T13:45:01.072,1.500,0.000172688,-0.000218313,-0.000140438
1568483101122,2019-09-14T13:45:01.122,1.550,0.000172000,-0.000218313,-0.000139312
1568483101172,2019-09-14T13:45:01.172,1.600,0.000172000,-0.000217250,-0.000138125
1568483101222,2019-09-14T13:45:01.222,1.650,0.000172375,-0.000217250,-0.000140063
1568483101272,2019-09-14T13:45:01.272,1.700,0.000171625,-0.000218313,-0.000139312
1568483101322,2019-09-14T13:45:01.322,1.750,0.000170875,-0.000218313,-0.000139688
1568483101372,2019-09-14T13:45:01.372,1.800,0.000171625,-0.000217625,-0.000140875
1568483101422,2019-09-14T13:45:01.422,1.850,0.000171625,-0.000218000,-0.000139375
1568483101472,2019-09-14T13:45:01.472,1.900,0.000172000,-0.000218313,-0.000138562
1568483101522,2019-09-14T13:45:01.522,1.950,0.000172000,-0.000218688,-0.000140438
1568483101572,2019-09-14T13:45:01.572,2.000,0.000171250,-0.000218000,-0.000140500
1568483101622,2019-09-14T13:45:01.622,2.050,0.000171625,-0.000218000,-0.000140063
1568483101672,2019-09-14T13:45:01.672,2.100,0.000172688,-0.000219062,-0.000140500
1568483101722,2019-09-14T13:45:01.722,2.150,0.000172000,-0.000218375,-0.000141250
1568483101772,2019-09-14T13:45:01.772,2.200,0.000173062,-0.000218688,-0.000140500
1568483101822,2019-09-14T13:45:01.822,2.250,0.000171250,-0.000218313,-0.000140438
1568483101872,2019-09-14T13:45:01.872,2.300,0.000172750,-0.000218375,-0.000140125
1568483101922,2019-09-14T13:45:01.922,2.350,0.000171250,-0.000218688,-0.000141250
1568483101972,2019-09-14T13:45:01.972,2.400,0.000172000,-0.000218688,-0.000140500
1568483102022,2019-09-14T13:45:02.022,2.450,0.000171625,-0.000218313,-0.000140063
1568483102072,2019-09-14T13:45:02.072,2.500,0.000171250,-0.000219062,-0.000140500
1568483102122,2019-09-14T13:45:02.122,2.550,0.000172375,-0.000218000,-0.000140438
1568483102172,2019-09-14T13:45:02.172,2.600,0.000171625,-0.000218313,-0.000141187
1568483102222,2019-09-14T13:45:02.222,2.650,0.000172375,-0.000218688,-0.000141187
1568483102272,2019-09-14T13:45:02.272,2.700,0.000172688,-0.000218000,-0.000142000
1568483102322,2019-09-14T13:45:02.322,2.750,0.000172688,-0.000219437,-0.000140500
1568483102372,2019-09-14T13:45:02.372,2.800,0.000172688,-0.000218688,-0.000141563
1568483102422,2019-09-14T13:45:02.422,2.850,0.000171625,-0.000219437,-0.000142000
