epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568483731015,2019-09-14T13:55:31.015,0.000,0.244,-0.122,1.098
1568483731025,2019-09-14T13:55:31.025,0.010,0.122,0.549,1.220
1568483731035,2019-09-14T13:55:31.035,0.020,0.549,0.366,1.341
1568483731045,2019-09-14T13:55:31.045,0.030,0.427,0.244,1.585
1568483731055,2019-09-14T13:55:31.055,0.040,0.122,-0.061,1.585
1568483731065,2019-09-14T13:55:31.065,0.050,-0.244,-0.366,1.585
1568483731075,2019-09-14T13:55:31.075,0.060,-0.244,-0.549,1.463
1568483731085,2019-09-14T13:55:31.085,0.070,0.122,-0.610,1.280
1568483731095,2019-09-14T13:55:31.095,0.080,0.488,-0.732,0.976
1568483731105,2019-09-14T13:55:31.105,0.090,0.732,-0.793,0.732
1568483731115,2019-09-14T13:55:31.115,0.100,0.915,-0.793,0.488
1568483731125,2019-09-14T13:55:31.125,0.110,0.915,-0.854,0.183
1568483731135,2019-09-14T13:55:31.135,0.120,0.854,-0.915,0.000
1568483731145,2019-09-14T13:55:31.145,0.130,0.549,-0.793,-0.183
1568483731155,2019-09-14T13:55:31.155,0.140,0.244,-0.793,-0.305
1568483731165,2019-09-14T13:55:31.165,0.150,0.183,-0.793,-0.183
1568483731175,2019-09-14T13:55:31.175,0.160,0.000,-0.732,-0.061
1568483731185,2019-09-14T13:55:31.185,0.170,-0.061,-0.671,0.061
1568483731195,2019-09-14T13:55:31.195,0.180,-0.244,-0.610,0.183
1568483731205,2019-09-14T13:55:31.205,0.190,-0.427,-0.488,0.244
1568483731215,2019-09-14T13:55:31.215,0.200,0.122,-0.488,0.427
1568483731225,2019-09-14T13:55:31.225,0.210,0.488,-0.366,0.427
1568483731235,2019-09-14T13:55:31.235,0.220,0.366,-0.366,0.366
1568483731245,2019-09-14T13:55:31.245,0.230,0.488,-0.366,0.366
1568483731255,2019-09-14T13:55:31.255,0.240,0.366,-0.549,0.305
1568483731265,2019-09-14T13:55:31.265,0.250,-0.061,-0.610,0.244
1568483731275,2019-09-14T13:55:31.275,0.260,-0.061,-0.671,0.244
1568483731285,2019-09-14T13:55:31.285,0.270,0.000,-0.671,0.122
1568483731295,2019-09-14T13:55:31.295,0.280,0.000,-0.671,0.061
1568483731305,2019-09-14T13:55:31.305,0.290,0.244,-0.549,0.061
1568483731315,2019-09-14T13:55:31.315,0.300,0.671,-0.427,0.122
1568483731325,2019-09-14T13:55:31.325,0.310,0.793,-0.366,0.427
1568483731335,2019-09-14T13:55:31.335,0.320,0.732,-0.366,0.427
1568483731345,2019-09-14T13:55:31.345,0.330,0.732,-0.244,0.549
1568483731355,2019-09-14T13:55:31.355,0.340,0.610,-0.366,0.793
1568483731365,2019-09-14T13:55:31.365,0.350,0.427,-0.244,0.976
