epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568482903469,2019-09-14T13:41:43.469,0.000,99326.984
1568482903605,2019-09-14T13:41:43.605,0.136,99330.078
1568482903742,2019-09-14T13:41:43.742,0.273,99328.297
1568482903876,2019-09-14T13:41:43.876,0.407,99323.531
1568482904013,2019-09-14T13:41:44.013,0.544,99330.438
1568482904149,2019-09-14T13:41:44.149,0.680,99330.078
1568482904284,2019-09-14T13:41:44.284,0.815,99324.844
1568482904420,2019-09-14T13:41:44.420,0.951,99327.813
1568482904556,2019-09-14T13:41:44.556,1.087,99325.203
1568482904691,2019-09-14T13:41:44.691,1.222,99330.438
1568482904827,2019-09-14T13:41:44.827,1.358,99329.125
1568482904962,2019-09-14T13:41:44.962,1.493,99329.609
1568482905098,2019-09-14T13:41:45.098,1.629,99328.297
1568482905234,2019-09-14T13:41:45.234,1.765,99324.844
1568482905369,2019-09-14T13:41:45.369,1.900,99326.156
1568482905505,2019-09-14T13:41:45.505,2.036,99328.766
1568482905642,2019-09-14T13:41:45.642,2.173,99326.984
1568482905776,2019-09-14T13:41:45.776,2.307,99322.672
1568482905913,2019-09-14T13:41:45.913,2.444,99326.156
1568482906047,2019-09-14T13:41:46.047,2.578,99328.766
1568482906184,2019-09-14T13:41:46.184,2.715,99325.672
1568482906320,2019-09-14T13:41:46.320,2.851,99320.531
1568482906455,2019-09-14T13:41:46.455,2.986,99326.156
1568482906591,2019-09-14T13:41:46.591,3.122,99322.672
1568482906727,2019-09-14T13:41:46.727,3.258,99325.289
1568482906862,2019-09-14T13:41:46.862,3.393,99328.297
1568482906998,2019-09-14T13:41:46.998,3.529,99324.375
1568482907133,2019-09-14T13:41:47.133,3.664,99327.813
1568482907269,2019-09-14T13:41:47.269,3.800,99330.438
1568482907405,2019-09-14T13:41:47.405,3.936,99322.234
1568482907540,2019-09-14T13:41:47.540,4.071,99329.609
1568482907676,2019-09-14T13:41:47.676,4.207,99328.766
1568482907812,2019-09-14T13:41:47.812,4.343,99325.203
1568482907947,2019-09-14T13:41:47.947,4.478,99330.438
1568482908083,2019-09-14T13:41:48.083,4.614,99325.672
1568482908218,2019-09-14T13:41:48.218,4.749,99321.750
1568482908354,2019-09-14T13:41:48.354,4.885,99323.891
1568482908491,2019-09-14T13:41:48.491,5.022,99326.984
1568482908625,2019-09-14T13:41:48.625,5.156,99324.375
1568482908762,2019-09-14T13:41:48.762,5.293,99322.586
1568482908898,2019-09-14T13:41:48.898,5.429,99329.953
1568482909033,2019-09-14T13:41:49.033,5.564,99329.125
1568482909169,2019-09-14T13:41:49.169,5.700,99324.281
1568482909304,2019-09-14T13:41:49.304,5.835,99324.727
1568482909440,2019-09-14T13:41:49.440,5.971,99322.586
1568482909576,2019-09-14T13:41:49.576,6.107,99323.891
1568482909711,2019-09-14T13:41:49.711,6.242,99326.906
1568482909847,2019-09-14T13:41:49.847,6.378,99326.906
1568482909983,2019-09-14T13:41:49.983,6.514,99321.672
1568482910118,2019-09-14T13:41:50.118,6.649,99321.672
1568482910254,2019-09-14T13:41:50.254,6.785,99323.422
1568482910389,2019-09-14T13:41:50.389,6.920,99324.727
1568482910525,2019-09-14T13:41:50.525,7.056,99322.109
1568482910662,2019-09-14T13:41:50.662,7.193,99322.977
1568482910796,2019-09-14T13:41:50.796,7.327,99320.719
1568482910933,2019-09-14T13:41:50.933,7.464,99322.977
1568482911069,2019-09-14T13:41:51.069,7.600,99325.953
1568482911204,2019-09-14T13:41:51.204,7.735,99323.336
1568482911340,2019-09-14T13:41:51.340,7.871,99325.117
1568482911475,2019-09-14T13:41:51.475,8.006,99322.500
1568482911611,2019-09-14T13:41:51.611,8.142,99322.023
1568482911747,2019-09-14T13:41:51.747,8.278,99325.594
1568482911882,2019-09-14T13:41:51.882,8.413,99324.641
1568482912018,2019-09-14T13:41:52.018,8.549,99321.578
1568482912154,2019-09-14T13:41:52.154,8.685,99318.094
1568482912289,2019-09-14T13:41:52.289,8.820,99321.195
1568482912425,2019-09-14T13:41:52.425,8.956,99329.430
1568482912561,2019-09-14T13:41:52.561,9.092,99321.578
1568482912696,2019-09-14T13:41:52.696,9.227,99323.336
1568482912832,2019-09-14T13:41:52.832,9.363,99327.258
1568482912969,2019-09-14T13:41:52.969,9.500,99319.406
1568482913103,2019-09-14T13:41:53.103,9.634,99328.953
1568482913240,2019-09-14T13:41:53.240,9.771,99322.023
1568482913374,2019-09-14T13:41:53.374,9.905,99326.813
1568482913511,2019-09-14T13:41:53.511,10.042,99324.641
1568482913647,2019-09-14T13:41:53.647,10.178,99320.281
1568482913782,2019-09-14T13:41:53.782,10.313,99322.891
1568482913918,2019-09-14T13:41:53.918,10.449,99324.641
1568482914054,2019-09-14T13:41:54.054,10.585,99323.336
1568482914189,2019-09-14T13:41:54.189,10.720,99318.969
1568482914325,2019-09-14T13:41:54.325,10.856,99322.891
1568482914461,2019-09-14T13:41:54.461,10.992,99324.203
1568482914596,2019-09-14T13:41:54.596,11.127,99323.719
1568482914732,2019-09-14T13:41:54.732,11.263,99321.578
1568482914867,2019-09-14T13:41:54.867,11.398,99325.508
1568482915003,2019-09-14T13:41:55.003,11.534,99328.953
1568482915140,2019-09-14T13:41:55.140,11.671,99328.484
1568482915274,2019-09-14T13:41:55.274,11.805,99326.344
1568482915411,2019-09-14T13:41:55.411,11.942,99322.891
