epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568483417079,2019-09-14T13:50:17.079,0.000,0.362,0.916,-0.053
1568483417089,2019-09-14T13:50:17.089,0.010,0.365,0.921,-0.057
1568483417099,2019-09-14T13:50:17.099,0.020,0.367,0.918,-0.058
1568483417109,2019-09-14T13:50:17.109,0.030,0.372,0.919,-0.062
1568483417119,2019-09-14T13:50:17.119,0.040,0.369,0.918,-0.066
1568483417129,2019-09-14T13:50:17.129,0.050,0.367,0.918,-0.070
1568483417139,2019-09-14T13:50:17.139,0.060,0.367,0.921,-0.073
1568483417149,2019-09-14T13:50:17.149,0.070,0.368,0.926,-0.076
1568483417159,2019-09-14T13:50:17.159,0.080,0.372,0.929,-0.078
1568483417169,2019-09-14T13:50:17.169,0.090,0.370,0.932,-0.079
1568483417179,2019-09-14T13:50:17.179,0.100,0.367,0.935,-0.084
1568483417189,2019-09-14T13:50:17.189,0.110,0.370,0.934,-0.085
1568483417199,2019-09-14T13:50:17.199,0.120,0.371,0.930,-0.083
1568483417209,2019-09-14T13:50:17.209,0.130,0.370,0.922,-0.087
1568483417219,2019-09-14T13:50:17.219,0.140,0.374,0.921,-0.088
1568483417229,2019-09-14T13:50:17.229,0.150,0.374,0.919,-0.092
1568483417239,2019-09-14T13:50:17.239,0.160,0.373,0.916,-0.091
1568483417249,2019-09-14T13:50:17.249,0.170,0.370,0.914,-0.087
1568483417259,2019-09-14T13:50:17.259,0.180,0.366,0.918,-0.087
1568483417269,2019-09-14T13:50:17.269,0.190,0.361,0.927,-0.093
1568483417279,2019-09-14T13:50:17.279,0.200,0.357,0.928,-0.089
1568483417289,2019-09-14T13:50:17.289,0.210,0.354,0.928,-0.087
1568483417299,2019-09-14T13:50:17.299,0.220,0.355,0.927,-0.088
1568483417309,2019-09-14T13:50:17.309,0.230,0.354,0.921,-0.088
1568483417319,2019-09-14T13:50:17.319,0.240,0.352,0.917,-0.086
