epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568483591958,2019-09-14T13:53:11.958,0.000,0.025,0.966,-0.078
1568483591968,2019-09-14T13:53:11.968,0.010,0.022,0.977,-0.078
1568483591978,2019-09-14T13:53:11.978,0.020,0.026,0.977,-0.076
1568483591988,2019-09-14T13:53:11.988,0.030,0.026,0.969,-0.077
1568483591998,2019-09-14T13:53:11.998,0.040,0.023,0.968,-0.080
1568483592008,2019-09-14T13:53:12.008,0.050,0.024,0.971,-0.082
1568483592018,2019-09-14T13:53:12.018,0.060,0.023,0.974,-0.079
1568483592028,2019-09-14T13:53:12.028,0.070,0.026,0.972,-0.076
1568483592038,2019-09-14T13:53:12.038,0.080,0.026,0.973,-0.076
1568483592048,2019-09-14T13:53:12.048,0.090,0.029,0.973,-0.079
1568483592058,2019-09-14T13:53:12.058,0.100,0.031,0.970,-0.077
1568483592068,2019-09-14T13:53:12.068,0.110,0.034,0.972,-0.075
1568483592078,2019-09-14T13:53:12.078,0.120,0.036,0.973,-0.073
1568483592088,2019-09-14T13:53:12.088,0.130,0.032,0.975,-0.074
1568483592098,2019-09-14T13:53:12.098,0.140,0.031,0.977,-0.077
1568483592108,2019-09-14T13:53:12.108,0.150,0.033,0.978,-0.076
1568483592118,2019-09-14T13:53:12.118,0.160,0.030,0.979,-0.074
1568483592128,2019-09-14T13:53:12.128,0.170,0.029,0.976,-0.074
1568483592138,2019-09-14T13:53:12.138,0.180,0.028,0.975,-0.075
1568483592148,2019-09-14T13:53:12.148,0.190,0.026,0.973,-0.075
1568483592158,2019-09-14T13:53:12.158,0.200,0.025,0.969,-0.076
1568483592168,2019-09-14T13:53:12.168,0.210,0.027,0.968,-0.077
1568483592178,2019-09-14T13:53:12.178,0.220,0.029,0.970,-0.075
1568483592188,2019-09-14T13:53:12.188,0.230,0.030,0.973,-0.074
1568483592198,2019-09-14T13:53:12.198,0.240,0.029,0.971,-0.073
1568483592208,2019-09-14T13:53:12.208,0.250,0.029,0.973,-0.070
1568483592218,2019-09-14T13:53:12.218,0.260,0.028,0.975,-0.070
1568483592228,2019-09-14T13:53:12.228,0.270,0.030,0.973,-0.072
1568483592238,2019-09-14T13:53:12.238,0.280,0.025,0.976,-0.075
1568483592248,2019-09-14T13:53:12.248,0.290,0.016,0.978,-0.077
1568483592258,2019-09-14T13:53:12.258,0.300,0.002,0.991,-0.082
1568483592268,2019-09-14T13:53:12.268,0.310,-0.014,1.032,-0.083
1568483592278,2019-09-14T13:53:12.278,0.320,-0.008,1.065,-0.093
1568483592288,2019-09-14T13:53:12.288,0.330,0.007,1.057,-0.098
1568483592298,2019-09-14T13:53:12.298,0.340,0.018,1.021,-0.100
1568483592308,2019-09-14T13:53:12.308,0.350,0.032,1.032,-0.099
1568483592318,2019-09-14T13:53:12.318,0.360,0.058,1.011,-0.107
1568483592328,2019-09-14T13:53:12.328,0.370,0.043,0.976,-0.102
1568483592338,2019-09-14T13:53:12.338,0.380,0.020,0.979,-0.095
1568483592348,2019-09-14T13:53:12.348,0.390,0.007,0.992,-0.101
1568483592358,2019-09-14T13:53:12.358,0.400,0.008,0.980,-0.104
1568483592368,2019-09-14T13:53:12.368,0.410,-0.003,0.966,-0.105
1568483592378,2019-09-14T13:53:12.378,0.420,-0.013,0.957,-0.109
1568483592388,2019-09-14T13:53:12.388,0.430,-0.023,0.959,-0.105
1568483592398,2019-09-14T13:53:12.398,0.440,-0.033,0.969,-0.107
1568483592408,2019-09-14T13:53:12.408,0.450,-0.049,0.971,-0.104
1568483592418,2019-09-14T13:53:12.418,0.460,-0.055,0.968,-0.102
1568483592428,2019-09-14T13:53:12.428,0.470,-0.060,0.959,-0.098
1568483592438,2019-09-14T13:53:12.438,0.480,-0.068,0.954,-0.096
1568483592448,2019-09-14T13:53:12.448,0.490,-0.073,0.959,-0.092
1568483592458,2019-09-14T13:53:12.458,0.500,-0.081,0.959,-0.092
1568483592468,2019-09-14T13:53:12.468,0.510,-0.084,0.958,-0.090
1568483592478,2019-09-14T13:53:12.478,0.520,-0.091,0.949,-0.087
1568483592488,2019-09-14T13:53:12.488,0.530,-0.101,0.941,-0.082
1568483592498,2019-09-14T13:53:12.498,0.540,-0.111,0.946,-0.082
1568483592508,2019-09-14T13:53:12.508,0.550,-0.103,0.948,-0.075
1568483592518,2019-09-14T13:53:12.518,0.560,-0.101,0.942,-0.076
1568483592528,2019-09-14T13:53:12.528,0.570,-0.114,0.939,-0.069
1568483592538,2019-09-14T13:53:12.538,0.580,-0.121,0.942,-0.068
1568483592548,2019-09-14T13:53:12.548,0.590,-0.125,0.946,-0.070
1568483592558,2019-09-14T13:53:12.558,0.600,-0.133,0.955,-0.070
1568483592568,2019-09-14T13:53:12.568,0.610,-0.141,0.959,-0.067
1568483592578,2019-09-14T13:53:12.578,0.620,-0.144,0.958,-0.069
1568483592588,2019-09-14T13:53:12.588,0.630,-0.147,0.963,-0.067
1568483592598,2019-09-14T13:53:12.598,0.640,-0.152,0.961,-0.069
1568483592608,2019-09-14T13:53:12.608,0.650,-0.152,0.954,-0.065
1568483592618,2019-09-14T13:53:12.618,0.660,-0.150,0.959,-0.062
1568483592628,2019-09-14T13:53:12.628,0.670,-0.153,0.967,-0.057
1568483592638,2019-09-14T13:53:12.638,0.680,-0.147,0.966,-0.053
1568483592648,2019-09-14T13:53:12.648,0.690,-0.147,0.965,-0.049
