epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568482903468,2019-09-14T13:41:43.468,0.000,0.715,0.742,-0.200
1568482903478,2019-09-14T13:41:43.478,0.010,0.722,0.755,-0.201
1568482903488,2019-09-14T13:41:43.488,0.020,0.718,0.766,-0.197
1568482903498,2019-09-14T13:41:43.498,0.030,0.709,0.788,-0.196
1568482903508,2019-09-14T13:41:43.508,0.040,0.696,0.798,-0.196
1568482903518,2019-09-14T13:41:43.518,0.050,0.688,0.800,-0.192
1568482903528,2019-09-14T13:41:43.528,0.060,0.682,0.787,-0.190
1568482903538,2019-09-14T13:41:43.538,0.070,0.670,0.771,-0.187
1568482903548,2019-09-14T13:41:43.548,0.080,0.658,0.765,-0.187
1568482903558,2019-09-14T13:41:43.558,0.090,0.645,0.762,-0.188
1568482903568,2019-09-14T13:41:43.568,0.100,0.634,0.755,-0.187
1568482903578,2019-09-14T13:41:43.578,0.110,0.620,0.754,-0.186
1568482903588,2019-09-14T13:41:43.588,0.120,0.603,0.756,-0.186
1568482903598,2019-09-14T13:41:43.598,0.130,0.592,0.759,-0.185
1568482903608,2019-09-14T13:41:43.608,0.140,0.591,0.772,-0.188
1568482903618,2019-09-14T13:41:43.618,0.150,0.595,0.782,-0.189
1568482903628,2019-09-14T13:41:43.628,0.160,0.588,0.781,-0.187
1568482903638,2019-09-14T13:41:43.638,0.170,0.573,0.792,-0.182
1568482903648,2019-09-14T13:41:43.648,0.180,0.557,0.813,-0.182
1568482903658,2019-09-14T13:41:43.658,0.190,0.543,0.823,-0.180
1568482903668,2019-09-14T13:41:43.668,0.200,0.530,0.818,-0.173
1568482903678,2019-09-14T13:41:43.678,0.210,0.518,0.817,-0.170
1568482903688,2019-09-14T13:41:43.688,0.220,0.512,0.817,-0.173
1568482903698,2019-09-14T13:41:43.698,0.230,0.505,0.816,-0.174
1568482903708,2019-09-14T13:41:43.708,0.240,0.499,0.815,-0.171
1568482903718,2019-09-14T13:41:43.718,0.250,0.493,0.810,-0.171
1568482903728,2019-09-14T13:41:43.728,0.260,0.482,0.800,-0.172
