epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568483294077,2019-09-14T13:48:14.077,0.000,0.486,1.065,-0.030
1568483294087,2019-09-14T13:48:14.087,0.010,0.490,1.051,-0.028
1568483294097,2019-09-14T13:48:14.097,0.020,0.484,1.022,-0.025
1568483294107,2019-09-14T13:48:14.107,0.030,0.465,0.991,-0.021
1568483294117,2019-09-14T13:48:14.117,0.040,0.433,0.979,-0.018
1568483294127,2019-09-14T13:48:14.127,0.050,0.408,0.962,-0.017
1568483294137,2019-09-14T13:48:14.137,0.060,0.389,0.938,-0.014
1568483294147,2019-09-14T13:48:14.147,0.070,0.366,0.905,-0.019
1568483294157,2019-09-14T13:48:14.157,0.080,0.339,0.864,-0.010
1568483294167,2019-09-14T13:48:14.167,0.090,0.321,0.843,0.002
1568483294177,2019-09-14T13:48:14.177,0.100,0.292,0.856,0.000
1568483294187,2019-09-14T13:48:14.187,0.110,0.265,0.874,0.013
1568483294197,2019-09-14T13:48:14.197,0.120,0.240,0.876,0.021
1568483294207,2019-09-14T13:48:14.207,0.130,0.222,0.875,0.028
1568483294217,2019-09-14T13:48:14.217,0.140,0.206,0.878,0.030
1568483294227,2019-09-14T13:48:14.227,0.150,0.177,0.883,0.036
1568483294237,2019-09-14T13:48:14.237,0.160,0.156,0.896,0.041
1568483294247,2019-09-14T13:48:14.247,0.170,0.145,0.899,0.042
1568483294257,2019-09-14T13:48:14.257,0.180,0.137,0.893,0.046
1568483294267,2019-09-14T13:48:14.267,0.190,0.120,0.903,0.049
1568483294277,2019-09-14T13:48:14.277,0.200,0.121,0.908,0.049
1568483294287,2019-09-14T13:48:14.287,0.210,0.118,0.905,0.055
1568483294297,2019-09-14T13:48:14.297,0.220,0.112,0.924,0.055
1568483294307,2019-09-14T13:48:14.307,0.230,0.121,0.944,0.052
1568483294317,2019-09-14T13:48:14.317,0.240,0.126,0.941,0.059
1568483294327,2019-09-14T13:48:14.327,0.250,0.110,0.938,0.063
1568483294337,2019-09-14T13:48:14.337,0.260,0.098,0.954,0.065
1568483294347,2019-09-14T13:48:14.347,0.270,0.092,0.974,0.065
1568483294357,2019-09-14T13:48:14.357,0.280,0.094,0.983,0.062
1568483294367,2019-09-14T13:48:14.367,0.290,0.092,0.983,0.066
1568483294377,2019-09-14T13:48:14.377,0.300,0.107,0.973,0.062
1568483294387,2019-09-14T13:48:14.387,0.310,0.106,0.969,0.061
1568483294397,2019-09-14T13:48:14.397,0.320,0.088,0.976,0.062
1568483294407,2019-09-14T13:48:14.407,0.330,0.081,0.979,0.060
1568483294417,2019-09-14T13:48:14.417,0.340,0.077,0.972,0.061
1568483294427,2019-09-14T13:48:14.427,0.350,0.072,0.966,0.061
1568483294437,2019-09-14T13:48:14.437,0.360,0.071,0.972,0.061
1568483294447,2019-09-14T13:48:14.447,0.370,0.070,0.978,0.062
1568483294457,2019-09-14T13:48:14.457,0.380,0.069,0.976,0.062
1568483294467,2019-09-14T13:48:14.467,0.390,0.060,0.972,0.063
1568483294477,2019-09-14T13:48:14.477,0.400,0.045,0.974,0.063
1568483294487,2019-09-14T13:48:14.487,0.410,0.043,0.973,0.063
1568483294497,2019-09-14T13:48:14.497,0.420,0.044,0.965,0.065
1568483294507,2019-09-14T13:48:14.507,0.430,0.042,0.959,0.068
1568483294517,2019-09-14T13:48:14.517,0.440,0.037,0.962,0.070
1568483294527,2019-09-14T13:48:14.527,0.450,0.036,0.961,0.070
1568483294537,2019-09-14T13:48:14.537,0.460,0.033,0.958,0.072
1568483294547,2019-09-14T13:48:14.547,0.470,0.028,0.963,0.071
1568483294557,2019-09-14T13:48:14.557,0.480,0.026,0.971,0.071
1568483294567,2019-09-14T13:48:14.567,0.490,0.020,0.974,0.072
1568483294577,2019-09-14T13:48:14.577,0.500,0.019,0.973,0.076
1568483294587,2019-09-14T13:48:14.587,0.510,0.023,0.968,0.070
1568483294597,2019-09-14T13:48:14.597,0.520,0.021,0.971,0.073
1568483294607,2019-09-14T13:48:14.607,0.530,0.024,0.970,0.071
1568483294617,2019-09-14T13:48:14.617,0.540,0.023,0.966,0.074
1568483294627,2019-09-14T13:48:14.627,0.550,0.025,0.960,0.071
1568483294637,2019-09-14T13:48:14.637,0.560,0.026,0.963,0.072
1568483294647,2019-09-14T13:48:14.647,0.570,0.020,0.965,0.074
1568483294657,2019-09-14T13:48:14.657,0.580,0.019,0.962,0.072
1568483294667,2019-09-14T13:48:14.667,0.590,0.018,0.955,0.074
1568483294677,2019-09-14T13:48:14.677,0.600,0.009,0.955,0.072
1568483294687,2019-09-14T13:48:14.687,0.610,0.001,0.950,0.069
1568483294697,2019-09-14T13:48:14.697,0.620,-0.012,0.933,0.063
1568483294707,2019-09-14T13:48:14.707,0.630,-0.014,0.903,0.058
1568483294717,2019-09-14T13:48:14.717,0.640,-0.008,0.878,0.051
1568483294727,2019-09-14T13:48:14.727,0.650,0.001,0.860,0.047
1568483294737,2019-09-14T13:48:14.737,0.660,0.019,0.856,0.047
1568483294747,2019-09-14T13:48:14.747,0.670,0.037,0.854,0.046
1568483294757,2019-09-14T13:48:14.757,0.680,0.047,0.866,0.049
1568483294767,2019-09-14T13:48:14.767,0.690,0.053,0.891,0.045
1568483294777,2019-09-14T13:48:14.777,0.700,0.056,0.917,0.042
1568483294787,2019-09-14T13:48:14.787,0.710,0.056,0.950,0.041
1568483294797,2019-09-14T13:48:14.797,0.720,0.064,0.973,0.035
1568483294807,2019-09-14T13:48:14.807,0.730,0.085,0.980,0.035
1568483294817,2019-09-14T13:48:14.817,0.740,0.108,0.972,0.035
1568483294827,2019-09-14T13:48:14.827,0.750,0.136,0.973,0.031
1568483294837,2019-09-14T13:48:14.837,0.760,0.174,0.986,0.024
1568483294847,2019-09-14T13:48:14.847,0.770,0.204,0.988,0.021
1568483294857,2019-09-14T13:48:14.857,0.780,0.224,0.977,0.020
1568483294867,2019-09-14T13:48:14.867,0.790,0.235,0.959,0.020
1568483294877,2019-09-14T13:48:14.877,0.800,0.240,0.947,0.018
1568483294887,2019-09-14T13:48:14.887,0.810,0.245,0.948,0.017
1568483294897,2019-09-14T13:48:14.897,0.820,0.254,0.950,0.019
