epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568491862120,2019-09-14T16:11:02.120,0.000,99169.203
1568491862256,2019-09-14T16:11:02.256,0.136,99168.719
1568491862392,2019-09-14T16:11:02.392,0.272,99161.703
1568491862527,2019-09-14T16:11:02.527,0.407,99167.828
1568491862663,2019-09-14T16:11:02.663,0.543,99167.406
1568491862798,2019-09-14T16:11:02.798,0.678,99167.828
1568491862934,2019-09-14T16:11:02.934,0.814,99164.313
1568491863070,2019-09-14T16:11:03.070,0.950,99165.625
1568491863206,2019-09-14T16:11:03.206,1.086,99164.313
1568491863341,2019-09-14T16:11:03.341,1.221,99164.313
1568491863477,2019-09-14T16:11:03.477,1.357,99165.625
1568491863612,2019-09-14T16:11:03.612,1.492,99169.141
1568491863748,2019-09-14T16:11:03.748,1.628,99164.313
1568491863885,2019-09-14T16:11:03.885,1.765,99163.484
1568491864019,2019-09-14T16:11:04.019,1.899,99162.172
1568491864156,2019-09-14T16:11:04.156,2.036,99164.797
1568491864292,2019-09-14T16:11:04.292,2.172,99161.828
1568491864427,2019-09-14T16:11:04.427,2.307,99164.438
1568491864563,2019-09-14T16:11:04.563,2.443,99163.969
1568491864698,2019-09-14T16:11:04.698,2.578,99163.578
1568491864834,2019-09-14T16:11:04.834,2.714,99160.516
1568491864970,2019-09-14T16:11:04.970,2.850,99166.195
1568491865105,2019-09-14T16:11:05.105,2.985,99163.578
1568491865241,2019-09-14T16:11:05.241,3.121,99162.656
1568491865377,2019-09-14T16:11:05.377,3.257,99163.133
1568491865512,2019-09-14T16:11:05.512,3.392,99161.344
1568491865648,2019-09-14T16:11:05.648,3.528,99163.578
1568491865783,2019-09-14T16:11:05.783,3.663,99163.133
1568491865919,2019-09-14T16:11:05.919,3.799,99160.031
1568491866056,2019-09-14T16:11:06.056,3.936,99169.672
1568491866190,2019-09-14T16:11:06.190,4.070,99163.969
1568491866327,2019-09-14T16:11:06.327,4.207,99165.273
1568491866463,2019-09-14T16:11:06.463,4.343,99163.578
1568491866598,2019-09-14T16:11:06.598,4.478,99164.891
1568491866734,2019-09-14T16:11:06.734,4.614,99160.516
1568491866870,2019-09-14T16:11:06.870,4.750,99164.438
1568491867005,2019-09-14T16:11:07.005,4.885,99164.984
1568491867141,2019-09-14T16:11:07.141,5.021,99163.313
1568491867276,2019-09-14T16:11:07.276,5.156,99165.453
1568491867412,2019-09-14T16:11:07.412,5.292,99162.453
1568491867548,2019-09-14T16:11:07.548,5.428,99166.859
1568491867683,2019-09-14T16:11:07.683,5.563,99163.891
1568491867819,2019-09-14T16:11:07.819,5.699,99170.781
1568491867955,2019-09-14T16:11:07.955,5.835,99164.242
1568491868090,2019-09-14T16:11:08.090,5.970,99162.930
1568491868226,2019-09-14T16:11:08.226,6.106,99159.484
1568491868361,2019-09-14T16:11:08.361,6.241,99165.070
1568491868497,2019-09-14T16:11:08.497,6.377,99162.930
1568491868634,2019-09-14T16:11:08.634,6.514,99165.547
1568491868768,2019-09-14T16:11:08.768,6.648,99163.891
1568491868905,2019-09-14T16:11:08.905,6.785,99161.266
1568491869041,2019-09-14T16:11:09.041,6.921,99162.578
1568491869176,2019-09-14T16:11:09.176,7.056,99163.891
1568491869312,2019-09-14T16:11:09.312,7.192,99166.953
1568491869448,2019-09-14T16:11:09.448,7.328,99163.594
1568491869583,2019-09-14T16:11:09.583,7.463,99164.070
1568491869719,2019-09-14T16:11:09.719,7.599,99162.766
1568491869854,2019-09-14T16:11:09.854,7.734,99167.516
1568491869990,2019-09-14T16:11:09.990,7.870,99163.242
1568491870126,2019-09-14T16:11:10.126,8.006,99160.234
1568491870261,2019-09-14T16:11:10.261,8.141,99163.688
1568491870397,2019-09-14T16:11:10.397,8.277,99165.086
1568491870534,2019-09-14T16:11:10.534,8.414,99164.641
