epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568484039974,2019-09-14T14:00:39.974,0.000,99301.766
1568484040110,2019-09-14T14:00:40.110,0.136,99302.953
1568484040247,2019-09-14T14:00:40.247,0.273,99303.430
1568484040381,2019-09-14T14:00:40.381,0.407,99300.328
1568484040518,2019-09-14T14:00:40.518,0.544,99300.328
1568484040652,2019-09-14T14:00:40.652,0.678,99303.430
1568484040789,2019-09-14T14:00:40.789,0.815,99301.641
1568484040925,2019-09-14T14:00:40.925,0.951,99305.125
1568484041060,2019-09-14T14:00:41.060,1.086,99302.953
1568484041196,2019-09-14T14:00:41.196,1.222,99299.875
1568484041332,2019-09-14T14:00:41.332,1.358,99305.031
1568484041467,2019-09-14T14:00:41.467,1.493,99306.438
1568484041603,2019-09-14T14:00:41.603,1.629,99302.500
1568484041738,2019-09-14T14:00:41.738,1.764,99304.172
1568484041874,2019-09-14T14:00:41.874,1.900,99301.094
1568484042010,2019-09-14T14:00:42.010,2.036,99307.656
1568484042145,2019-09-14T14:00:42.145,2.171,99305.477
1568484042281,2019-09-14T14:00:42.281,2.307,99303.719
1568484042417,2019-09-14T14:00:42.417,2.443,99303.719
1568484042552,2019-09-14T14:00:42.552,2.578,99305.031
1568484042688,2019-09-14T14:00:42.688,2.714,99302.406
1568484042823,2019-09-14T14:00:42.823,2.849,99299.313
1568484042959,2019-09-14T14:00:42.959,2.985,99303.242
1568484043096,2019-09-14T14:00:43.096,3.122,99298.922
1568484043230,2019-09-14T14:00:43.230,3.256,99305.859
1568484043367,2019-09-14T14:00:43.367,3.393,99302.766
1568484043503,2019-09-14T14:00:43.503,3.529,99301.094
1568484043638,2019-09-14T14:00:43.638,3.664,99301.453
1568484043774,2019-09-14T14:00:43.774,3.800,99300.141
1568484043909,2019-09-14T14:00:43.909,3.935,99300.969
1568484044045,2019-09-14T14:00:44.045,4.071,99303.594
1568484044181,2019-09-14T14:00:44.181,4.207,99302.281
1568484044316,2019-09-14T14:00:44.316,4.342,99300.969
1568484044452,2019-09-14T14:00:44.452,4.478,99300.969
1568484044588,2019-09-14T14:00:44.588,4.614,99297.523
1568484044723,2019-09-14T14:00:44.723,4.749,99302.281
1568484044859,2019-09-14T14:00:44.859,4.885,99306.602
1568484044996,2019-09-14T14:00:44.996,5.022,99300.531
1568484045130,2019-09-14T14:00:45.130,5.156,99303.984
1568484045267,2019-09-14T14:00:45.267,5.293,99296.117
1568484045401,2019-09-14T14:00:45.401,5.427,99294.805
1568484045538,2019-09-14T14:00:45.538,5.564,99302.188
1568484045674,2019-09-14T14:00:45.674,5.700,99301.836
1568484045809,2019-09-14T14:00:45.809,5.835,99302.672
1568484045945,2019-09-14T14:00:45.945,5.971,99302.188
1568484046081,2019-09-14T14:00:46.081,6.107,99293.016
1568484046216,2019-09-14T14:00:46.216,6.242,99303.055
1568484046352,2019-09-14T14:00:46.352,6.378,99298.641
1568484046487,2019-09-14T14:00:46.487,6.513,99295.641
1568484046623,2019-09-14T14:00:46.623,6.649,99299.953
