epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568484039983,2019-09-14T14:00:39.983,0.000,0.000182625,-0.000211625,-0.000170688
1568484040033,2019-09-14T14:00:40.033,0.050,0.000182250,-0.000211625,-0.000169937
1568484040083,2019-09-14T14:00:40.083,0.100,0.000181500,-0.000212313,-0.000169562
1568484040133,2019-09-14T14:00:40.133,0.150,0.000182250,-0.000213063,-0.000170750
1568484040183,2019-09-14T14:00:40.183,0.200,0.000183000,-0.000212000,-0.000170438
1568484040233,2019-09-14T14:00:40.233,0.250,0.000180812,-0.000212000,-0.000170750
1568484040283,2019-09-14T14:00:40.283,0.300,0.000182250,-0.000212375,-0.000171187
1568484040333,2019-09-14T14:00:40.333,0.350,0.000182625,-0.000212313,-0.000168875
1568484040383,2019-09-14T14:00:40.383,0.400,0.000181875,-0.000211250,-0.000170438
1568484040433,2019-09-14T14:00:40.433,0.450,0.000181187,-0.000212000,-0.000171250
1568484040483,2019-09-14T14:00:40.483,0.500,0.000181187,-0.000211625,-0.000170438
1568484040533,2019-09-14T14:00:40.533,0.550,0.000181563,-0.000212375,-0.000169312
1568484040583,2019-09-14T14:00:40.583,0.600,0.000181875,-0.000212375,-0.000169312
1568484040633,2019-09-14T14:00:40.633,0.650,0.000181563,-0.000213063,-0.000170875
1568484040683,2019-09-14T14:00:40.683,0.700,0.000182250,-0.000213063,-0.000170813
1568484040733,2019-09-14T14:00:40.733,0.750,0.000181563,-0.000212000,-0.000170062
1568484040783,2019-09-14T14:00:40.783,0.800,0.000181187,-0.000212000,-0.000170438
1568484040833,2019-09-14T14:00:40.833,0.850,0.000181938,-0.000212375,-0.000171625
1568484040883,2019-09-14T14:00:40.883,0.900,0.000181563,-0.000212375,-0.000170062
1568484040933,2019-09-14T14:00:40.933,0.950,0.000181875,-0.000211625,-0.000170438
1568484040983,2019-09-14T14:00:40.983,1.000,0.000181938,-0.000211625,-0.000170813
1568484041033,2019-09-14T14:00:41.033,1.050,0.000181187,-0.000212750,-0.000170875
1568484041083,2019-09-14T14:00:41.083,1.100,0.000181187,-0.000212375,-0.000169750
1568484041133,2019-09-14T14:00:41.133,1.150,0.000181938,-0.000212000,-0.000169375
1568484041183,2019-09-14T14:00:41.183,1.200,0.000182250,-0.000211625,-0.000170875
1568484041233,2019-09-14T14:00:41.233,1.250,0.000181563,-0.000212000,-0.000170500
1568484041283,2019-09-14T14:00:41.283,1.300,0.000181938,-0.000212750,-0.000170875
1568484041333,2019-09-14T14:00:41.333,1.350,0.000182250,-0.000212000,-0.000170125
1568484041383,2019-09-14T14:00:41.383,1.400,0.000180812,-0.000212375,-0.000169750
1568484041433,2019-09-14T14:00:41.433,1.450,0.000182625,-0.000212375,-0.000169687
1568484041483,2019-09-14T14:00:41.483,1.500,0.000181563,-0.000211625,-0.000170062
1568484041533,2019-09-14T14:00:41.533,1.550,0.000181563,-0.000212375,-0.000170500
1568484041583,2019-09-14T14:00:41.583,1.600,0.000181938,-0.000211625,-0.000170500
1568484041633,2019-09-14T14:00:41.633,1.650,0.000182625,-0.000211250,-0.000170500
1568484041683,2019-09-14T14:00:41.683,1.700,0.000182625,-0.000210875,-0.000170062
1568484041733,2019-09-14T14:00:41.733,1.750,0.000181938,-0.000211625,-0.000170938
1568484041783,2019-09-14T14:00:41.783,1.800,0.000181563,-0.000213063,-0.000170500
1568484041833,2019-09-14T14:00:41.833,1.850,0.000181938,-0.000212688,-0.000169687
1568484041883,2019-09-14T14:00:41.883,1.900,0.000181563,-0.000212375,-0.000170500
1568484041933,2019-09-14T14:00:41.933,1.950,0.000181938,-0.000212000,-0.000170125
1568484041983,2019-09-14T14:00:41.983,2.000,0.000181938,-0.000212750,-0.000169375
1568484042033,2019-09-14T14:00:42.033,2.050,0.000182250,-0.000212000,-0.000170125
1568484042083,2019-09-14T14:00:42.083,2.100,0.000181938,-0.000212000,-0.000169750
1568484042133,2019-09-14T14:00:42.133,2.150,0.000181938,-0.000212000,-0.000170125
1568484042183,2019-09-14T14:00:42.183,2.200,0.000181938,-0.000212375,-0.000170500
1568484042233,2019-09-14T14:00:42.233,2.250,0.000182625,-0.000212750,-0.000170500
1568484042283,2019-09-14T14:00:42.283,2.300,0.000181938,-0.000211625,-0.000169750
1568484042333,2019-09-14T14:00:42.333,2.350,0.000183375,-0.000212750,-0.000169750
1568484042383,2019-09-14T14:00:42.383,2.400,0.000183000,-0.000211625,-0.000170188
1568484042433,2019-09-14T14:00:42.433,2.450,0.000182625,-0.000212000,-0.000169750
1568484042483,2019-09-14T14:00:42.483,2.500,0.000184063,-0.000212000,-0.000170563
1568484042533,2019-09-14T14:00:42.533,2.550,0.000183000,-0.000211625,-0.000171312
1568484042583,2019-09-14T14:00:42.583,2.600,0.000182625,-0.000212000,-0.000169750
1568484042633,2019-09-14T14:00:42.633,2.650,0.000181938,-0.000212750,-0.000170500
1568484042683,2019-09-14T14:00:42.683,2.700,0.000182313,-0.000212375,-0.000170188
1568484042733,2019-09-14T14:00:42.733,2.750,0.000182625,-0.000212375,-0.000169750
1568484042783,2019-09-14T14:00:42.783,2.800,0.000182625,-0.000212000,-0.000170563
1568484042833,2019-09-14T14:00:42.833,2.850,0.000182625,-0.000212375,-0.000170125
1568484042883,2019-09-14T14:00:42.883,2.900,0.000182313,-0.000211625,-0.000169812
1568484042933,2019-09-14T14:00:42.933,2.950,0.000182625,-0.000212375,-0.000170875
1568484042983,2019-09-14T14:00:42.983,3.000,0.000182250,-0.000212000,-0.000170125
1568484043033,2019-09-14T14:00:43.033,3.050,0.000182313,-0.000212000,-0.000170938
1568484043083,2019-09-14T14:00:43.083,3.100,0.000182625,-0.000212000,-0.000170125
1568484043133,2019-09-14T14:00:43.133,3.150,0.000182250,-0.000212000,-0.000170500
1568484043183,2019-09-14T14:00:43.183,3.200,0.000182625,-0.000212000,-0.000169812
