epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568483417001,2019-09-14T13:50:17.001,0.000,2.439,-4.085,13.780
1568483417011,2019-09-14T13:50:17.011,0.010,2.439,-4.817,13.476
1568483417021,2019-09-14T13:50:17.021,0.020,2.439,-4.390,13.476
1568483417031,2019-09-14T13:50:17.031,0.030,2.439,-4.634,12.805
1568483417041,2019-09-14T13:50:17.041,0.040,2.561,-4.817,12.073
1568483417051,2019-09-14T13:50:17.051,0.050,2.805,-4.817,11.341
1568483417061,2019-09-14T13:50:17.061,0.060,3.049,-4.817,10.671
1568483417071,2019-09-14T13:50:17.071,0.070,3.415,-4.756,9.939
1568483417081,2019-09-14T13:50:17.081,0.080,3.415,-4.451,9.207
1568483417091,2019-09-14T13:50:17.091,0.090,3.476,-4.146,8.476
1568483417101,2019-09-14T13:50:17.101,0.100,3.902,-3.841,7.866
1568483417111,2019-09-14T13:50:17.111,0.110,4.329,-3.537,7.378
1568483417121,2019-09-14T13:50:17.121,0.120,4.451,-3.049,6.646
1568483417131,2019-09-14T13:50:17.131,0.130,4.756,-2.744,6.037
1568483417141,2019-09-14T13:50:17.141,0.140,5.305,-2.439,5.427
1568483417151,2019-09-14T13:50:17.151,0.150,5.305,-1.951,4.939
1568483417161,2019-09-14T13:50:17.161,0.160,5.183,-1.768,4.573
1568483417171,2019-09-14T13:50:17.171,0.170,5.061,-1.585,3.963
1568483417181,2019-09-14T13:50:17.181,0.180,4.451,-1.524,3.415
1568483417191,2019-09-14T13:50:17.191,0.190,3.720,-1.646,2.744
1568483417201,2019-09-14T13:50:17.201,0.200,3.110,-1.646,2.195
1568483417211,2019-09-14T13:50:17.211,0.210,2.500,-1.707,1.707
1568483417221,2019-09-14T13:50:17.221,0.220,2.378,-1.829,1.159
1568483417231,2019-09-14T13:50:17.231,0.230,2.622,-1.768,0.427
1568483417241,2019-09-14T13:50:17.241,0.240,2.805,-1.829,-0.183
1568483417251,2019-09-14T13:50:17.251,0.250,2.744,-1.524,-0.549
1568483417261,2019-09-14T13:50:17.261,0.260,2.927,-1.585,-0.671
1568483417271,2019-09-14T13:50:17.271,0.270,2.805,-1.829,-0.610
