epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568492302784,2019-09-14T16:18:22.784,0.000,99173.391
1568492302919,2019-09-14T16:18:22.919,0.135,99176.758
1568492303055,2019-09-14T16:18:23.055,0.271,99168.547
1568492303191,2019-09-14T16:18:23.191,0.407,99169.844
1568492303326,2019-09-14T16:18:23.326,0.542,99170.234
1568492303462,2019-09-14T16:18:23.462,0.678,99174.984
1568492303598,2019-09-14T16:18:23.598,0.814,99175.375
1568492303733,2019-09-14T16:18:23.733,0.949,99173.609
1568492303869,2019-09-14T16:18:23.869,1.085,99174.547
1568492304005,2019-09-14T16:18:24.005,1.221,99171.469
1568492304140,2019-09-14T16:18:24.140,1.356,99176.688
1568492304276,2019-09-14T16:18:24.276,1.492,99174.078
1568492304411,2019-09-14T16:18:24.411,1.627,99169.688
1568492304547,2019-09-14T16:18:24.547,1.763,99175.742
1568492304684,2019-09-14T16:18:24.684,1.900,99174.078
1568492304818,2019-09-14T16:18:24.818,2.034,99170.086
1568492304955,2019-09-14T16:18:24.955,2.171,99171.391
1568492305091,2019-09-14T16:18:25.091,2.307,99170.531
1568492305226,2019-09-14T16:18:25.226,2.442,99168.313
1568492305362,2019-09-14T16:18:25.362,2.578,99176.141
1568492305497,2019-09-14T16:18:25.497,2.713,99175.305
1568492305633,2019-09-14T16:18:25.633,2.849,99173.133
1568492305769,2019-09-14T16:18:25.769,2.985,99176.211
1568492305904,2019-09-14T16:18:25.904,3.120,99174.078
1568492306040,2019-09-14T16:18:26.040,3.256,99182.734
1568492306176,2019-09-14T16:18:26.176,3.392,99177.156
1568492306311,2019-09-14T16:18:26.311,3.527,99183.281
1568492306447,2019-09-14T16:18:26.447,3.663,99181.063
1568492306582,2019-09-14T16:18:26.582,3.798,99178.141
1568492306718,2019-09-14T16:18:26.718,3.934,99182.516
1568492306855,2019-09-14T16:18:26.855,4.071,99187.734
1568492306989,2019-09-14T16:18:26.989,4.205,99183.430
1568492307126,2019-09-14T16:18:27.126,4.342,99183.063
1568492307262,2019-09-14T16:18:27.262,4.478,99186.109
1568492307397,2019-09-14T16:18:27.397,4.613,99187.891
1568492307533,2019-09-14T16:18:27.533,4.749,99190.125
1568492307669,2019-09-14T16:18:27.669,4.885,99187.961
1568492307804,2019-09-14T16:18:27.804,5.020,99182.391
1568492307940,2019-09-14T16:18:27.940,5.156,99188.438
1568492308075,2019-09-14T16:18:28.075,5.291,99189.734
1568492308211,2019-09-14T16:18:28.211,5.427,99190.570
1568492308347,2019-09-14T16:18:28.347,5.563,99191.047
1568492308482,2019-09-14T16:18:28.482,5.698,99191.438
1568492308618,2019-09-14T16:18:28.618,5.834,99189.734
1568492308754,2019-09-14T16:18:28.754,5.970,99186.656
1568492308889,2019-09-14T16:18:28.889,6.105,99187.531
1568492309025,2019-09-14T16:18:29.025,6.241,99185.352
1568492309162,2019-09-14T16:18:29.162,6.378,99191.875
1568492309296,2019-09-14T16:18:29.296,6.512,99188.828
1568492309433,2019-09-14T16:18:29.433,6.649,99191.508
1568492309569,2019-09-14T16:18:29.569,6.785,99196.250
1568492309704,2019-09-14T16:18:29.704,6.920,99196.727
1568492309840,2019-09-14T16:18:29.840,7.056,99197.555
1568492309975,2019-09-14T16:18:29.975,7.191,99196.328
1568492310111,2019-09-14T16:18:30.111,7.327,99198.578
1568492310247,2019-09-14T16:18:30.247,7.463,99196.328
1568492310382,2019-09-14T16:18:30.382,7.598,99196.797
1568492310518,2019-09-14T16:18:30.518,7.734,99197.703
1568492310654,2019-09-14T16:18:30.654,7.870,99202.922
1568492310789,2019-09-14T16:18:30.789,8.005,99201.258
1568492310925,2019-09-14T16:18:30.925,8.141,99205.172
1568492311062,2019-09-14T16:18:31.062,8.278,99197.781
1568492311196,2019-09-14T16:18:31.196,8.412,99201.258
1568492311333,2019-09-14T16:18:31.333,8.549,99202.164
1568492311469,2019-09-14T16:18:31.469,8.685,99200.031
1568492311604,2019-09-14T16:18:31.604,8.820,99207.375
1568492311740,2019-09-14T16:18:31.740,8.956,99205.172
1568492311875,2019-09-14T16:18:31.875,9.091,99203.859
1568492312011,2019-09-14T16:18:32.011,9.227,99203.391
1568492312147,2019-09-14T16:18:32.147,9.363,99199.953
1568492312282,2019-09-14T16:18:32.282,9.498,99207.305
1568492312418,2019-09-14T16:18:32.418,9.634,99204.219
1568492312554,2019-09-14T16:18:32.554,9.770,99204.625
1568492312689,2019-09-14T16:18:32.689,9.905,99198.172
1568492312825,2019-09-14T16:18:32.825,10.041,99202.484
1568492312960,2019-09-14T16:18:32.960,10.176,99207.227
1568492313096,2019-09-14T16:18:33.096,10.312,99207.703
1568492313233,2019-09-14T16:18:33.233,10.449,99211.141
1568492313367,2019-09-14T16:18:33.367,10.583,99205.922
1568492313504,2019-09-14T16:18:33.504,10.720,99207.703
1568492313640,2019-09-14T16:18:33.640,10.856,99211.219
1568492313775,2019-09-14T16:18:33.775,10.991,99212.047
1568492313911,2019-09-14T16:18:33.911,11.127,99212.047
1568492314047,2019-09-14T16:18:34.047,11.263,99211.219
1568492314182,2019-09-14T16:18:34.182,11.398,99211.688
1568492314318,2019-09-14T16:18:34.318,11.534,99215.594
1568492314453,2019-09-14T16:18:34.453,11.669,99216.898
1568492314589,2019-09-14T16:18:34.589,11.805,99213.063
1568492314725,2019-09-14T16:18:34.725,11.941,99219.109
1568492314860,2019-09-14T16:18:34.860,12.076,99216.500
1568492314996,2019-09-14T16:18:34.996,12.212,99213.063
1568492315132,2019-09-14T16:18:35.132,12.348,99214.359
1568492315267,2019-09-14T16:18:35.267,12.483,99213.063
1568492315403,2019-09-14T16:18:35.403,12.619,99218.750
1568492315538,2019-09-14T16:18:35.538,12.754,99220.883
1568492315674,2019-09-14T16:18:35.674,12.890,99217.438
1568492315811,2019-09-14T16:18:35.811,13.027,99226.563
1568492315945,2019-09-14T16:18:35.945,13.161,99220.484
1568492316082,2019-09-14T16:18:36.082,13.298,99213.969
1568492316218,2019-09-14T16:18:36.218,13.434,99219.656
1568492316353,2019-09-14T16:18:36.353,13.569,99218.352
1568492316489,2019-09-14T16:18:36.489,13.705,99227.000
1568492316624,2019-09-14T16:18:36.624,13.840,99222.656
1568492316760,2019-09-14T16:18:36.760,13.976,99221.359
1568492316896,2019-09-14T16:18:36.896,14.112,99220.484
1568492317031,2019-09-14T16:18:37.031,14.247,99218.352
1568492317167,2019-09-14T16:18:37.167,14.383,99217.438
1568492317303,2019-09-14T16:18:37.303,14.519,99216.141
1568492317438,2019-09-14T16:18:37.438,14.654,99214.836
1568492317574,2019-09-14T16:18:37.574,14.790,99220.883
1568492317709,2019-09-14T16:18:37.709,14.925,99222.109
1568492317845,2019-09-14T16:18:37.845,15.061,99219.109
1568492317982,2019-09-14T16:18:37.982,15.198,99221.641
1568492318116,2019-09-14T16:18:38.116,15.332,99214.656
1568492318253,2019-09-14T16:18:38.253,15.469,99224.250
1568492318389,2019-09-14T16:18:38.389,15.605,99225.547
1568492318524,2019-09-14T16:18:38.524,15.740,99214.727
1568492318660,2019-09-14T16:18:38.660,15.876,99217.266
1568492318796,2019-09-14T16:18:38.796,16.012,99220.734
1568492318931,2019-09-14T16:18:38.931,16.147,99223.344
1568492319067,2019-09-14T16:18:39.067,16.283,99216.719
1568492319203,2019-09-14T16:18:39.203,16.419,99217.656
1568492319338,2019-09-14T16:18:39.338,16.554,99220.625
1568492319474,2019-09-14T16:18:39.474,16.690,99219.797
1568492319610,2019-09-14T16:18:39.610,16.826,99218.484
1568492319745,2019-09-14T16:18:39.745,16.961,99221.023
1568492319881,2019-09-14T16:18:39.881,17.097,99212.805
1568492320018,2019-09-14T16:18:40.018,17.234,99216.281
1568492320152,2019-09-14T16:18:40.152,17.368,99217.109
1568492320289,2019-09-14T16:18:40.289,17.505,99217.578
1568492320423,2019-09-14T16:18:40.423,17.639,99220.625
1568492320560,2019-09-14T16:18:40.560,17.776,99218.016
1568492320696,2019-09-14T16:18:40.696,17.912,99221.023
1568492320831,2019-09-14T16:18:40.831,18.047,99215.406
1568492320967,2019-09-14T16:18:40.967,18.183,99219.250
1568492321103,2019-09-14T16:18:41.103,18.319,99214.109
1568492321238,2019-09-14T16:18:41.238,18.454,99214.977
1568492321374,2019-09-14T16:18:41.374,18.590,99211.891
1568492321509,2019-09-14T16:18:41.509,18.725,99206.688
1568492321645,2019-09-14T16:18:41.645,18.861,99208.820
1568492321781,2019-09-14T16:18:41.781,18.997,99211.422
1568492321916,2019-09-14T16:18:41.916,19.132,99206.211
1568492322052,2019-09-14T16:18:42.052,19.268,99205.375
1568492322189,2019-09-14T16:18:42.189,19.405,99203.602
1568492322323,2019-09-14T16:18:42.323,19.539,99204.547
1568492322460,2019-09-14T16:18:42.460,19.676,99205.375
1568492322596,2019-09-14T16:18:42.596,19.812,99200.641
1568492322731,2019-09-14T16:18:42.731,19.947,99204.984
1568492322867,2019-09-14T16:18:42.867,20.083,99202.375
1568492323002,2019-09-14T16:18:43.002,20.218,99204.984
1568492323138,2019-09-14T16:18:43.138,20.354,99204.984
1568492323274,2019-09-14T16:18:43.274,20.490,99208.063
1568492323409,2019-09-14T16:18:43.409,20.625,99204.547
1568492323545,2019-09-14T16:18:43.545,20.761,99200.641
1568492323681,2019-09-14T16:18:43.681,20.897,99205.453
1568492323816,2019-09-14T16:18:43.816,21.032,99202.016
1568492323952,2019-09-14T16:18:43.952,21.168,99197.156
1568492324087,2019-09-14T16:18:44.087,21.303,99201.180
1568492324223,2019-09-14T16:18:44.223,21.439,99204.219
1568492324359,2019-09-14T16:18:44.359,21.575,99201.617
1568492324494,2019-09-14T16:18:44.494,21.710,99196.406
1568492324630,2019-09-14T16:18:44.630,21.846,99202.922
1568492324767,2019-09-14T16:18:44.767,21.983,99198.172
1568492324901,2019-09-14T16:18:44.901,22.117,99194.734
1568492325038,2019-09-14T16:18:45.038,22.254,99198.172
1568492325174,2019-09-14T16:18:45.174,22.390,99197.344
1568492325309,2019-09-14T16:18:45.309,22.525,99193.875
1568492325445,2019-09-14T16:18:45.445,22.661,99193.039
1568492325581,2019-09-14T16:18:45.581,22.797,99192.203
1568492325716,2019-09-14T16:18:45.716,22.932,99194.344
1568492325852,2019-09-14T16:18:45.852,23.068,99189.203
1568492325987,2019-09-14T16:18:45.987,23.203,99188.766
1568492326123,2019-09-14T16:18:46.123,23.339,99196.953
1568492326259,2019-09-14T16:18:46.259,23.475,99193.039
1568492326394,2019-09-14T16:18:46.394,23.610,99189.125
1568492326530,2019-09-14T16:18:46.530,23.746,99187.906
1568492326667,2019-09-14T16:18:46.667,23.883,99192.680
1568492326801,2019-09-14T16:18:46.801,24.017,99183.992
1568492326938,2019-09-14T16:18:46.938,24.154,99190.906
1568492327074,2019-09-14T16:18:47.074,24.290,99186.156
1568492327209,2019-09-14T16:18:47.209,24.425,99189.961
1568492327345,2019-09-14T16:18:47.345,24.561,99187.828
1568492327480,2019-09-14T16:18:47.480,24.696,99189.961
