epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568485302834,2019-09-14T14:21:42.834,0.000,-0.682,0.688,-0.007
1568485302844,2019-09-14T14:21:42.844,0.010,-0.687,0.694,-0.005
1568485302854,2019-09-14T14:21:42.854,0.020,-0.688,0.694,-0.007
1568485302864,2019-09-14T14:21:42.864,0.030,-0.689,0.695,-0.007
1568485302874,2019-09-14T14:21:42.874,0.040,-0.688,0.694,-0.005
1568485302884,2019-09-14T14:21:42.884,0.050,-0.687,0.697,-0.005
1568485302894,2019-09-14T14:21:42.894,0.060,-0.689,0.695,-0.006
1568485302904,2019-09-14T14:21:42.904,0.070,-0.689,0.691,-0.006
1568485302914,2019-09-14T14:21:42.914,0.080,-0.686,0.691,-0.007
1568485302924,2019-09-14T14:21:42.924,0.090,-0.685,0.694,-0.009
1568485302934,2019-09-14T14:21:42.934,0.100,-0.682,0.694,-0.010
1568485302944,2019-09-14T14:21:42.944,0.110,-0.682,0.691,-0.009
1568485302954,2019-09-14T14:21:42.954,0.120,-0.677,0.694,-0.008
1568485302964,2019-09-14T14:21:42.964,0.130,-0.679,0.697,-0.009
1568485302974,2019-09-14T14:21:42.974,0.140,-0.680,0.697,-0.009
1568485302984,2019-09-14T14:21:42.984,0.150,-0.678,0.692,-0.009
1568485302994,2019-09-14T14:21:42.994,0.160,-0.682,0.693,-0.009
1568485303004,2019-09-14T14:21:43.004,0.170,-0.685,0.690,-0.007
1568485303014,2019-09-14T14:21:43.014,0.180,-0.685,0.689,-0.009
1568485303024,2019-09-14T14:21:43.024,0.190,-0.685,0.689,-0.007
1568485303034,2019-09-14T14:21:43.034,0.200,-0.687,0.687,-0.005
1568485303044,2019-09-14T14:21:43.044,0.210,-0.686,0.691,-0.007
1568485303054,2019-09-14T14:21:43.054,0.220,-0.688,0.690,-0.004
1568485303064,2019-09-14T14:21:43.064,0.230,-0.687,0.690,-0.005
1568485303074,2019-09-14T14:21:43.074,0.240,-0.686,0.693,-0.009
1568485303084,2019-09-14T14:21:43.084,0.250,-0.686,0.695,-0.010
1568485303094,2019-09-14T14:21:43.094,0.260,-0.685,0.697,-0.007
1568485303104,2019-09-14T14:21:43.104,0.270,-0.689,0.697,-0.006
1568485303114,2019-09-14T14:21:43.114,0.280,-0.688,0.695,-0.006
1568485303124,2019-09-14T14:21:43.124,0.290,-0.689,0.693,-0.007
1568485303134,2019-09-14T14:21:43.134,0.300,-0.687,0.688,-0.005
1568485303144,2019-09-14T14:21:43.144,0.310,-0.690,0.687,-0.008
1568485303154,2019-09-14T14:21:43.154,0.320,-0.685,0.692,-0.008
1568485303164,2019-09-14T14:21:43.164,0.330,-0.681,0.696,-0.006
1568485303174,2019-09-14T14:21:43.174,0.340,-0.683,0.696,-0.005
1568485303184,2019-09-14T14:21:43.184,0.350,-0.686,0.688,-0.005
1568485303194,2019-09-14T14:21:43.194,0.360,-0.685,0.685,-0.003
1568485303204,2019-09-14T14:21:43.204,0.370,-0.689,0.692,-0.001
1568485303214,2019-09-14T14:21:43.214,0.380,-0.690,0.697,-0.004
1568485303224,2019-09-14T14:21:43.224,0.390,-0.690,0.693,-0.005
1568485303234,2019-09-14T14:21:43.234,0.400,-0.692,0.685,-0.006
1568485303244,2019-09-14T14:21:43.244,0.410,-0.690,0.685,-0.005
1568485303254,2019-09-14T14:21:43.254,0.420,-0.691,0.692,-0.007
1568485303264,2019-09-14T14:21:43.264,0.430,-0.688,0.698,-0.010
1568485303274,2019-09-14T14:21:43.274,0.440,-0.688,0.697,-0.008
1568485303284,2019-09-14T14:21:43.284,0.450,-0.689,0.696,-0.008
1568485303294,2019-09-14T14:21:43.294,0.460,-0.689,0.699,-0.008
