epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568485302821,2019-09-14T14:21:42.821,0.000,99287.781
1568485302958,2019-09-14T14:21:42.958,0.137,99288.250
1568485303092,2019-09-14T14:21:43.092,0.271,99298.164
1568485303229,2019-09-14T14:21:43.229,0.408,99287.305
1568485303365,2019-09-14T14:21:43.365,0.544,99291.234
1568485303500,2019-09-14T14:21:43.500,0.679,99294.711
1568485303636,2019-09-14T14:21:43.636,0.815,99295.547
1568485303772,2019-09-14T14:21:43.772,0.951,99291.617
1568485303907,2019-09-14T14:21:43.907,1.086,99289.000
1568485304043,2019-09-14T14:21:44.043,1.222,99289.828
1568485304179,2019-09-14T14:21:44.179,1.358,99283.758
1568485304314,2019-09-14T14:21:44.314,1.493,99292.922
1568485304450,2019-09-14T14:21:44.450,1.629,99289.000
1568485304587,2019-09-14T14:21:44.587,1.766,99293.758
1568485304721,2019-09-14T14:21:44.721,1.900,99292.922
1568485304858,2019-09-14T14:21:44.858,2.037,99289.828
1568485304994,2019-09-14T14:21:44.994,2.173,99289.828
1568485305129,2019-09-14T14:21:45.129,2.308,99287.688
1568485305265,2019-09-14T14:21:45.265,2.444,99293.281
1568485305401,2019-09-14T14:21:45.401,2.580,99291.617
1568485305536,2019-09-14T14:21:45.536,2.715,99295.063
1568485305672,2019-09-14T14:21:45.672,2.851,99287.211
1568485305807,2019-09-14T14:21:45.807,2.986,99292.828
1568485305943,2019-09-14T14:21:45.943,3.122,99288.516
1568485306079,2019-09-14T14:21:46.079,3.258,99291.047
1568485306214,2019-09-14T14:21:46.214,3.393,99288.422
1568485306350,2019-09-14T14:21:46.350,3.529,99291.047
1568485306487,2019-09-14T14:21:46.487,3.666,99285.813
1568485306621,2019-09-14T14:21:46.621,3.800,99292.828
1568485306758,2019-09-14T14:21:46.758,3.937,99289.266
1568485306892,2019-09-14T14:21:46.892,4.071,99288.039
1568485307029,2019-09-14T14:21:47.029,4.208,99287.594
1568485307165,2019-09-14T14:21:47.165,4.344,99291.047
