epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568485438633,2019-09-14T14:23:58.633,0.000,-0.858,0.452,-0.056
1568485438643,2019-09-14T14:23:58.643,0.010,-0.864,0.455,-0.062
1568485438653,2019-09-14T14:23:58.653,0.020,-0.862,0.452,-0.063
1568485438663,2019-09-14T14:23:58.663,0.030,-0.861,0.451,-0.061
1568485438673,2019-09-14T14:23:58.673,0.040,-0.861,0.450,-0.062
1568485438683,2019-09-14T14:23:58.683,0.050,-0.859,0.451,-0.063
1568485438693,2019-09-14T14:23:58.693,0.060,-0.859,0.451,-0.060
1568485438703,2019-09-14T14:23:58.703,0.070,-0.862,0.452,-0.060
1568485438713,2019-09-14T14:23:58.713,0.080,-0.858,0.451,-0.061
1568485438723,2019-09-14T14:23:58.723,0.090,-0.858,0.454,-0.058
1568485438733,2019-09-14T14:23:58.733,0.100,-0.861,0.449,-0.061
1568485438743,2019-09-14T14:23:58.743,0.110,-0.860,0.452,-0.059
1568485438753,2019-09-14T14:23:58.753,0.120,-0.862,0.452,-0.061
1568485438763,2019-09-14T14:23:58.763,0.130,-0.864,0.449,-0.058
1568485438773,2019-09-14T14:23:58.773,0.140,-0.862,0.452,-0.058
1568485438783,2019-09-14T14:23:58.783,0.150,-0.858,0.452,-0.058
1568485438793,2019-09-14T14:23:58.793,0.160,-0.861,0.450,-0.058
1568485438803,2019-09-14T14:23:58.803,0.170,-0.859,0.449,-0.057
1568485438813,2019-09-14T14:23:58.813,0.180,-0.860,0.450,-0.057
1568485438823,2019-09-14T14:23:58.823,0.190,-0.862,0.450,-0.056
1568485438833,2019-09-14T14:23:58.833,0.200,-0.861,0.450,-0.058
1568485438843,2019-09-14T14:23:58.843,0.210,-0.858,0.451,-0.061
1568485438853,2019-09-14T14:23:58.853,0.220,-0.862,0.452,-0.058
1568485438863,2019-09-14T14:23:58.863,0.230,-0.866,0.451,-0.058
1568485438873,2019-09-14T14:23:58.873,0.240,-0.863,0.449,-0.057
1568485438883,2019-09-14T14:23:58.883,0.250,-0.864,0.452,-0.061
1568485438893,2019-09-14T14:23:58.893,0.260,-0.865,0.453,-0.061
1568485438903,2019-09-14T14:23:58.903,0.270,-0.863,0.455,-0.058
1568485438913,2019-09-14T14:23:58.913,0.280,-0.863,0.454,-0.058
1568485438923,2019-09-14T14:23:58.923,0.290,-0.863,0.455,-0.059
1568485438933,2019-09-14T14:23:58.933,0.300,-0.865,0.451,-0.061
1568485438943,2019-09-14T14:23:58.943,0.310,-0.864,0.449,-0.062
1568485438953,2019-09-14T14:23:58.953,0.320,-0.864,0.450,-0.058
1568485438963,2019-09-14T14:23:58.963,0.330,-0.861,0.451,-0.060
1568485438973,2019-09-14T14:23:58.973,0.340,-0.861,0.449,-0.060
1568485438983,2019-09-14T14:23:58.983,0.350,-0.865,0.444,-0.058
1568485438993,2019-09-14T14:23:58.993,0.360,-0.864,0.443,-0.058
1568485439003,2019-09-14T14:23:59.003,0.370,-0.864,0.448,-0.056
1568485439013,2019-09-14T14:23:59.013,0.380,-0.862,0.454,-0.055
1568485439023,2019-09-14T14:23:59.023,0.390,-0.864,0.451,-0.056
1568485439033,2019-09-14T14:23:59.033,0.400,-0.868,0.443,-0.060
1568485439043,2019-09-14T14:23:59.043,0.410,-0.867,0.443,-0.059
1568485439053,2019-09-14T14:23:59.053,0.420,-0.865,0.451,-0.059
1568485439063,2019-09-14T14:23:59.063,0.430,-0.863,0.457,-0.062
1568485439073,2019-09-14T14:23:59.073,0.440,-0.862,0.462,-0.062
1568485439083,2019-09-14T14:23:59.083,0.450,-0.863,0.455,-0.062
1568485439093,2019-09-14T14:23:59.093,0.460,-0.866,0.451,-0.065
1568485439103,2019-09-14T14:23:59.103,0.470,-0.865,0.452,-0.062
1568485439113,2019-09-14T14:23:59.113,0.480,-0.864,0.452,-0.060
1568485439123,2019-09-14T14:23:59.123,0.490,-0.864,0.453,-0.063
1568485439133,2019-09-14T14:23:59.133,0.500,-0.861,0.452,-0.063
1568485439143,2019-09-14T14:23:59.143,0.510,-0.860,0.452,-0.061
1568485439153,2019-09-14T14:23:59.153,0.520,-0.857,0.455,-0.061
1568485439163,2019-09-14T14:23:59.163,0.530,-0.858,0.455,-0.064
1568485439173,2019-09-14T14:23:59.173,0.540,-0.860,0.451,-0.063
1568485439183,2019-09-14T14:23:59.183,0.550,-0.859,0.446,-0.061
1568485439193,2019-09-14T14:23:59.193,0.560,-0.860,0.447,-0.059
1568485439203,2019-09-14T14:23:59.203,0.570,-0.858,0.451,-0.054
1568485439213,2019-09-14T14:23:59.213,0.580,-0.863,0.449,-0.058
1568485439223,2019-09-14T14:23:59.223,0.590,-0.861,0.446,-0.061
1568485439233,2019-09-14T14:23:59.233,0.600,-0.860,0.446,-0.059
1568485439243,2019-09-14T14:23:59.243,0.610,-0.862,0.451,-0.060
1568485439253,2019-09-14T14:23:59.253,0.620,-0.859,0.452,-0.057
1568485439263,2019-09-14T14:23:59.263,0.630,-0.858,0.455,-0.056
1568485439273,2019-09-14T14:23:59.273,0.640,-0.856,0.458,-0.060
1568485439283,2019-09-14T14:23:59.283,0.650,-0.859,0.454,-0.060
1568485439293,2019-09-14T14:23:59.293,0.660,-0.860,0.448,-0.057
1568485439303,2019-09-14T14:23:59.303,0.670,-0.859,0.445,-0.058
1568485439313,2019-09-14T14:23:59.313,0.680,-0.860,0.447,-0.057
1568485439323,2019-09-14T14:23:59.323,0.690,-0.860,0.452,-0.057
1568485439333,2019-09-14T14:23:59.333,0.700,-0.861,0.453,-0.056
1568485439343,2019-09-14T14:23:59.343,0.710,-0.860,0.449,-0.059
1568485439353,2019-09-14T14:23:59.353,0.720,-0.861,0.450,-0.057
1568485439363,2019-09-14T14:23:59.363,0.730,-0.862,0.455,-0.055
1568485439373,2019-09-14T14:23:59.373,0.740,-0.864,0.458,-0.053
1568485439383,2019-09-14T14:23:59.383,0.750,-0.864,0.455,-0.053
1568485439393,2019-09-14T14:23:59.393,0.760,-0.865,0.452,-0.056
1568485439403,2019-09-14T14:23:59.403,0.770,-0.868,0.450,-0.055
1568485439413,2019-09-14T14:23:59.413,0.780,-0.864,0.453,-0.054
1568485439423,2019-09-14T14:23:59.423,0.790,-0.863,0.452,-0.054
1568485439433,2019-09-14T14:23:59.433,0.800,-0.863,0.451,-0.056
1568485439443,2019-09-14T14:23:59.443,0.810,-0.864,0.450,-0.056
1568485439453,2019-09-14T14:23:59.453,0.820,-0.863,0.451,-0.055
1568485439463,2019-09-14T14:23:59.463,0.830,-0.863,0.448,-0.056
1568485439473,2019-09-14T14:23:59.473,0.840,-0.861,0.452,-0.055
1568485439483,2019-09-14T14:23:59.483,0.850,-0.859,0.452,-0.055
1568485439493,2019-09-14T14:23:59.493,0.860,-0.862,0.451,-0.056
1568485439503,2019-09-14T14:23:59.503,0.870,-0.863,0.450,-0.055
1568485439513,2019-09-14T14:23:59.513,0.880,-0.861,0.450,-0.056
1568485439523,2019-09-14T14:23:59.523,0.890,-0.860,0.453,-0.056
1568485439533,2019-09-14T14:23:59.533,0.900,-0.863,0.451,-0.056
1568485439543,2019-09-14T14:23:59.543,0.910,-0.863,0.451,-0.057
1568485439553,2019-09-14T14:23:59.553,0.920,-0.864,0.450,-0.055
1568485439563,2019-09-14T14:23:59.563,0.930,-0.860,0.452,-0.056
1568485439573,2019-09-14T14:23:59.573,0.940,-0.864,0.453,-0.057
