epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568485783416,2019-09-14T14:29:43.416,0.000,-0.031,0.974,-0.025
1568485783426,2019-09-14T14:29:43.426,0.010,-0.032,0.983,-0.026
1568485783436,2019-09-14T14:29:43.436,0.020,-0.033,0.979,-0.026
1568485783446,2019-09-14T14:29:43.446,0.030,-0.031,0.977,-0.025
1568485783456,2019-09-14T14:29:43.456,0.040,-0.028,0.978,-0.026
1568485783466,2019-09-14T14:29:43.466,0.050,-0.028,0.982,-0.027
1568485783476,2019-09-14T14:29:43.476,0.060,-0.028,0.982,-0.025
1568485783486,2019-09-14T14:29:43.486,0.070,-0.026,0.977,-0.027
1568485783496,2019-09-14T14:29:43.496,0.080,-0.027,0.974,-0.027
1568485783506,2019-09-14T14:29:43.506,0.090,-0.028,0.977,-0.024
1568485783516,2019-09-14T14:29:43.516,0.100,-0.028,0.978,-0.024
1568485783526,2019-09-14T14:29:43.526,0.110,-0.030,0.971,-0.025
1568485783536,2019-09-14T14:29:43.536,0.120,-0.032,0.968,-0.026
1568485783546,2019-09-14T14:29:43.546,0.130,-0.030,0.974,-0.029
1568485783556,2019-09-14T14:29:43.556,0.140,-0.030,0.979,-0.025
1568485783566,2019-09-14T14:29:43.566,0.150,-0.030,0.982,-0.026
1568485783576,2019-09-14T14:29:43.576,0.160,-0.029,0.982,-0.027
1568485783586,2019-09-14T14:29:43.586,0.170,-0.028,0.984,-0.026
1568485783596,2019-09-14T14:29:43.596,0.180,-0.030,0.982,-0.029
1568485783606,2019-09-14T14:29:43.606,0.190,-0.033,0.980,-0.028
1568485783616,2019-09-14T14:29:43.616,0.200,-0.032,0.979,-0.030
1568485783626,2019-09-14T14:29:43.626,0.210,-0.032,0.979,-0.027
1568485783636,2019-09-14T14:29:43.636,0.220,-0.031,0.979,-0.027
1568485783646,2019-09-14T14:29:43.646,0.230,-0.030,0.977,-0.029
1568485783656,2019-09-14T14:29:43.656,0.240,-0.028,0.976,-0.027
1568485783666,2019-09-14T14:29:43.666,0.250,-0.028,0.980,-0.028
1568485783676,2019-09-14T14:29:43.676,0.260,-0.028,0.978,-0.029
1568485783686,2019-09-14T14:29:43.686,0.270,-0.027,0.972,-0.028
1568485783696,2019-09-14T14:29:43.696,0.280,-0.028,0.970,-0.027
1568485783706,2019-09-14T14:29:43.706,0.290,-0.031,0.971,-0.026
1568485783716,2019-09-14T14:29:43.716,0.300,-0.032,0.971,-0.025
1568485783726,2019-09-14T14:29:43.726,0.310,-0.032,0.974,-0.026
1568485783736,2019-09-14T14:29:43.736,0.320,-0.033,0.977,-0.025
1568485783746,2019-09-14T14:29:43.746,0.330,-0.032,0.978,-0.025
1568485783756,2019-09-14T14:29:43.756,0.340,-0.028,0.979,-0.026
1568485783766,2019-09-14T14:29:43.766,0.350,-0.031,0.982,-0.025
1568485783776,2019-09-14T14:29:43.776,0.360,-0.034,0.980,-0.026
1568485783786,2019-09-14T14:29:43.786,0.370,-0.033,0.972,-0.026
1568485783796,2019-09-14T14:29:43.796,0.380,-0.031,0.971,-0.025
1568485783806,2019-09-14T14:29:43.806,0.390,-0.033,0.971,-0.026
1568485783816,2019-09-14T14:29:43.816,0.400,-0.031,0.974,-0.026
1568485783826,2019-09-14T14:29:43.826,0.410,-0.030,0.972,-0.026
1568485783836,2019-09-14T14:29:43.836,0.420,-0.028,0.972,-0.028
1568485783846,2019-09-14T14:29:43.846,0.430,-0.028,0.974,-0.029
1568485783856,2019-09-14T14:29:43.856,0.440,-0.027,0.973,-0.028
1568485783866,2019-09-14T14:29:43.866,0.450,-0.028,0.972,-0.028
1568485783876,2019-09-14T14:29:43.876,0.460,-0.029,0.970,-0.028
1568485783886,2019-09-14T14:29:43.886,0.470,-0.031,0.966,-0.029
1568485783896,2019-09-14T14:29:43.896,0.480,-0.031,0.964,-0.028
1568485783906,2019-09-14T14:29:43.906,0.490,-0.034,0.969,-0.027
1568485783916,2019-09-14T14:29:43.916,0.500,-0.034,0.968,-0.027
1568485783926,2019-09-14T14:29:43.926,0.510,-0.033,0.970,-0.027
1568485783936,2019-09-14T14:29:43.936,0.520,-0.039,0.968,-0.025
1568485783946,2019-09-14T14:29:43.946,0.530,-0.041,0.962,-0.024
1568485783956,2019-09-14T14:29:43.956,0.540,-0.039,0.961,-0.026
1568485783966,2019-09-14T14:29:43.966,0.550,-0.038,0.968,-0.025
1568485783976,2019-09-14T14:29:43.976,0.560,-0.042,0.978,-0.029
1568485783986,2019-09-14T14:29:43.986,0.570,-0.046,0.979,-0.028
1568485783996,2019-09-14T14:29:43.996,0.580,-0.047,0.977,-0.026
1568485784006,2019-09-14T14:29:44.006,0.590,-0.051,0.975,-0.027
1568485784016,2019-09-14T14:29:44.016,0.600,-0.051,0.977,-0.027
1568485784026,2019-09-14T14:29:44.026,0.610,-0.055,0.979,-0.029
1568485784036,2019-09-14T14:29:44.036,0.620,-0.059,0.973,-0.030
1568485784046,2019-09-14T14:29:44.046,0.630,-0.058,0.971,-0.031
1568485784056,2019-09-14T14:29:44.056,0.640,-0.058,0.971,-0.031
1568485784066,2019-09-14T14:29:44.066,0.650,-0.055,0.974,-0.031
1568485784076,2019-09-14T14:29:44.076,0.660,-0.060,0.974,-0.032
1568485784086,2019-09-14T14:29:44.086,0.670,-0.063,0.975,-0.034
1568485784096,2019-09-14T14:29:44.096,0.680,-0.063,0.973,-0.034
1568485784106,2019-09-14T14:29:44.106,0.690,-0.065,0.971,-0.036
