epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568485783347,2019-09-14T14:29:43.347,0.000,0.000111125,-0.000213625,-0.000136625
1568485783397,2019-09-14T14:29:43.397,0.050,0.000110063,-0.000214000,-0.000136625
1568485783447,2019-09-14T14:29:43.447,0.100,0.000110063,-0.000213625,-0.000137437
1568485783497,2019-09-14T14:29:43.497,0.150,0.000111125,-0.000214750,-0.000137062
1568485783547,2019-09-14T14:29:43.547,0.200,0.000111188,-0.000214000,-0.000136750
1568485783597,2019-09-14T14:29:43.597,0.250,0.000111125,-0.000214000,-0.000136687
1568485783647,2019-09-14T14:29:43.647,0.300,0.000110812,-0.000213687,-0.000137875
1568485783697,2019-09-14T14:29:43.697,0.350,0.000110437,-0.000214000,-0.000137437
1568485783747,2019-09-14T14:29:43.747,0.400,0.000111875,-0.000213312,-0.000135938
1568485783797,2019-09-14T14:29:43.797,0.450,0.000112250,-0.000214375,-0.000137500
1568485783847,2019-09-14T14:29:43.847,0.500,0.000111500,-0.000213687,-0.000137500
1568485783897,2019-09-14T14:29:43.897,0.550,0.000110812,-0.000213625,-0.000136750
1568485783947,2019-09-14T14:29:43.947,0.600,0.000111875,-0.000213687,-0.000137500
1568485783997,2019-09-14T14:29:43.997,0.650,0.000111500,-0.000214000,-0.000138250
1568485784047,2019-09-14T14:29:44.047,0.700,0.000111188,-0.000214000,-0.000137500
1568485784097,2019-09-14T14:29:44.097,0.750,0.000112625,-0.000214000,-0.000137125
1568485784147,2019-09-14T14:29:44.147,0.800,0.000112938,-0.000214375,-0.000136375
1568485784197,2019-09-14T14:29:44.197,0.850,0.000112938,-0.000214000,-0.000136375
1568485784247,2019-09-14T14:29:44.247,0.900,0.000113312,-0.000213312,-0.000135250
1568485784297,2019-09-14T14:29:44.297,0.950,0.000113687,-0.000212938,-0.000136000
1568485784347,2019-09-14T14:29:44.347,1.000,0.000115125,-0.000214375,-0.000136375
1568485784397,2019-09-14T14:29:44.397,1.050,0.000114063,-0.000213625,-0.000135938
1568485784447,2019-09-14T14:29:44.447,1.100,0.000114750,-0.000214000,-0.000135187
1568485784497,2019-09-14T14:29:44.497,1.150,0.000115500,-0.000214000,-0.000134812
1568485784547,2019-09-14T14:29:44.547,1.200,0.000116250,-0.000213687,-0.000134438
1568485784597,2019-09-14T14:29:44.597,1.250,0.000116250,-0.000213687,-0.000134438
1568485784647,2019-09-14T14:29:44.647,1.300,0.000116250,-0.000213687,-0.000134875
1568485784697,2019-09-14T14:29:44.697,1.350,0.000118062,-0.000212938,-0.000134438
1568485784747,2019-09-14T14:29:44.747,1.400,0.000116938,-0.000213687,-0.000134500
1568485784797,2019-09-14T14:29:44.797,1.450,0.000117312,-0.000213687,-0.000132937
1568485784847,2019-09-14T14:29:44.847,1.500,0.000118750,-0.000212563,-0.000133312
1568485784897,2019-09-14T14:29:44.897,1.550,0.000119500,-0.000213687,-0.000133000
1568485784947,2019-09-14T14:29:44.947,1.600,0.000118062,-0.000212938,-0.000133312
1568485784997,2019-09-14T14:29:44.997,1.650,0.000119500,-0.000213312,-0.000133312
1568485785047,2019-09-14T14:29:45.047,1.700,0.000119125,-0.000213312,-0.000134125
1568485785097,2019-09-14T14:29:45.097,1.750,0.000119500,-0.000212938,-0.000132937
1568485785147,2019-09-14T14:29:45.147,1.800,0.000119875,-0.000213687,-0.000133312
1568485785197,2019-09-14T14:29:45.197,1.850,0.000120563,-0.000214000,-0.000131812
1568485785247,2019-09-14T14:29:45.247,1.900,0.000119500,-0.000212563,-0.000132937
1568485785297,2019-09-14T14:29:45.297,1.950,0.000120250,-0.000212563,-0.000133375
1568485785347,2019-09-14T14:29:45.347,2.000,0.000120937,-0.000212938,-0.000133312
1568485785397,2019-09-14T14:29:45.397,2.050,0.000122000,-0.000212938,-0.000132563
1568485785447,2019-09-14T14:29:45.447,2.100,0.000122000,-0.000212188,-0.000133312
1568485785497,2019-09-14T14:29:45.497,2.150,0.000122375,-0.000213687,-0.000131812
1568485785547,2019-09-14T14:29:45.547,2.200,0.000122375,-0.000212938,-0.000132250
1568485785597,2019-09-14T14:29:45.597,2.250,0.000123500,-0.000213312,-0.000131000
1568485785647,2019-09-14T14:29:45.647,2.300,0.000124187,-0.000211875,-0.000130688
1568485785697,2019-09-14T14:29:45.697,2.350,0.000123812,-0.000213687,-0.000132188
1568485785747,2019-09-14T14:29:45.747,2.400,0.000124563,-0.000212563,-0.000131062
1568485785797,2019-09-14T14:29:45.797,2.450,0.000124187,-0.000212563,-0.000130625
1568485785847,2019-09-14T14:29:45.847,2.500,0.000125312,-0.000212188,-0.000130688
1568485785897,2019-09-14T14:29:45.897,2.550,0.000124938,-0.000211875,-0.000130688
