epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568485783329,2019-09-14T14:29:43.329,0.000,99292.898
1568485783464,2019-09-14T14:29:43.464,0.135,99292.898
1568485783600,2019-09-14T14:29:43.600,0.271,99297.172
1568485783736,2019-09-14T14:29:43.736,0.407,99297.656
1568485783871,2019-09-14T14:29:43.871,0.542,99292.508
1568485784007,2019-09-14T14:29:44.007,0.678,99293.250
1568485784142,2019-09-14T14:29:44.142,0.813,99297.172
1568485784278,2019-09-14T14:29:44.278,0.949,99295.875
1568485784415,2019-09-14T14:29:44.415,1.086,99295.422
1568485784549,2019-09-14T14:29:44.549,1.220,99295.422
1568485784686,2019-09-14T14:29:44.686,1.357,99290.641
1568485784822,2019-09-14T14:29:44.822,1.493,99291.500
1568485784957,2019-09-14T14:29:44.957,1.628,99294.563
1568485785093,2019-09-14T14:29:45.093,1.764,99290.188
1568485785228,2019-09-14T14:29:45.228,1.899,99300.188
1568485785364,2019-09-14T14:29:45.364,2.035,99296.258
1568485785500,2019-09-14T14:29:45.500,2.171,99289.328
1568485785635,2019-09-14T14:29:45.635,2.306,99296.734
1568485785771,2019-09-14T14:29:45.771,2.442,99292.813
1568485785907,2019-09-14T14:29:45.907,2.578,99297.563
1568485786042,2019-09-14T14:29:46.042,2.713,99297.563
1568485786178,2019-09-14T14:29:46.178,2.849,99294.000
1568485786313,2019-09-14T14:29:46.313,2.984,99292.688
1568485786449,2019-09-14T14:29:46.449,3.120,99290.547
1568485786585,2019-09-14T14:29:46.585,3.256,99291.766
1568485786720,2019-09-14T14:29:46.720,3.391,99291.859
1568485786856,2019-09-14T14:29:46.856,3.527,99287.016
1568485786993,2019-09-14T14:29:46.993,3.664,99285.703
1568485787127,2019-09-14T14:29:47.127,3.798,99294.000
1568485787264,2019-09-14T14:29:47.264,3.935,99298.703
1568485787400,2019-09-14T14:29:47.400,4.071,99291.766
1568485787535,2019-09-14T14:29:47.535,4.206,99291.297
1568485787671,2019-09-14T14:29:47.671,4.342,99286.625
1568485787807,2019-09-14T14:29:47.807,4.478,99287.453
1568485787942,2019-09-14T14:29:47.942,4.613,99297.391
1568485788078,2019-09-14T14:29:48.078,4.749,99293.906
1568485788214,2019-09-14T14:29:48.214,4.885,99291.766
1568485788349,2019-09-14T14:29:48.349,5.020,99294.781
1568485788485,2019-09-14T14:29:48.485,5.156,99293.469
1568485788620,2019-09-14T14:29:48.620,5.291,99293.906
1568485788756,2019-09-14T14:29:48.756,5.427,99293.906
1568485788893,2019-09-14T14:29:48.893,5.564,99295.219
1568485789027,2019-09-14T14:29:49.027,5.698,99299.055
