epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568485302841,2019-09-14T14:21:42.841,0.000,0.671,-0.183,0.366
1568485302851,2019-09-14T14:21:42.851,0.010,0.793,0.427,0.488
1568485302861,2019-09-14T14:21:42.861,0.020,0.671,0.000,0.366
1568485302871,2019-09-14T14:21:42.871,0.030,0.549,-0.122,0.549
1568485302881,2019-09-14T14:21:42.881,0.040,0.610,-0.183,0.549
1568485302891,2019-09-14T14:21:42.891,0.050,0.488,-0.427,0.549
1568485302901,2019-09-14T14:21:42.901,0.060,0.427,-0.610,0.549
1568485302911,2019-09-14T14:21:42.911,0.070,0.488,-0.671,0.366
1568485302921,2019-09-14T14:21:42.921,0.080,0.427,-0.793,0.061
1568485302931,2019-09-14T14:21:42.931,0.090,0.366,-0.793,0.000
1568485302941,2019-09-14T14:21:42.941,0.100,0.183,-0.671,0.000
1568485302951,2019-09-14T14:21:42.951,0.110,0.244,-0.549,-0.183
1568485302961,2019-09-14T14:21:42.961,0.120,0.183,-0.427,-0.122
1568485302971,2019-09-14T14:21:42.971,0.130,-0.122,-0.305,0.061
1568485302981,2019-09-14T14:21:42.981,0.140,-0.305,-0.061,0.244
1568485302991,2019-09-14T14:21:42.991,0.150,-0.244,0.183,0.183
1568485303001,2019-09-14T14:21:43.001,0.160,-0.244,0.244,0.183
1568485303011,2019-09-14T14:21:43.011,0.170,-0.244,0.305,0.183
1568485303021,2019-09-14T14:21:43.021,0.180,-0.244,0.244,0.061
1568485303031,2019-09-14T14:21:43.031,0.190,-0.061,0.183,-0.183
1568485303041,2019-09-14T14:21:43.041,0.200,0.122,0.122,-0.366
1568485303051,2019-09-14T14:21:43.051,0.210,0.183,0.061,-0.488
1568485303061,2019-09-14T14:21:43.061,0.220,0.122,0.122,-0.610
1568485303071,2019-09-14T14:21:43.071,0.230,0.122,0.000,-0.671
1568485303081,2019-09-14T14:21:43.081,0.240,0.061,0.000,-0.671
1568485303091,2019-09-14T14:21:43.091,0.250,-0.061,0.000,-0.427
1568485303101,2019-09-14T14:21:43.101,0.260,0.061,-0.061,-0.122
1568485303111,2019-09-14T14:21:43.111,0.270,-0.061,-0.122,0.000
1568485303121,2019-09-14T14:21:43.121,0.280,-0.183,-0.122,-0.061
1568485303131,2019-09-14T14:21:43.131,0.290,-0.183,-0.122,0.000
1568485303141,2019-09-14T14:21:43.141,0.300,-0.183,-0.122,-0.061
1568485303151,2019-09-14T14:21:43.151,0.310,0.244,-0.122,-0.244
1568485303161,2019-09-14T14:21:43.161,0.320,0.183,-0.061,-0.366
1568485303171,2019-09-14T14:21:43.171,0.330,-0.244,0.061,-0.305
1568485303181,2019-09-14T14:21:43.181,0.340,-0.488,0.244,-0.244
1568485303191,2019-09-14T14:21:43.191,0.350,-0.305,0.366,-0.122
1568485303201,2019-09-14T14:21:43.201,0.360,0.122,0.244,0.000
1568485303211,2019-09-14T14:21:43.211,0.370,0.366,0.183,0.122
1568485303221,2019-09-14T14:21:43.221,0.380,0.244,0.244,0.305
1568485303231,2019-09-14T14:21:43.231,0.390,0.366,0.183,0.366
1568485303241,2019-09-14T14:21:43.241,0.400,0.915,-0.061,0.244
1568485303251,2019-09-14T14:21:43.251,0.410,1.585,-0.366,0.000
1568485303261,2019-09-14T14:21:43.261,0.420,1.402,-0.366,0.061
1568485303271,2019-09-14T14:21:43.271,0.430,0.976,-0.366,0.122
1568485303281,2019-09-14T14:21:43.281,0.440,0.732,-0.427,0.061
1568485303291,2019-09-14T14:21:43.291,0.450,0.549,-0.427,0.183
1568485303301,2019-09-14T14:21:43.301,0.460,0.183,-0.549,0.366
1568485303311,2019-09-14T14:21:43.311,0.470,0.000,-0.549,0.549
1568485303321,2019-09-14T14:21:43.321,0.480,-0.305,-0.610,0.732
1568485303331,2019-09-14T14:21:43.331,0.490,-0.427,-0.610,0.793
1568485303341,2019-09-14T14:21:43.341,0.500,-0.427,-0.549,0.793
1568485303351,2019-09-14T14:21:43.351,0.510,-0.305,-0.549,0.854
1568485303361,2019-09-14T14:21:43.361,0.520,-0.183,-0.366,0.854
1568485303371,2019-09-14T14:21:43.371,0.530,-0.122,-0.244,0.793
1568485303381,2019-09-14T14:21:43.381,0.540,-0.488,0.061,1.037
1568485303391,2019-09-14T14:21:43.391,0.550,-0.610,0.244,0.976
1568485303401,2019-09-14T14:21:43.401,0.560,-0.488,0.305,0.793
1568485303411,2019-09-14T14:21:43.411,0.570,-0.305,0.488,0.610
1568485303421,2019-09-14T14:21:43.421,0.580,-0.244,0.549,0.671
1568485303431,2019-09-14T14:21:43.431,0.590,-0.183,0.427,0.793
1568485303441,2019-09-14T14:21:43.441,0.600,0.061,0.366,0.854
1568485303451,2019-09-14T14:21:43.451,0.610,0.244,0.244,0.732
1568485303461,2019-09-14T14:21:43.461,0.620,0.122,0.122,0.488
1568485303471,2019-09-14T14:21:43.471,0.630,-0.061,0.122,0.366
1568485303481,2019-09-14T14:21:43.481,0.640,-0.244,0.122,0.427
1568485303491,2019-09-14T14:21:43.491,0.650,-0.183,-0.061,0.366
1568485303501,2019-09-14T14:21:43.501,0.660,0.305,-0.305,0.305
1568485303511,2019-09-14T14:21:43.511,0.670,0.549,-0.366,0.427
1568485303521,2019-09-14T14:21:43.521,0.680,0.427,-0.244,0.488
1568485303531,2019-09-14T14:21:43.531,0.690,0.244,-0.244,0.549
1568485303541,2019-09-14T14:21:43.541,0.700,0.061,-0.122,0.671
1568485303551,2019-09-14T14:21:43.551,0.710,-0.061,-0.061,0.671
1568485303561,2019-09-14T14:21:43.561,0.720,-0.122,0.000,0.671
1568485303571,2019-09-14T14:21:43.571,0.730,-0.061,0.061,0.488
1568485303581,2019-09-14T14:21:43.581,0.740,-0.061,0.183,0.427
1568485303591,2019-09-14T14:21:43.591,0.750,0.000,0.305,0.427
1568485303601,2019-09-14T14:21:43.601,0.760,0.183,0.305,0.427
1568485303611,2019-09-14T14:21:43.611,0.770,0.366,0.183,0.549
1568485303621,2019-09-14T14:21:43.621,0.780,0.610,0.000,0.732
1568485303631,2019-09-14T14:21:43.631,0.790,0.549,0.122,0.915
1568485303641,2019-09-14T14:21:43.641,0.800,0.366,0.122,1.159
1568485303651,2019-09-14T14:21:43.651,0.810,0.488,0.122,1.037
1568485303661,2019-09-14T14:21:43.661,0.820,0.488,0.000,0.976
1568485303671,2019-09-14T14:21:43.671,0.830,0.427,0.000,0.854
1568485303681,2019-09-14T14:21:43.681,0.840,0.610,-0.061,0.793
1568485303691,2019-09-14T14:21:43.691,0.850,0.854,-0.122,0.549
1568485303701,2019-09-14T14:21:43.701,0.860,0.915,-0.244,0.427
