epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568485551048,2019-09-14T14:25:51.048,0.000,-0.136,0.950,-0.120
1568485551058,2019-09-14T14:25:51.058,0.010,-0.138,0.959,-0.118
1568485551068,2019-09-14T14:25:51.068,0.020,-0.137,0.958,-0.117
1568485551078,2019-09-14T14:25:51.078,0.030,-0.135,0.958,-0.115
1568485551088,2019-09-14T14:25:51.088,0.040,-0.135,0.960,-0.118
1568485551098,2019-09-14T14:25:51.098,0.050,-0.137,0.958,-0.116
1568485551108,2019-09-14T14:25:51.108,0.060,-0.138,0.953,-0.116
1568485551118,2019-09-14T14:25:51.118,0.070,-0.135,0.955,-0.117
1568485551128,2019-09-14T14:25:51.128,0.080,-0.131,0.957,-0.117
1568485551138,2019-09-14T14:25:51.138,0.090,-0.132,0.953,-0.115
1568485551148,2019-09-14T14:25:51.148,0.100,-0.131,0.948,-0.115
1568485551158,2019-09-14T14:25:51.158,0.110,-0.128,0.952,-0.116
1568485551168,2019-09-14T14:25:51.168,0.120,-0.127,0.956,-0.118
1568485551178,2019-09-14T14:25:51.178,0.130,-0.127,0.957,-0.115
1568485551188,2019-09-14T14:25:51.188,0.140,-0.129,0.952,-0.115
1568485551198,2019-09-14T14:25:51.198,0.150,-0.131,0.951,-0.116
1568485551208,2019-09-14T14:25:51.208,0.160,-0.132,0.958,-0.116
1568485551218,2019-09-14T14:25:51.218,0.170,-0.133,0.958,-0.116
1568485551228,2019-09-14T14:25:51.228,0.180,-0.132,0.956,-0.118
1568485551238,2019-09-14T14:25:51.238,0.190,-0.132,0.954,-0.119
1568485551248,2019-09-14T14:25:51.248,0.200,-0.127,0.956,-0.120
1568485551258,2019-09-14T14:25:51.258,0.210,-0.127,0.962,-0.120
1568485551268,2019-09-14T14:25:51.268,0.220,-0.129,0.960,-0.116
1568485551278,2019-09-14T14:25:51.278,0.230,-0.129,0.958,-0.120
1568485551288,2019-09-14T14:25:51.288,0.240,-0.133,0.958,-0.119
1568485551298,2019-09-14T14:25:51.298,0.250,-0.133,0.963,-0.115
1568485551308,2019-09-14T14:25:51.308,0.260,-0.137,0.958,-0.112
1568485551318,2019-09-14T14:25:51.318,0.270,-0.139,0.955,-0.109
1568485551328,2019-09-14T14:25:51.328,0.280,-0.135,0.956,-0.108
1568485551338,2019-09-14T14:25:51.338,0.290,-0.135,0.958,-0.108
1568485551348,2019-09-14T14:25:51.348,0.300,-0.135,0.955,-0.108
1568485551358,2019-09-14T14:25:51.358,0.310,-0.134,0.954,-0.107
1568485551368,2019-09-14T14:25:51.368,0.320,-0.133,0.958,-0.111
1568485551378,2019-09-14T14:25:51.378,0.330,-0.134,0.955,-0.110
1568485551388,2019-09-14T14:25:51.388,0.340,-0.133,0.954,-0.112
1568485551398,2019-09-14T14:25:51.398,0.350,-0.133,0.951,-0.115
1568485551408,2019-09-14T14:25:51.408,0.360,-0.128,0.949,-0.111
1568485551418,2019-09-14T14:25:51.418,0.370,-0.123,0.954,-0.111
1568485551428,2019-09-14T14:25:51.428,0.380,-0.124,0.958,-0.112
1568485551438,2019-09-14T14:25:51.438,0.390,-0.123,0.954,-0.108
1568485551448,2019-09-14T14:25:51.448,0.400,-0.122,0.950,-0.110
1568485551458,2019-09-14T14:25:51.458,0.410,-0.123,0.950,-0.110
1568485551468,2019-09-14T14:25:51.468,0.420,-0.124,0.953,-0.110
1568485551478,2019-09-14T14:25:51.478,0.430,-0.122,0.956,-0.115
