epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568484312764,2019-09-14T14:05:12.764,0.000,-0.366,-0.366,0.488
1568484312774,2019-09-14T14:05:12.774,0.010,-0.549,-0.488,0.366
1568484312784,2019-09-14T14:05:12.784,0.020,-0.244,-0.122,0.488
1568484312794,2019-09-14T14:05:12.794,0.030,-0.427,-0.122,0.549
1568484312804,2019-09-14T14:05:12.804,0.040,-0.366,-0.183,0.610
1568484312814,2019-09-14T14:05:12.814,0.050,-0.122,-0.183,0.488
1568484312824,2019-09-14T14:05:12.824,0.060,0.122,-0.244,0.305
1568484312834,2019-09-14T14:05:12.834,0.070,-0.427,-0.183,0.366
1568484312844,2019-09-14T14:05:12.844,0.080,-0.610,-0.305,0.305
1568484312854,2019-09-14T14:05:12.854,0.090,0.061,-0.549,-0.183
1568484312864,2019-09-14T14:05:12.864,0.100,0.427,-0.793,-0.610
1568484312874,2019-09-14T14:05:12.874,0.110,0.305,-0.854,-0.549
1568484312884,2019-09-14T14:05:12.884,0.120,-0.122,-0.793,-0.305
1568484312894,2019-09-14T14:05:12.894,0.130,-0.366,-0.793,-0.061
1568484312904,2019-09-14T14:05:12.904,0.140,-0.488,-0.793,0.183
1568484312914,2019-09-14T14:05:12.914,0.150,-0.854,-0.854,0.366
1568484312924,2019-09-14T14:05:12.924,0.160,-1.037,-0.732,0.549
1568484312934,2019-09-14T14:05:12.934,0.170,-0.549,-1.037,0.488
1568484312944,2019-09-14T14:05:12.944,0.180,-0.244,-1.159,0.305
1568484312954,2019-09-14T14:05:12.954,0.190,-0.244,-1.037,0.183
1568484312964,2019-09-14T14:05:12.964,0.200,0.000,-0.976,-0.183
1568484312974,2019-09-14T14:05:12.974,0.210,0.610,-1.037,-0.488
1568484312984,2019-09-14T14:05:12.984,0.220,0.610,-0.915,-0.610
1568484312994,2019-09-14T14:05:12.994,0.230,0.000,-0.671,-0.488
1568484313004,2019-09-14T14:05:13.004,0.240,0.183,-0.671,-0.549
1568484313014,2019-09-14T14:05:13.014,0.250,0.732,-0.854,-0.671
1568484313024,2019-09-14T14:05:13.024,0.260,0.183,-0.854,-0.488
1568484313034,2019-09-14T14:05:13.034,0.270,-0.244,-0.854,-0.244
1568484313044,2019-09-14T14:05:13.044,0.280,-0.244,-0.976,-0.122
1568484313054,2019-09-14T14:05:13.054,0.290,-0.122,-1.098,0.305
1568484313064,2019-09-14T14:05:13.064,0.300,-0.305,-0.976,0.793
1568484313074,2019-09-14T14:05:13.074,0.310,-0.488,-0.732,1.037
1568484313084,2019-09-14T14:05:13.084,0.320,-0.732,-0.610,0.854
1568484313094,2019-09-14T14:05:13.094,0.330,-0.671,-0.427,0.610
1568484313104,2019-09-14T14:05:13.104,0.340,-0.671,-0.366,0.183
1568484313114,2019-09-14T14:05:13.114,0.350,-0.549,-0.061,0.000
1568484313124,2019-09-14T14:05:13.124,0.360,-0.244,0.122,0.061
1568484313134,2019-09-14T14:05:13.134,0.370,0.305,0.122,-0.305
1568484313144,2019-09-14T14:05:13.144,0.380,1.159,0.122,-0.427
1568484313154,2019-09-14T14:05:13.154,0.390,0.854,0.305,-0.305
1568484313164,2019-09-14T14:05:13.164,0.400,0.610,0.488,-0.366
1568484313174,2019-09-14T14:05:13.174,0.410,1.220,0.549,-0.488
1568484313184,2019-09-14T14:05:13.184,0.420,0.976,0.488,-0.610
1568484313194,2019-09-14T14:05:13.194,0.430,1.220,0.427,-0.488
