epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568485060616,2019-09-14T14:17:40.616,0.000,99296.156
1568485060751,2019-09-14T14:17:40.751,0.135,99289.703
1568485060887,2019-09-14T14:17:40.887,0.271,99288.297
1568485061024,2019-09-14T14:17:41.024,0.408,99296.992
1568485061158,2019-09-14T14:17:41.158,0.542,99294.016
1568485061295,2019-09-14T14:17:41.295,0.679,99289.219
1568485061431,2019-09-14T14:17:41.431,0.815,99290.531
1568485061566,2019-09-14T14:17:41.566,0.950,99295.328
1568485061702,2019-09-14T14:17:41.702,1.086,99292.234
1568485061838,2019-09-14T14:17:41.838,1.222,99291.750
1568485061973,2019-09-14T14:17:41.973,1.357,99292.703
1568485062109,2019-09-14T14:17:42.109,1.493,99293.063
1568485062245,2019-09-14T14:17:42.245,1.629,99288.297
1568485062380,2019-09-14T14:17:42.380,1.764,99293.539
1568485062516,2019-09-14T14:17:42.516,1.900,99290.922
1568485062651,2019-09-14T14:17:42.651,2.035,99288.656
1568485062787,2019-09-14T14:17:42.787,2.171,99294.375
1568485062924,2019-09-14T14:17:42.924,2.308,99291.273
1568485063058,2019-09-14T14:17:43.058,2.442,99296.063
1568485063195,2019-09-14T14:17:43.195,2.579,99293.063
1568485063331,2019-09-14T14:17:43.331,2.715,99293.445
1568485063466,2019-09-14T14:17:43.466,2.850,99290.828
1568485063602,2019-09-14T14:17:43.602,2.986,99293.063
1568485063737,2019-09-14T14:17:43.737,3.121,99293.891
1568485063873,2019-09-14T14:17:43.873,3.257,99289.969
1568485064009,2019-09-14T14:17:44.009,3.393,99293.063
1568485064144,2019-09-14T14:17:44.144,3.528,99295.203
1568485064280,2019-09-14T14:17:44.280,3.664,99296.156
1568485064416,2019-09-14T14:17:44.416,3.800,99291.750
1568485064551,2019-09-14T14:17:44.551,3.935,99285.680
1568485064687,2019-09-14T14:17:44.687,4.071,99293.063
1568485064822,2019-09-14T14:17:44.822,4.206,99289.609
1568485064958,2019-09-14T14:17:44.958,4.342,99282.578
1568485065094,2019-09-14T14:17:45.094,4.478,99285.203
1568485065229,2019-09-14T14:17:45.229,4.613,99289.516
1568485065365,2019-09-14T14:17:45.365,4.749,99287.820
1568485065502,2019-09-14T14:17:45.502,4.886,99287.820
1568485065636,2019-09-14T14:17:45.636,5.020,99289.516
1568485065773,2019-09-14T14:17:45.773,5.157,99287.734
1568485065907,2019-09-14T14:17:45.907,5.291,99286.891
1568485066044,2019-09-14T14:17:46.044,5.428,99294.758
1568485066180,2019-09-14T14:17:46.180,5.564,99285.586
1568485066315,2019-09-14T14:17:46.315,5.699,99291.656
1568485066451,2019-09-14T14:17:46.451,5.835,99291.656
1568485066587,2019-09-14T14:17:46.587,5.971,99285.586
1568485066722,2019-09-14T14:17:46.722,6.106,99293.445
1568485066858,2019-09-14T14:17:46.858,6.242,99288.656
1568485066993,2019-09-14T14:17:46.993,6.377,99294.281
1568485067129,2019-09-14T14:17:47.129,6.513,99290.828
1568485067265,2019-09-14T14:17:47.265,6.649,99288.203
1568485067400,2019-09-14T14:17:47.400,6.784,99288.203
