epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568484804449,2019-09-14T14:13:24.449,0.000,99298.023
1568484804585,2019-09-14T14:13:24.585,0.136,99293.234
1568484804720,2019-09-14T14:13:24.720,0.271,99294.094
1568484804856,2019-09-14T14:13:24.856,0.407,99302.789
1568484804991,2019-09-14T14:13:24.991,0.542,99295.758
1568484805127,2019-09-14T14:13:25.127,0.678,99298.023
1568484805263,2019-09-14T14:13:25.263,0.814,99301.000
1568484805398,2019-09-14T14:13:25.398,0.949,99297.938
1568484805534,2019-09-14T14:13:25.534,1.085,99293.141
1568484805670,2019-09-14T14:13:25.670,1.221,99295.313
1568484805805,2019-09-14T14:13:25.805,1.356,99297.938
1568484805941,2019-09-14T14:13:25.941,1.492,99293.617
1568484806077,2019-09-14T14:13:26.077,1.628,99297.938
1568484806212,2019-09-14T14:13:26.212,1.763,99298.281
1568484806348,2019-09-14T14:13:26.348,1.899,99294.000
1568484806485,2019-09-14T14:13:26.485,2.036,99296.625
1568484806619,2019-09-14T14:13:26.619,2.170,99297.453
1568484806756,2019-09-14T14:13:26.756,2.307,99296.969
1568484806890,2019-09-14T14:13:26.890,2.441,99294.359
1568484807027,2019-09-14T14:13:27.027,2.578,99294.000
1568484807163,2019-09-14T14:13:27.163,2.714,99297.453
1568484807298,2019-09-14T14:13:27.298,2.849,99291.734
1568484807434,2019-09-14T14:13:27.434,2.985,99289.594
1568484807570,2019-09-14T14:13:27.570,3.121,99295.664
1568484807705,2019-09-14T14:13:27.705,3.256,99294.359
1568484807841,2019-09-14T14:13:27.841,3.392,99300.813
1568484807976,2019-09-14T14:13:27.976,3.527,99293.047
1568484808112,2019-09-14T14:13:28.112,3.663,99290.422
1568484808248,2019-09-14T14:13:28.248,3.799,99296.047
1568484808383,2019-09-14T14:13:28.383,3.934,99295.094
1568484808519,2019-09-14T14:13:28.519,4.070,99296.047
1568484808656,2019-09-14T14:13:28.656,4.207,99291.641
1568484808790,2019-09-14T14:13:28.790,4.341,99298.188
1568484808927,2019-09-14T14:13:28.927,4.478,99293.781
1568484809061,2019-09-14T14:13:29.061,4.612,99296.406
1568484809198,2019-09-14T14:13:29.198,4.749,99298.188
1568484809334,2019-09-14T14:13:29.334,4.885,99293.781
1568484809469,2019-09-14T14:13:29.469,5.020,99299.023
1568484809605,2019-09-14T14:13:29.605,5.156,99299.406
1568484809741,2019-09-14T14:13:29.741,5.292,99290.719
1568484809876,2019-09-14T14:13:29.876,5.427,99296.406
1568484810012,2019-09-14T14:13:30.012,5.563,99299.406
1568484810147,2019-09-14T14:13:30.147,5.698,99291.156
1568484810283,2019-09-14T14:13:30.283,5.834,99290.719
1568484810419,2019-09-14T14:13:30.419,5.970,99300.328
1568484810554,2019-09-14T14:13:30.554,6.105,99290.719
1568484810690,2019-09-14T14:13:30.690,6.241,99298.578
1568484810826,2019-09-14T14:13:30.826,6.377,99295.000
1568484810961,2019-09-14T14:13:30.961,6.512,99291.156
1568484811097,2019-09-14T14:13:31.097,6.648,99293.688
1568484811232,2019-09-14T14:13:31.232,6.783,99298.930
1568484811368,2019-09-14T14:13:31.368,6.919,99295.477
1568484811505,2019-09-14T14:13:31.505,7.056,99292.859
1568484811639,2019-09-14T14:13:31.639,7.190,99294.555
1568484811776,2019-09-14T14:13:31.776,7.327,99292.859
1568484811912,2019-09-14T14:13:31.912,7.463,99297.172
1568484812047,2019-09-14T14:13:32.047,7.598,99298.484
1568484812183,2019-09-14T14:13:32.183,7.734,99297.172
1568484812318,2019-09-14T14:13:32.318,7.869,99297.172
1568484812454,2019-09-14T14:13:32.454,8.005,99300.625
1568484812590,2019-09-14T14:13:32.590,8.141,99298.008
1568484812725,2019-09-14T14:13:32.725,8.276,99298.484
1568484812861,2019-09-14T14:13:32.861,8.412,99289.758
1568484812997,2019-09-14T14:13:32.997,8.548,99289.313
1568484813132,2019-09-14T14:13:33.132,8.683,99294.555
1568484813268,2019-09-14T14:13:33.268,8.819,99291.453
1568484813405,2019-09-14T14:13:33.405,8.956,99293.250
1568484813539,2019-09-14T14:13:33.539,9.090,99290.141
1568484813676,2019-09-14T14:13:33.676,9.227,99299.313
1568484813810,2019-09-14T14:13:33.810,9.361,99292.766
1568484813947,2019-09-14T14:13:33.947,9.498,99292.766
1568484814083,2019-09-14T14:13:34.083,9.634,99292.766
1568484814218,2019-09-14T14:13:34.218,9.769,99298.836
1568484814354,2019-09-14T14:13:34.354,9.905,99294.430
1568484814490,2019-09-14T14:13:34.490,10.041,99299.313
1568484814625,2019-09-14T14:13:34.625,10.176,99295.391
1568484814761,2019-09-14T14:13:34.761,10.312,99299.313
1568484814896,2019-09-14T14:13:34.896,10.447,99296.219
