epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568484312735,2019-09-14T14:05:12.735,0.000,99309.484
1568484312869,2019-09-14T14:05:12.869,0.134,99299.484
1568484313006,2019-09-14T14:05:13.006,0.271,99303.414
1568484313142,2019-09-14T14:05:13.142,0.407,99306.031
1568484313277,2019-09-14T14:05:13.277,0.542,99309.484
1568484313413,2019-09-14T14:05:13.413,0.678,99306.383
1568484313549,2019-09-14T14:05:13.549,0.814,99302.453
1568484313684,2019-09-14T14:05:13.684,0.949,99302.453
1568484313820,2019-09-14T14:05:13.820,1.085,99303.766
1568484313955,2019-09-14T14:05:13.955,1.220,99303.766
1568484314091,2019-09-14T14:05:14.091,1.356,99304.156
1568484314227,2019-09-14T14:05:14.227,1.492,99302.016
1568484314362,2019-09-14T14:05:14.362,1.627,99306.773
1568484314498,2019-09-14T14:05:14.498,1.763,99307.609
1568484314635,2019-09-14T14:05:14.635,1.900,99302.016
1568484314769,2019-09-14T14:05:14.769,2.034,99309.781
1568484314906,2019-09-14T14:05:14.906,2.171,99309.297
1568484315042,2019-09-14T14:05:15.042,2.307,99304.984
1568484315177,2019-09-14T14:05:15.177,2.442,99304.984
1568484315313,2019-09-14T14:05:15.313,2.578,99308.914
1568484315448,2019-09-14T14:05:15.448,2.713,99306.688
1568484315584,2019-09-14T14:05:15.584,2.849,99301.445
1568484315720,2019-09-14T14:05:15.720,2.985,99302.844
1568484315855,2019-09-14T14:05:15.855,3.120,99302.367
1568484315991,2019-09-14T14:05:15.991,3.256,99302.367
1568484316127,2019-09-14T14:05:16.127,3.392,99304.891
1568484316262,2019-09-14T14:05:16.262,3.527,99302.281
1568484316398,2019-09-14T14:05:16.398,3.663,99304.891
1568484316534,2019-09-14T14:05:16.534,3.799,99301.445
1568484316669,2019-09-14T14:05:16.669,3.934,99305.375
1568484316805,2019-09-14T14:05:16.805,4.070,99304.422
1568484316942,2019-09-14T14:05:16.942,4.207,99306.688
1568484317076,2019-09-14T14:05:17.076,4.341,99304.891
1568484317213,2019-09-14T14:05:17.213,4.478,99307.906
1568484317347,2019-09-14T14:05:17.347,4.612,99307.906
1568484317484,2019-09-14T14:05:17.484,4.749,99301.359
1568484317620,2019-09-14T14:05:17.620,4.885,99301.359
1568484317755,2019-09-14T14:05:17.755,5.020,99301.359
1568484317891,2019-09-14T14:05:17.891,5.156,99304.813
1568484318027,2019-09-14T14:05:18.027,5.292,99301.359
1568484318162,2019-09-14T14:05:18.162,5.427,99303.977
1568484318298,2019-09-14T14:05:18.298,5.563,99305.195
1568484318433,2019-09-14T14:05:18.433,5.698,99306.117
1568484318569,2019-09-14T14:05:18.569,5.834,99303.016
1568484318705,2019-09-14T14:05:18.705,5.970,99304.328
1568484318840,2019-09-14T14:05:18.840,6.105,99301.711
1568484318976,2019-09-14T14:05:18.976,6.241,99302.578
1568484319113,2019-09-14T14:05:19.113,6.378,99309.125
1568484319247,2019-09-14T14:05:19.247,6.512,99303.883
1568484319384,2019-09-14T14:05:19.384,6.649,99301.711
1568484319518,2019-09-14T14:05:19.518,6.783,99305.195
1568484319655,2019-09-14T14:05:19.655,6.920,99301.266
1568484319791,2019-09-14T14:05:19.791,7.056,99302.188
1568484319926,2019-09-14T14:05:19.926,7.191,99303.406
1568484320062,2019-09-14T14:05:20.062,7.327,99299.484
1568484320198,2019-09-14T14:05:20.198,7.463,99304.234
1568484320333,2019-09-14T14:05:20.333,7.598,99302.008
1568484320469,2019-09-14T14:05:20.469,7.734,99301.625
1568484320604,2019-09-14T14:05:20.604,7.869,99304.234
1568484320740,2019-09-14T14:05:20.740,8.005,99302.094
1568484320876,2019-09-14T14:05:20.876,8.141,99307.336
1568484321011,2019-09-14T14:05:21.011,8.276,99306.023
1568484321147,2019-09-14T14:05:21.147,8.412,99303.766
1568484321283,2019-09-14T14:05:21.283,8.548,99303.406
1568484321418,2019-09-14T14:05:21.418,8.683,99305.547
1568484321554,2019-09-14T14:05:21.554,8.819,99308.641
1568484321689,2019-09-14T14:05:21.689,8.954,99307.688
1568484321825,2019-09-14T14:05:21.825,9.090,99296.859
1568484321962,2019-09-14T14:05:21.962,9.227,99308.078
1568484322096,2019-09-14T14:05:22.096,9.361,99304.719
1568484322233,2019-09-14T14:05:22.233,9.498,99299.828
1568484322369,2019-09-14T14:05:22.369,9.634,99305.938
1568484322504,2019-09-14T14:05:22.504,9.769,99305.461
1568484322640,2019-09-14T14:05:22.640,9.905,99303.766
1568484322775,2019-09-14T14:05:22.775,10.040,99305.078
1568484322911,2019-09-14T14:05:22.911,10.176,99299.828
1568484323047,2019-09-14T14:05:23.047,10.312,99300.703
1568484323182,2019-09-14T14:05:23.182,10.447,99304.625
1568484323318,2019-09-14T14:05:23.318,10.583,99302.844
1568484323454,2019-09-14T14:05:23.454,10.719,99302.844
1568484323589,2019-09-14T14:05:23.589,10.854,99304.984
1568484323725,2019-09-14T14:05:23.725,10.990,99301.055
1568484323860,2019-09-14T14:05:23.860,11.125,99304.984
1568484323996,2019-09-14T14:05:23.996,11.261,99295.813
1568484324133,2019-09-14T14:05:24.133,11.398,99309.391
1568484324267,2019-09-14T14:05:24.267,11.532,99300.609
1568484324404,2019-09-14T14:05:24.404,11.669,99305.844
1568484324540,2019-09-14T14:05:24.540,11.805,99304.531
1568484324675,2019-09-14T14:05:24.675,11.940,99303.672
1568484324811,2019-09-14T14:05:24.811,12.076,99305.461
1568484324947,2019-09-14T14:05:24.947,12.212,99305.367
1568484325082,2019-09-14T14:05:25.082,12.347,99298.914
1568484325218,2019-09-14T14:05:25.218,12.483,99300.609
1568484325354,2019-09-14T14:05:25.354,12.619,99301.531
1568484325489,2019-09-14T14:05:25.489,12.754,99305.844
1568484325625,2019-09-14T14:05:25.625,12.890,99304.063
1568484325761,2019-09-14T14:05:25.761,13.026,99308.469
1568484325896,2019-09-14T14:05:25.896,13.161,99303.227
1568484326032,2019-09-14T14:05:26.032,13.297,99300.609
1568484326169,2019-09-14T14:05:26.169,13.434,99303.578
1568484326303,2019-09-14T14:05:26.303,13.568,99303.578
1568484326440,2019-09-14T14:05:26.440,13.705,99303.578
1568484326574,2019-09-14T14:05:26.574,13.839,99298.820
1568484326711,2019-09-14T14:05:26.711,13.976,99302.750
1568484326847,2019-09-14T14:05:26.847,14.112,99303.109
1568484326982,2019-09-14T14:05:26.982,14.247,99294.414
1568484327118,2019-09-14T14:05:27.118,14.383,99303.969
1568484327254,2019-09-14T14:05:27.254,14.519,99303.578
1568484327389,2019-09-14T14:05:27.389,14.654,99301.352
1568484327525,2019-09-14T14:05:27.525,14.790,99293.500
1568484327661,2019-09-14T14:05:27.661,14.926,99308.344
1568484327796,2019-09-14T14:05:27.796,15.061,99302.266
1568484327932,2019-09-14T14:05:27.932,15.197,99304.406
1568484328067,2019-09-14T14:05:28.067,15.332,99299.172
1568484328203,2019-09-14T14:05:28.203,15.468,99301.352
1568484328340,2019-09-14T14:05:28.340,15.605,99300.961
1568484328474,2019-09-14T14:05:28.474,15.739,99303.969
1568484328611,2019-09-14T14:05:28.611,15.876,99300.047
1568484328747,2019-09-14T14:05:28.747,16.012,99301.703
1568484328882,2019-09-14T14:05:28.882,16.147,99302.188
1568484329018,2019-09-14T14:05:29.018,16.283,99306.109
1568484329153,2019-09-14T14:05:29.153,16.418,99306.109
1568484329289,2019-09-14T14:05:29.289,16.554,99301.258
1568484329425,2019-09-14T14:05:29.425,16.690,99302.188
1568484329560,2019-09-14T14:05:29.560,16.825,99299.086
1568484329696,2019-09-14T14:05:29.696,16.961,99303.969
1568484329832,2019-09-14T14:05:29.832,17.097,99304.328
1568484329967,2019-09-14T14:05:29.967,17.232,99300.875
1568484330103,2019-09-14T14:05:30.103,17.368,99306.945
1568484330239,2019-09-14T14:05:30.239,17.504,99306.016
1568484330374,2019-09-14T14:05:30.374,17.639,99300.398
1568484330510,2019-09-14T14:05:30.510,17.775,99306.109
1568484330645,2019-09-14T14:05:30.645,17.910,99303.492
1568484330781,2019-09-14T14:05:30.781,18.046,99298.641
1568484330918,2019-09-14T14:05:30.918,18.183,99303.875
1568484331052,2019-09-14T14:05:31.052,18.317,99306.016
1568484331189,2019-09-14T14:05:31.189,18.454,99306.016
