epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1568484583589,2019-09-14T14:09:43.589,0.000,99305.141
1568484583725,2019-09-14T14:09:43.725,0.136,99302.969
1568484583860,2019-09-14T14:09:43.860,0.271,99302.523
1568484583996,2019-09-14T14:09:43.996,0.407,99299.422
1568484584133,2019-09-14T14:09:44.133,0.544,99304.664
1568484584267,2019-09-14T14:09:44.267,0.678,99305.500
1568484584404,2019-09-14T14:09:44.404,0.815,99304.188
1568484584540,2019-09-14T14:09:44.540,0.951,99297.156
1568484584675,2019-09-14T14:09:44.675,1.086,99303.359
1568484584811,2019-09-14T14:09:44.811,1.222,99297.156
1568484584946,2019-09-14T14:09:44.946,1.357,99302.398
1568484585082,2019-09-14T14:09:45.082,1.493,99303.266
1568484585218,2019-09-14T14:09:45.218,1.629,99301.953
1568484585353,2019-09-14T14:09:45.353,1.764,99301.094
1568484585489,2019-09-14T14:09:45.489,1.900,99301.477
1568484585625,2019-09-14T14:09:45.625,2.036,99301.094
1568484585760,2019-09-14T14:09:45.760,2.171,99304.578
1568484585896,2019-09-14T14:09:45.896,2.307,99298.469
1568484586033,2019-09-14T14:09:46.033,2.444,99302.398
1568484586167,2019-09-14T14:09:46.167,2.578,99296.328
1568484586304,2019-09-14T14:09:46.304,2.715,99301.094
1568484586438,2019-09-14T14:09:46.438,2.849,99298.469
1568484586575,2019-09-14T14:09:46.575,2.986,99301.953
1568484586711,2019-09-14T14:09:46.711,3.122,99297.547
1568484586846,2019-09-14T14:09:46.846,3.257,99295.844
1568484586982,2019-09-14T14:09:46.982,3.393,99298.859
1568484587118,2019-09-14T14:09:47.118,3.529,99296.711
1568484587253,2019-09-14T14:09:47.253,3.664,99301.953
1568484587389,2019-09-14T14:09:47.389,3.800,99302.789
1568484587524,2019-09-14T14:09:47.524,3.935,99302.789
1568484587660,2019-09-14T14:09:47.660,4.071,99297.547
1568484587796,2019-09-14T14:09:47.796,4.207,99299.688
1568484587931,2019-09-14T14:09:47.931,4.342,99299.234
1568484588067,2019-09-14T14:09:48.067,4.478,99297.547
1568484588203,2019-09-14T14:09:48.203,4.614,99305.313
1568484588338,2019-09-14T14:09:48.338,4.749,99297.063
1568484588474,2019-09-14T14:09:48.474,4.885,99299.234
1568484588611,2019-09-14T14:09:48.611,5.022,99304.484
1568484588745,2019-09-14T14:09:48.745,5.156,99299.234
1568484588882,2019-09-14T14:09:48.882,5.293,99300.078
1568484589016,2019-09-14T14:09:49.016,5.427,99301.859
1568484589153,2019-09-14T14:09:49.153,5.564,99297.453
1568484589289,2019-09-14T14:09:49.289,5.700,99298.281
1568484589424,2019-09-14T14:09:49.424,5.835,99293.047
1568484589560,2019-09-14T14:09:49.560,5.971,99296.625
1568484589696,2019-09-14T14:09:49.696,6.107,99300.906
1568484589831,2019-09-14T14:09:49.831,6.242,99297.453
1568484589967,2019-09-14T14:09:49.967,6.378,99300.461
1568484590102,2019-09-14T14:09:50.102,6.513,99296.047
1568484590238,2019-09-14T14:09:50.238,6.649,99298.281
1568484590374,2019-09-14T14:09:50.374,6.785,99297.359
1568484590509,2019-09-14T14:09:50.509,6.920,99301.766
1568484590645,2019-09-14T14:09:50.645,7.056,99303.438
1568484590782,2019-09-14T14:09:50.782,7.193,99299.984
1568484590916,2019-09-14T14:09:50.916,7.327,99298.188
1568484591053,2019-09-14T14:09:51.053,7.464,99302.953
1568484591187,2019-09-14T14:09:51.187,7.598,99302.953
1568484591324,2019-09-14T14:09:51.324,7.735,99296.883
1568484591460,2019-09-14T14:09:51.460,7.871,99298.188
1568484591595,2019-09-14T14:09:51.595,8.006,99295.953
1568484591731,2019-09-14T14:09:51.731,8.142,99302.953
1568484591867,2019-09-14T14:09:51.867,8.278,99302.508
1568484592002,2019-09-14T14:09:52.002,8.413,99301.641
1568484592138,2019-09-14T14:09:52.138,8.549,99300.328
1568484592274,2019-09-14T14:09:52.274,8.685,99299.023
1568484592409,2019-09-14T14:09:52.409,8.820,99292.859
1568484592545,2019-09-14T14:09:52.545,8.956,99299.406
1568484592681,2019-09-14T14:09:52.681,9.092,99298.578
1568484592816,2019-09-14T14:09:52.816,9.227,99302.859
1568484592952,2019-09-14T14:09:52.952,9.363,99303.344
1568484593087,2019-09-14T14:09:53.087,9.498,99298.094
1568484593223,2019-09-14T14:09:53.223,9.634,99300.234
1568484593360,2019-09-14T14:09:53.360,9.771,99299.406
1568484593494,2019-09-14T14:09:53.494,9.905,99301.203
1568484593631,2019-09-14T14:09:53.631,10.042,99297.625
1568484593767,2019-09-14T14:09:53.767,10.178,99292.859
1568484593902,2019-09-14T14:09:53.902,10.313,99299.406
1568484594038,2019-09-14T14:09:54.038,10.449,99297.625
1568484594174,2019-09-14T14:09:54.174,10.585,99299.406
1568484594309,2019-09-14T14:09:54.309,10.720,99299.406
1568484594445,2019-09-14T14:09:54.445,10.856,99302.031
1568484594580,2019-09-14T14:09:54.580,10.991,99302.031
1568484594716,2019-09-14T14:09:54.716,11.127,99299.406
1568484594852,2019-09-14T14:09:54.852,11.263,99303.727
1568484594987,2019-09-14T14:09:54.987,11.398,99300.234
1568484595123,2019-09-14T14:09:55.123,11.534,99296.789
1568484595260,2019-09-14T14:09:55.260,11.671,99297.172
1568484595394,2019-09-14T14:09:55.394,11.805,99298.930
1568484595531,2019-09-14T14:09:55.531,11.942,99297.625
1568484595665,2019-09-14T14:09:55.665,12.076,99298.094
1568484595802,2019-09-14T14:09:55.802,12.213,99299.891
1568484595938,2019-09-14T14:09:55.938,12.349,99299.406
1568484596073,2019-09-14T14:09:56.073,12.484,99298.578
1568484596209,2019-09-14T14:09:56.209,12.620,99300.719
1568484596345,2019-09-14T14:09:56.345,12.756,99298.094
1568484596480,2019-09-14T14:09:56.480,12.891,99299.406
1568484596616,2019-09-14T14:09:56.616,13.027,99303.344
1568484596752,2019-09-14T14:09:56.752,13.163,99295.477
1568484596887,2019-09-14T14:09:56.887,13.298,99300.719
1568484597023,2019-09-14T14:09:57.023,13.434,99294.648
1568484597158,2019-09-14T14:09:57.158,13.569,99300.328
1568484597294,2019-09-14T14:09:57.294,13.705,99302.031
1568484597430,2019-09-14T14:09:57.430,13.841,99302.031
1568484597565,2019-09-14T14:09:57.565,13.976,99297.625
1568484597701,2019-09-14T14:09:57.701,14.112,99300.719
1568484597838,2019-09-14T14:09:57.838,14.249,99303.344
1568484597972,2019-09-14T14:09:57.972,14.383,99296.789
1568484598109,2019-09-14T14:09:58.109,14.520,99295.953
1568484598243,2019-09-14T14:09:58.243,14.654,99302.859
1568484598380,2019-09-14T14:09:58.380,14.791,99298.094
1568484598516,2019-09-14T14:09:58.516,14.927,99299.406
1568484598651,2019-09-14T14:09:58.651,15.062,99301.547
1568484598787,2019-09-14T14:09:58.787,15.198,99297.625
1568484598923,2019-09-14T14:09:58.923,15.334,99301.547
1568484599058,2019-09-14T14:09:59.058,15.469,99302.422
1568484599194,2019-09-14T14:09:59.194,15.605,99296.789
1568484599330,2019-09-14T14:09:59.330,15.741,99302.422
1568484599465,2019-09-14T14:09:59.465,15.876,99299.313
1568484599601,2019-09-14T14:09:59.601,16.012,99295.391
