epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568485060612,2019-09-14T14:17:40.612,0.000,0.090,0.925,-0.168
1568485060622,2019-09-14T14:17:40.622,0.010,0.085,0.939,-0.174
1568485060632,2019-09-14T14:17:40.632,0.020,0.080,0.940,-0.176
1568485060642,2019-09-14T14:17:40.642,0.030,0.075,0.939,-0.178
1568485060652,2019-09-14T14:17:40.652,0.040,0.071,0.946,-0.182
1568485060662,2019-09-14T14:17:40.662,0.050,0.063,0.950,-0.185
1568485060672,2019-09-14T14:17:40.672,0.060,0.064,0.951,-0.184
1568485060682,2019-09-14T14:17:40.682,0.070,0.061,0.963,-0.187
1568485060692,2019-09-14T14:17:40.692,0.080,0.054,0.967,-0.190
1568485060702,2019-09-14T14:17:40.702,0.090,0.053,0.962,-0.190
1568485060712,2019-09-14T14:17:40.712,0.100,0.055,0.968,-0.190
1568485060722,2019-09-14T14:17:40.722,0.110,0.057,0.982,-0.192
1568485060732,2019-09-14T14:17:40.732,0.120,0.061,0.995,-0.192
1568485060742,2019-09-14T14:17:40.742,0.130,0.060,1.001,-0.194
1568485060752,2019-09-14T14:17:40.752,0.140,0.061,1.003,-0.192
1568485060762,2019-09-14T14:17:40.762,0.150,0.061,1.005,-0.191
1568485060772,2019-09-14T14:17:40.772,0.160,0.061,1.003,-0.188
1568485060782,2019-09-14T14:17:40.782,0.170,0.058,1.000,-0.184
1568485060792,2019-09-14T14:17:40.792,0.180,0.054,0.995,-0.179
1568485060802,2019-09-14T14:17:40.802,0.190,0.053,0.990,-0.171
1568485060812,2019-09-14T14:17:40.812,0.200,0.051,0.983,-0.165
1568485060822,2019-09-14T14:17:40.822,0.210,0.047,0.978,-0.162
1568485060832,2019-09-14T14:17:40.832,0.220,0.042,0.970,-0.157
1568485060842,2019-09-14T14:17:40.842,0.230,0.044,0.964,-0.153
1568485060852,2019-09-14T14:17:40.852,0.240,0.043,0.961,-0.149
1568485060862,2019-09-14T14:17:40.862,0.250,0.042,0.958,-0.147
1568485060872,2019-09-14T14:17:40.872,0.260,0.045,0.960,-0.144
1568485060882,2019-09-14T14:17:40.882,0.270,0.042,0.964,-0.147
1568485060892,2019-09-14T14:17:40.892,0.280,0.043,0.966,-0.143
1568485060902,2019-09-14T14:17:40.902,0.290,0.038,0.964,-0.143
1568485060912,2019-09-14T14:17:40.912,0.300,0.034,0.952,-0.140
1568485060922,2019-09-14T14:17:40.922,0.310,0.039,0.940,-0.140
1568485060932,2019-09-14T14:17:40.932,0.320,0.037,0.943,-0.143
1568485060942,2019-09-14T14:17:40.942,0.330,0.037,0.947,-0.141
1568485060952,2019-09-14T14:17:40.952,0.340,0.038,0.942,-0.140
1568485060962,2019-09-14T14:17:40.962,0.350,0.040,0.944,-0.147
1568485060972,2019-09-14T14:17:40.972,0.360,0.047,0.945,-0.145
1568485060982,2019-09-14T14:17:40.982,0.370,0.050,0.943,-0.148
1568485060992,2019-09-14T14:17:40.992,0.380,0.054,0.947,-0.150
1568485061002,2019-09-14T14:17:41.002,0.390,0.058,0.949,-0.151
1568485061012,2019-09-14T14:17:41.012,0.400,0.059,0.949,-0.155
1568485061022,2019-09-14T14:17:41.022,0.410,0.058,0.951,-0.158
1568485061032,2019-09-14T14:17:41.032,0.420,0.058,0.955,-0.159
1568485061042,2019-09-14T14:17:41.042,0.430,0.060,0.958,-0.162
1568485061052,2019-09-14T14:17:41.052,0.440,0.064,0.965,-0.162
1568485061062,2019-09-14T14:17:41.062,0.450,0.063,0.968,-0.166
1568485061072,2019-09-14T14:17:41.072,0.460,0.068,0.962,-0.164
1568485061082,2019-09-14T14:17:41.082,0.470,0.072,0.964,-0.165
1568485061092,2019-09-14T14:17:41.092,0.480,0.070,0.969,-0.166
1568485061102,2019-09-14T14:17:41.102,0.490,0.074,0.968,-0.168
1568485061112,2019-09-14T14:17:41.112,0.500,0.080,0.963,-0.167
1568485061122,2019-09-14T14:17:41.122,0.510,0.081,0.963,-0.166
1568485061132,2019-09-14T14:17:41.132,0.520,0.083,0.964,-0.169
1568485061142,2019-09-14T14:17:41.142,0.530,0.083,0.966,-0.170
1568485061152,2019-09-14T14:17:41.152,0.540,0.093,0.967,-0.172
1568485061162,2019-09-14T14:17:41.162,0.550,0.095,0.960,-0.172
1568485061172,2019-09-14T14:17:41.172,0.560,0.098,0.955,-0.172
1568485061182,2019-09-14T14:17:41.182,0.570,0.102,0.954,-0.175
1568485061192,2019-09-14T14:17:41.192,0.580,0.105,0.957,-0.172
1568485061202,2019-09-14T14:17:41.202,0.590,0.112,0.958,-0.171
1568485061212,2019-09-14T14:17:41.212,0.600,0.113,0.953,-0.173
1568485061222,2019-09-14T14:17:41.222,0.610,0.118,0.948,-0.171
1568485061232,2019-09-14T14:17:41.232,0.620,0.124,0.951,-0.168
1568485061242,2019-09-14T14:17:41.242,0.630,0.125,0.950,-0.168
1568485061252,2019-09-14T14:17:41.252,0.640,0.127,0.951,-0.170
1568485061262,2019-09-14T14:17:41.262,0.650,0.129,0.951,-0.168
1568485061272,2019-09-14T14:17:41.272,0.660,0.131,0.943,-0.165
1568485061282,2019-09-14T14:17:41.282,0.670,0.131,0.943,-0.164
1568485061292,2019-09-14T14:17:41.292,0.680,0.134,0.949,-0.160
1568485061302,2019-09-14T14:17:41.302,0.690,0.134,0.950,-0.158
1568485061312,2019-09-14T14:17:41.312,0.700,0.135,0.951,-0.161
1568485061322,2019-09-14T14:17:41.322,0.710,0.137,0.947,-0.156
1568485061332,2019-09-14T14:17:41.332,0.720,0.137,0.945,-0.151
1568485061342,2019-09-14T14:17:41.342,0.730,0.142,0.950,-0.153
1568485061352,2019-09-14T14:17:41.352,0.740,0.139,0.955,-0.152
1568485061362,2019-09-14T14:17:41.362,0.750,0.141,0.953,-0.149
1568485061372,2019-09-14T14:17:41.372,0.760,0.144,0.950,-0.148
1568485061382,2019-09-14T14:17:41.382,0.770,0.142,0.948,-0.146
1568485061392,2019-09-14T14:17:41.392,0.780,0.143,0.946,-0.139
1568485061402,2019-09-14T14:17:41.402,0.790,0.142,0.950,-0.142
1568485061412,2019-09-14T14:17:41.412,0.800,0.143,0.949,-0.144
1568485061422,2019-09-14T14:17:41.422,0.810,0.140,0.943,-0.138
1568485061432,2019-09-14T14:17:41.432,0.820,0.140,0.946,-0.140
1568485061442,2019-09-14T14:17:41.442,0.830,0.140,0.950,-0.136
1568485061452,2019-09-14T14:17:41.452,0.840,0.138,0.948,-0.134
1568485061462,2019-09-14T14:17:41.462,0.850,0.138,0.946,-0.137
1568485061472,2019-09-14T14:17:41.472,0.860,0.138,0.944,-0.135
1568485061482,2019-09-14T14:17:41.482,0.870,0.133,0.944,-0.134
1568485061492,2019-09-14T14:17:41.492,0.880,0.133,0.946,-0.137
1568485061502,2019-09-14T14:17:41.502,0.890,0.133,0.945,-0.138
1568485061512,2019-09-14T14:17:41.512,0.900,0.132,0.948,-0.137
1568485061522,2019-09-14T14:17:41.522,0.910,0.131,0.953,-0.136
1568485061532,2019-09-14T14:17:41.532,0.920,0.129,0.954,-0.137
1568485061542,2019-09-14T14:17:41.542,0.930,0.129,0.955,-0.138
1568485061552,2019-09-14T14:17:41.552,0.940,0.128,0.957,-0.141
1568485061562,2019-09-14T14:17:41.562,0.950,0.129,0.956,-0.139
1568485061572,2019-09-14T14:17:41.572,0.960,0.129,0.955,-0.141
1568485061582,2019-09-14T14:17:41.582,0.970,0.128,0.954,-0.143
1568485061592,2019-09-14T14:17:41.592,0.980,0.128,0.955,-0.141
1568485061602,2019-09-14T14:17:41.602,0.990,0.132,0.958,-0.141
1568485061612,2019-09-14T14:17:41.612,1.000,0.134,0.960,-0.145
1568485061622,2019-09-14T14:17:41.622,1.010,0.131,0.955,-0.145
1568485061632,2019-09-14T14:17:41.632,1.020,0.133,0.954,-0.145
1568485061642,2019-09-14T14:17:41.642,1.030,0.133,0.957,-0.144
1568485061652,2019-09-14T14:17:41.652,1.040,0.132,0.956,-0.143
1568485061662,2019-09-14T14:17:41.662,1.050,0.132,0.954,-0.144
