epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568484804535,2019-09-14T14:13:24.535,0.000,0.139,0.960,-0.129
1568484804545,2019-09-14T14:13:24.545,0.010,0.149,0.956,-0.132
1568484804555,2019-09-14T14:13:24.555,0.020,0.153,0.952,-0.133
1568484804565,2019-09-14T14:13:24.565,0.030,0.157,0.956,-0.136
1568484804575,2019-09-14T14:13:24.575,0.040,0.156,0.953,-0.137
1568484804585,2019-09-14T14:13:24.585,0.050,0.154,0.949,-0.139
1568484804595,2019-09-14T14:13:24.595,0.060,0.157,0.948,-0.138
1568484804605,2019-09-14T14:13:24.605,0.070,0.155,0.948,-0.133
1568484804615,2019-09-14T14:13:24.615,0.080,0.153,0.951,-0.131
1568484804625,2019-09-14T14:13:24.625,0.090,0.140,0.960,-0.132
1568484804635,2019-09-14T14:13:24.635,0.100,0.140,0.963,-0.129
1568484804645,2019-09-14T14:13:24.645,0.110,0.136,0.957,-0.122
1568484804655,2019-09-14T14:13:24.655,0.120,0.135,0.954,-0.123
1568484804665,2019-09-14T14:13:24.665,0.130,0.135,0.969,-0.124
1568484804675,2019-09-14T14:13:24.675,0.140,0.133,0.969,-0.125
1568484804685,2019-09-14T14:13:24.685,0.150,0.133,0.965,-0.121
1568484804695,2019-09-14T14:13:24.695,0.160,0.132,0.969,-0.124
1568484804705,2019-09-14T14:13:24.705,0.170,0.128,0.959,-0.119
1568484804715,2019-09-14T14:13:24.715,0.180,0.125,0.955,-0.116
1568484804725,2019-09-14T14:13:24.725,0.190,0.127,0.968,-0.116
1568484804735,2019-09-14T14:13:24.735,0.200,0.130,0.967,-0.118
1568484804745,2019-09-14T14:13:24.745,0.210,0.129,0.954,-0.117
1568484804755,2019-09-14T14:13:24.755,0.220,0.129,0.953,-0.115
1568484804765,2019-09-14T14:13:24.765,0.230,0.129,0.965,-0.115
1568484804775,2019-09-14T14:13:24.775,0.240,0.124,0.962,-0.113
1568484804785,2019-09-14T14:13:24.785,0.250,0.120,0.953,-0.110
1568484804795,2019-09-14T14:13:24.795,0.260,0.123,0.953,-0.107
1568484804805,2019-09-14T14:13:24.805,0.270,0.121,0.959,-0.106
1568484804815,2019-09-14T14:13:24.815,0.280,0.114,0.965,-0.106
1568484804825,2019-09-14T14:13:24.825,0.290,0.114,0.960,-0.104
1568484804835,2019-09-14T14:13:24.835,0.300,0.114,0.958,-0.105
1568484804845,2019-09-14T14:13:24.845,0.310,0.113,0.962,-0.104
1568484804855,2019-09-14T14:13:24.855,0.320,0.121,0.962,-0.105
1568484804865,2019-09-14T14:13:24.865,0.330,0.114,0.957,-0.105
1568484804875,2019-09-14T14:13:24.875,0.340,0.112,0.956,-0.106
1568484804885,2019-09-14T14:13:24.885,0.350,0.110,0.957,-0.106
1568484804895,2019-09-14T14:13:24.895,0.360,0.103,0.956,-0.107
1568484804905,2019-09-14T14:13:24.905,0.370,0.103,0.959,-0.106
1568484804915,2019-09-14T14:13:24.915,0.380,0.115,0.961,-0.106
1568484804925,2019-09-14T14:13:24.925,0.390,0.116,0.965,-0.109
1568484804935,2019-09-14T14:13:24.935,0.400,0.123,0.966,-0.115
1568484804945,2019-09-14T14:13:24.945,0.410,0.130,0.964,-0.117
1568484804955,2019-09-14T14:13:24.955,0.420,0.130,0.968,-0.116
1568484804965,2019-09-14T14:13:24.965,0.430,0.130,0.969,-0.116
1568484804975,2019-09-14T14:13:24.975,0.440,0.132,0.964,-0.116
1568484804985,2019-09-14T14:13:24.985,0.450,0.129,0.963,-0.116
1568484804995,2019-09-14T14:13:24.995,0.460,0.125,0.966,-0.117
1568484805005,2019-09-14T14:13:25.005,0.470,0.130,0.964,-0.112
1568484805015,2019-09-14T14:13:25.015,0.480,0.131,0.961,-0.115
1568484805025,2019-09-14T14:13:25.025,0.490,0.130,0.963,-0.117
1568484805035,2019-09-14T14:13:25.035,0.500,0.132,0.969,-0.121
1568484805045,2019-09-14T14:13:25.045,0.510,0.135,0.964,-0.119
1568484805055,2019-09-14T14:13:25.055,0.520,0.135,0.968,-0.117
1568484805065,2019-09-14T14:13:25.065,0.530,0.137,0.977,-0.118
1568484805075,2019-09-14T14:13:25.075,0.540,0.139,0.977,-0.117
1568484805085,2019-09-14T14:13:25.085,0.550,0.134,0.971,-0.114
1568484805095,2019-09-14T14:13:25.095,0.560,0.134,0.973,-0.115
1568484805105,2019-09-14T14:13:25.105,0.570,0.133,0.970,-0.112
1568484805115,2019-09-14T14:13:25.115,0.580,0.131,0.970,-0.110
1568484805125,2019-09-14T14:13:25.125,0.590,0.132,0.966,-0.111
1568484805135,2019-09-14T14:13:25.135,0.600,0.137,0.966,-0.110
1568484805145,2019-09-14T14:13:25.145,0.610,0.145,0.969,-0.113
1568484805155,2019-09-14T14:13:25.155,0.620,0.147,0.964,-0.112
1568484805165,2019-09-14T14:13:25.165,0.630,0.153,0.967,-0.115
1568484805175,2019-09-14T14:13:25.175,0.640,0.159,0.966,-0.117
1568484805185,2019-09-14T14:13:25.185,0.650,0.158,0.959,-0.116
1568484805195,2019-09-14T14:13:25.195,0.660,0.155,0.959,-0.114
1568484805205,2019-09-14T14:13:25.205,0.670,0.153,0.958,-0.115
1568484805215,2019-09-14T14:13:25.215,0.680,0.152,0.958,-0.114
1568484805225,2019-09-14T14:13:25.225,0.690,0.148,0.956,-0.113
1568484805235,2019-09-14T14:13:25.235,0.700,0.149,0.952,-0.114
1568484805245,2019-09-14T14:13:25.245,0.710,0.155,0.953,-0.111
1568484805255,2019-09-14T14:13:25.255,0.720,0.157,0.948,-0.113
1568484805265,2019-09-14T14:13:25.265,0.730,0.165,0.947,-0.113
1568484805275,2019-09-14T14:13:25.275,0.740,0.165,0.950,-0.117
1568484805285,2019-09-14T14:13:25.285,0.750,0.167,0.947,-0.117
1568484805295,2019-09-14T14:13:25.295,0.760,0.172,0.941,-0.119
1568484805305,2019-09-14T14:13:25.305,0.770,0.170,0.939,-0.123
1568484805315,2019-09-14T14:13:25.315,0.780,0.173,0.938,-0.132
1568484805325,2019-09-14T14:13:25.325,0.790,0.176,0.934,-0.137
1568484805335,2019-09-14T14:13:25.335,0.800,0.178,0.934,-0.138
1568484805345,2019-09-14T14:13:25.345,0.810,0.178,0.944,-0.144
1568484805355,2019-09-14T14:13:25.355,0.820,0.174,0.954,-0.146
1568484805365,2019-09-14T14:13:25.365,0.830,0.172,0.947,-0.146
1568484805375,2019-09-14T14:13:25.375,0.840,0.170,0.947,-0.147
1568484805385,2019-09-14T14:13:25.385,0.850,0.165,0.958,-0.148
1568484805395,2019-09-14T14:13:25.395,0.860,0.165,0.959,-0.153
1568484805405,2019-09-14T14:13:25.405,0.870,0.170,0.949,-0.153
1568484805415,2019-09-14T14:13:25.415,0.880,0.165,0.955,-0.153
1568484805425,2019-09-14T14:13:25.425,0.890,0.154,0.964,-0.151
1568484805435,2019-09-14T14:13:25.435,0.900,0.148,0.964,-0.154
1568484805445,2019-09-14T14:13:25.445,0.910,0.146,0.963,-0.152
1568484805455,2019-09-14T14:13:25.455,0.920,0.140,0.968,-0.145
1568484805465,2019-09-14T14:13:25.465,0.930,0.128,0.960,-0.140
1568484805475,2019-09-14T14:13:25.475,0.940,0.122,0.966,-0.136
1568484805485,2019-09-14T14:13:25.485,0.950,0.121,0.966,-0.131
1568484805495,2019-09-14T14:13:25.495,0.960,0.117,0.964,-0.128
1568484805505,2019-09-14T14:13:25.505,0.970,0.106,0.965,-0.123
1568484805515,2019-09-14T14:13:25.515,0.980,0.102,0.963,-0.120
1568484805525,2019-09-14T14:13:25.525,0.990,0.105,0.965,-0.121
1568484805535,2019-09-14T14:13:25.535,1.000,0.106,0.967,-0.121
1568484805545,2019-09-14T14:13:25.545,1.010,0.110,0.969,-0.122
1568484805555,2019-09-14T14:13:25.555,1.020,0.101,0.967,-0.120
1568484805565,2019-09-14T14:13:25.565,1.030,0.097,0.963,-0.110
1568484805575,2019-09-14T14:13:25.575,1.040,0.093,0.966,-0.106
1568484805585,2019-09-14T14:13:25.585,1.050,0.093,0.968,-0.104
1568484805595,2019-09-14T14:13:25.595,1.060,0.097,0.973,-0.101
