epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568484684758,2019-09-14T14:11:24.758,0.000,0.193,0.942,-0.190
1568484684768,2019-09-14T14:11:24.768,0.010,0.193,0.950,-0.193
1568484684778,2019-09-14T14:11:24.778,0.020,0.192,0.942,-0.189
1568484684788,2019-09-14T14:11:24.788,0.030,0.189,0.946,-0.187
1568484684798,2019-09-14T14:11:24.798,0.040,0.181,0.949,-0.184
1568484684808,2019-09-14T14:11:24.808,0.050,0.176,0.948,-0.184
1568484684818,2019-09-14T14:11:24.818,0.060,0.173,0.945,-0.181
1568484684828,2019-09-14T14:11:24.828,0.070,0.172,0.943,-0.180
1568484684838,2019-09-14T14:11:24.838,0.080,0.170,0.942,-0.177
1568484684848,2019-09-14T14:11:24.848,0.090,0.170,0.938,-0.172
1568484684858,2019-09-14T14:11:24.858,0.100,0.175,0.942,-0.168
1568484684868,2019-09-14T14:11:24.868,0.110,0.173,0.949,-0.163
1568484684878,2019-09-14T14:11:24.878,0.120,0.173,0.956,-0.159
1568484684888,2019-09-14T14:11:24.888,0.130,0.179,0.953,-0.158
1568484684898,2019-09-14T14:11:24.898,0.140,0.179,0.945,-0.150
1568484684908,2019-09-14T14:11:24.908,0.150,0.179,0.941,-0.147
1568484684918,2019-09-14T14:11:24.918,0.160,0.178,0.934,-0.147
1568484684928,2019-09-14T14:11:24.928,0.170,0.182,0.931,-0.142
1568484684938,2019-09-14T14:11:24.938,0.180,0.180,0.935,-0.140
1568484684948,2019-09-14T14:11:24.948,0.190,0.185,0.936,-0.137
1568484684958,2019-09-14T14:11:24.958,0.200,0.193,0.931,-0.136
1568484684968,2019-09-14T14:11:24.968,0.210,0.194,0.928,-0.134
1568484684978,2019-09-14T14:11:24.978,0.220,0.200,0.928,-0.132
1568484684988,2019-09-14T14:11:24.988,0.230,0.206,0.932,-0.135
1568484684998,2019-09-14T14:11:24.998,0.240,0.209,0.931,-0.136
1568484685008,2019-09-14T14:11:25.008,0.250,0.215,0.929,-0.133
1568484685018,2019-09-14T14:11:25.018,0.260,0.216,0.925,-0.133
1568484685028,2019-09-14T14:11:25.028,0.270,0.215,0.919,-0.135
1568484685038,2019-09-14T14:11:25.038,0.280,0.220,0.917,-0.138
1568484685048,2019-09-14T14:11:25.048,0.290,0.227,0.918,-0.137
1568484685058,2019-09-14T14:11:25.058,0.300,0.234,0.920,-0.137
1568484685068,2019-09-14T14:11:25.068,0.310,0.234,0.928,-0.139
1568484685078,2019-09-14T14:11:25.078,0.320,0.229,0.928,-0.142
1568484685088,2019-09-14T14:11:25.088,0.330,0.225,0.923,-0.143
1568484685098,2019-09-14T14:11:25.098,0.340,0.220,0.923,-0.146
1568484685108,2019-09-14T14:11:25.108,0.350,0.211,0.919,-0.146
1568484685118,2019-09-14T14:11:25.118,0.360,0.207,0.914,-0.144
1568484685128,2019-09-14T14:11:25.128,0.370,0.207,0.915,-0.147
1568484685138,2019-09-14T14:11:25.138,0.380,0.202,0.924,-0.150
1568484685148,2019-09-14T14:11:25.148,0.390,0.194,0.927,-0.157
1568484685158,2019-09-14T14:11:25.158,0.400,0.189,0.923,-0.161
1568484685168,2019-09-14T14:11:25.168,0.410,0.188,0.923,-0.166
1568484685178,2019-09-14T14:11:25.178,0.420,0.182,0.928,-0.171
1568484685188,2019-09-14T14:11:25.188,0.430,0.184,0.935,-0.175
1568484685198,2019-09-14T14:11:25.198,0.440,0.183,0.935,-0.182
1568484685208,2019-09-14T14:11:25.208,0.450,0.187,0.934,-0.183
1568484685218,2019-09-14T14:11:25.218,0.460,0.197,0.943,-0.189
1568484685228,2019-09-14T14:11:25.228,0.470,0.203,0.944,-0.197
1568484685238,2019-09-14T14:11:25.238,0.480,0.209,0.944,-0.199
1568484685248,2019-09-14T14:11:25.248,0.490,0.210,0.943,-0.201
1568484685258,2019-09-14T14:11:25.258,0.500,0.209,0.946,-0.202
1568484685268,2019-09-14T14:11:25.268,0.510,0.205,0.942,-0.201
1568484685278,2019-09-14T14:11:25.278,0.520,0.207,0.941,-0.196
1568484685288,2019-09-14T14:11:25.288,0.530,0.205,0.938,-0.199
1568484685298,2019-09-14T14:11:25.298,0.540,0.204,0.938,-0.195
1568484685308,2019-09-14T14:11:25.308,0.550,0.205,0.938,-0.195
1568484685318,2019-09-14T14:11:25.318,0.560,0.208,0.940,-0.191
1568484685328,2019-09-14T14:11:25.328,0.570,0.206,0.947,-0.193
1568484685338,2019-09-14T14:11:25.338,0.580,0.204,0.950,-0.192
1568484685348,2019-09-14T14:11:25.348,0.590,0.198,0.946,-0.192
1568484685358,2019-09-14T14:11:25.358,0.600,0.192,0.942,-0.193
1568484685368,2019-09-14T14:11:25.368,0.610,0.186,0.938,-0.194
1568484685378,2019-09-14T14:11:25.378,0.620,0.182,0.936,-0.198
1568484685388,2019-09-14T14:11:25.388,0.630,0.178,0.931,-0.200
1568484685398,2019-09-14T14:11:25.398,0.640,0.175,0.928,-0.200
1568484685408,2019-09-14T14:11:25.408,0.650,0.177,0.932,-0.201
1568484685418,2019-09-14T14:11:25.418,0.660,0.175,0.936,-0.203
1568484685428,2019-09-14T14:11:25.428,0.670,0.172,0.935,-0.206
1568484685438,2019-09-14T14:11:25.438,0.680,0.170,0.930,-0.208
1568484685448,2019-09-14T14:11:25.448,0.690,0.172,0.926,-0.212
1568484685458,2019-09-14T14:11:25.458,0.700,0.171,0.929,-0.215
1568484685468,2019-09-14T14:11:25.468,0.710,0.176,0.928,-0.219
1568484685478,2019-09-14T14:11:25.478,0.720,0.183,0.931,-0.222
1568484685488,2019-09-14T14:11:25.488,0.730,0.184,0.937,-0.221
1568484685498,2019-09-14T14:11:25.498,0.740,0.183,0.939,-0.222
1568484685508,2019-09-14T14:11:25.508,0.750,0.183,0.939,-0.222
1568484685518,2019-09-14T14:11:25.518,0.760,0.180,0.935,-0.224
1568484685528,2019-09-14T14:11:25.528,0.770,0.185,0.934,-0.222
1568484685538,2019-09-14T14:11:25.538,0.780,0.189,0.934,-0.225
1568484685548,2019-09-14T14:11:25.548,0.790,0.190,0.933,-0.226
1568484685558,2019-09-14T14:11:25.558,0.800,0.190,0.931,-0.222
1568484685568,2019-09-14T14:11:25.568,0.810,0.197,0.927,-0.220
1568484685578,2019-09-14T14:11:25.578,0.820,0.197,0.928,-0.219
1568484685588,2019-09-14T14:11:25.588,0.830,0.198,0.934,-0.220
1568484685598,2019-09-14T14:11:25.598,0.840,0.198,0.934,-0.221
1568484685608,2019-09-14T14:11:25.608,0.850,0.196,0.929,-0.220
1568484685618,2019-09-14T14:11:25.618,0.860,0.198,0.925,-0.222
1568484685628,2019-09-14T14:11:25.628,0.870,0.202,0.924,-0.221
1568484685638,2019-09-14T14:11:25.638,0.880,0.200,0.924,-0.221
1568484685648,2019-09-14T14:11:25.648,0.890,0.201,0.918,-0.223
1568484685658,2019-09-14T14:11:25.658,0.900,0.202,0.923,-0.221
1568484685668,2019-09-14T14:11:25.668,0.910,0.202,0.932,-0.220
1568484685678,2019-09-14T14:11:25.678,0.920,0.196,0.932,-0.219
1568484685688,2019-09-14T14:11:25.688,0.930,0.185,0.923,-0.213
1568484685698,2019-09-14T14:11:25.698,0.940,0.183,0.917,-0.212
1568484685708,2019-09-14T14:11:25.708,0.950,0.179,0.921,-0.217
1568484685718,2019-09-14T14:11:25.718,0.960,0.170,0.921,-0.222
1568484685728,2019-09-14T14:11:25.728,0.970,0.175,0.918,-0.226
1568484685738,2019-09-14T14:11:25.738,0.980,0.173,0.924,-0.227
1568484685748,2019-09-14T14:11:25.748,0.990,0.172,0.923,-0.232
1568484685758,2019-09-14T14:11:25.758,1.000,0.171,0.930,-0.229
1568484685768,2019-09-14T14:11:25.768,1.010,0.177,0.938,-0.230
1568484685778,2019-09-14T14:11:25.778,1.020,0.177,0.939,-0.232
1568484685788,2019-09-14T14:11:25.788,1.030,0.174,0.933,-0.232
1568484685798,2019-09-14T14:11:25.798,1.040,0.174,0.928,-0.233
1568484685808,2019-09-14T14:11:25.808,1.050,0.178,0.932,-0.231
1568484685818,2019-09-14T14:11:25.818,1.060,0.178,0.935,-0.233
1568484685828,2019-09-14T14:11:25.828,1.070,0.180,0.926,-0.237
1568484685838,2019-09-14T14:11:25.838,1.080,0.181,0.921,-0.235
1568484685848,2019-09-14T14:11:25.848,1.090,0.184,0.926,-0.240
1568484685858,2019-09-14T14:11:25.858,1.100,0.187,0.927,-0.240
1568484685868,2019-09-14T14:11:25.868,1.110,0.188,0.928,-0.241
1568484685878,2019-09-14T14:11:25.878,1.120,0.186,0.938,-0.246
