epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568484804446,2019-09-14T14:13:24.446,0.000,0.244,-7.378,2.561
1568484804456,2019-09-14T14:13:24.456,0.010,0.366,-8.476,2.622
1568484804466,2019-09-14T14:13:24.466,0.020,0.305,-7.988,3.049
1568484804476,2019-09-14T14:13:24.476,0.030,0.671,-8.720,3.415
1568484804486,2019-09-14T14:13:24.486,0.040,0.549,-9.207,3.537
1568484804496,2019-09-14T14:13:24.496,0.050,0.488,-9.390,3.598
1568484804506,2019-09-14T14:13:24.506,0.060,0.610,-9.634,3.659
1568484804516,2019-09-14T14:13:24.516,0.070,0.549,-9.512,3.963
1568484804526,2019-09-14T14:13:24.526,0.080,-0.305,-8.902,4.268
1568484804536,2019-09-14T14:13:24.536,0.090,-0.366,-8.110,4.390
1568484804546,2019-09-14T14:13:24.546,0.100,-0.244,-6.890,4.451
1568484804556,2019-09-14T14:13:24.556,0.110,-0.793,-5.610,4.573
1568484804566,2019-09-14T14:13:24.566,0.120,-0.854,-4.207,4.329
1568484804576,2019-09-14T14:13:24.576,0.130,-0.488,-2.988,3.780
1568484804586,2019-09-14T14:13:24.586,0.140,-0.366,-1.951,3.110
1568484804596,2019-09-14T14:13:24.596,0.150,-0.122,-0.976,2.561
1568484804606,2019-09-14T14:13:24.606,0.160,0.244,-0.183,2.012
1568484804616,2019-09-14T14:13:24.616,0.170,0.122,0.183,1.829
1568484804626,2019-09-14T14:13:24.626,0.180,-0.610,0.366,1.402
1568484804636,2019-09-14T14:13:24.636,0.190,-0.732,0.305,0.671
1568484804646,2019-09-14T14:13:24.646,0.200,-0.427,0.122,0.366
1568484804656,2019-09-14T14:13:24.656,0.210,-1.220,0.061,0.549
1568484804666,2019-09-14T14:13:24.666,0.220,-1.463,-0.061,0.732
1568484804676,2019-09-14T14:13:24.676,0.230,-1.341,-0.183,0.854
1568484804686,2019-09-14T14:13:24.686,0.240,-2.134,-0.427,1.098
1568484804696,2019-09-14T14:13:24.696,0.250,-1.890,-0.854,0.854
1568484804706,2019-09-14T14:13:24.706,0.260,-1.524,-1.341,0.732
1568484804716,2019-09-14T14:13:24.716,0.270,-2.256,-1.463,1.220
1568484804726,2019-09-14T14:13:24.726,0.280,-2.622,-1.341,1.463
1568484804736,2019-09-14T14:13:24.736,0.290,-1.829,-1.463,1.463
1568484804746,2019-09-14T14:13:24.746,0.300,-1.402,-1.585,1.402
1568484804756,2019-09-14T14:13:24.756,0.310,-2.134,-1.524,1.463
1568484804766,2019-09-14T14:13:24.766,0.320,-2.256,-1.585,1.341
1568484804776,2019-09-14T14:13:24.776,0.330,-1.951,-1.951,1.098
1568484804786,2019-09-14T14:13:24.786,0.340,-1.768,-2.439,0.793
1568484804796,2019-09-14T14:13:24.796,0.350,-1.829,-2.988,0.793
1568484804806,2019-09-14T14:13:24.806,0.360,-2.195,-3.598,0.732
1568484804816,2019-09-14T14:13:24.816,0.370,-1.890,-4.451,0.549
1568484804826,2019-09-14T14:13:24.826,0.380,-1.646,-5.244,0.732
1568484804836,2019-09-14T14:13:24.836,0.390,-1.768,-5.976,1.037
1568484804846,2019-09-14T14:13:24.846,0.400,-1.768,-6.585,1.037
1568484804856,2019-09-14T14:13:24.856,0.410,-1.220,-7.439,0.793
1568484804866,2019-09-14T14:13:24.866,0.420,-1.159,-8.232,0.366
1568484804876,2019-09-14T14:13:24.876,0.430,-0.976,-9.085,-0.366
1568484804886,2019-09-14T14:13:24.886,0.440,-0.488,-10.122,-0.732
1568484804896,2019-09-14T14:13:24.896,0.450,-0.488,-11.098,-1.098
1568484804906,2019-09-14T14:13:24.906,0.460,-0.305,-11.707,-0.915
1568484804916,2019-09-14T14:13:24.916,0.470,-0.122,-12.012,-0.305
1568484804926,2019-09-14T14:13:24.926,0.480,-0.366,-11.829,-0.061
1568484804936,2019-09-14T14:13:24.936,0.490,-0.305,-11.402,0.183
1568484804946,2019-09-14T14:13:24.946,0.500,-0.549,-10.793,0.915
1568484804956,2019-09-14T14:13:24.956,0.510,-0.915,-10.122,1.463
1568484804966,2019-09-14T14:13:24.966,0.520,-0.671,-9.512,1.829
1568484804976,2019-09-14T14:13:24.976,0.530,-0.427,-9.024,2.378
1568484804986,2019-09-14T14:13:24.986,0.540,-0.488,-8.598,2.805
1568484804996,2019-09-14T14:13:24.996,0.550,-0.671,-8.110,3.171
1568484805006,2019-09-14T14:13:25.006,0.560,-0.305,-7.622,3.354
1568484805016,2019-09-14T14:13:25.016,0.570,0.183,-7.256,3.598
1568484805026,2019-09-14T14:13:25.026,0.580,-0.305,-6.585,3.841
1568484805036,2019-09-14T14:13:25.036,0.590,-0.244,-5.976,4.207
1568484805046,2019-09-14T14:13:25.046,0.600,0.183,-5.549,4.634
1568484805056,2019-09-14T14:13:25.056,0.610,-0.305,-5.000,5.000
1568484805066,2019-09-14T14:13:25.066,0.620,-0.427,-4.512,5.244
1568484805076,2019-09-14T14:13:25.076,0.630,0.000,-4.390,5.427
1568484805086,2019-09-14T14:13:25.086,0.640,0.122,-4.329,5.610
1568484805096,2019-09-14T14:13:25.096,0.650,0.488,-4.512,5.854
1568484805106,2019-09-14T14:13:25.106,0.660,0.854,-4.756,6.098
1568484805116,2019-09-14T14:13:25.116,0.670,1.402,-5.000,6.098
1568484805126,2019-09-14T14:13:25.126,0.680,1.829,-5.244,6.037
