epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568484929876,2019-09-14T14:15:29.876,0.000,0.000114875,-0.000219187,-0.000150375
1568484929926,2019-09-14T14:15:29.926,0.050,0.000113375,-0.000218500,-0.000150375
1568484929976,2019-09-14T14:15:29.976,0.100,0.000113063,-0.000218875,-0.000150812
1568484930026,2019-09-14T14:15:30.026,0.150,0.000114500,-0.000219562,-0.000150375
1568484930076,2019-09-14T14:15:30.076,0.200,0.000113750,-0.000219187,-0.000151125
1568484930126,2019-09-14T14:15:30.126,0.250,0.000113375,-0.000219187,-0.000150000
1568484930176,2019-09-14T14:15:30.176,0.300,0.000114125,-0.000218500,-0.000150812
1568484930226,2019-09-14T14:15:30.226,0.350,0.000112687,-0.000219187,-0.000152312
1568484930276,2019-09-14T14:15:30.276,0.400,0.000114875,-0.000219250,-0.000150437
1568484930326,2019-09-14T14:15:30.326,0.450,0.000114875,-0.000218125,-0.000150500
1568484930376,2019-09-14T14:15:30.376,0.500,0.000113750,-0.000217750,-0.000150812
1568484930426,2019-09-14T14:15:30.426,0.550,0.000113375,-0.000218125,-0.000151188
1568484930476,2019-09-14T14:15:30.476,0.600,0.000113063,-0.000218125,-0.000151563
1568484930526,2019-09-14T14:15:30.526,0.650,0.000113750,-0.000218125,-0.000149625
1568484930576,2019-09-14T14:15:30.576,0.700,0.000112687,-0.000218125,-0.000152312
1568484930626,2019-09-14T14:15:30.626,0.750,0.000111938,-0.000217062,-0.000150812
1568484930676,2019-09-14T14:15:30.676,0.800,0.000111938,-0.000218125,-0.000151563
1568484930726,2019-09-14T14:15:30.726,0.850,0.000111562,-0.000218125,-0.000150812
1568484930776,2019-09-14T14:15:30.776,0.900,0.000111250,-0.000217750,-0.000151188
1568484930826,2019-09-14T14:15:30.826,0.950,0.000111625,-0.000217437,-0.000150125
1568484930876,2019-09-14T14:15:30.876,1.000,0.000111938,-0.000217062,-0.000149688
1568484930926,2019-09-14T14:15:30.926,1.050,0.000111250,-0.000217812,-0.000149313
1568484930976,2019-09-14T14:15:30.976,1.100,0.000111625,-0.000216000,-0.000148562
1568484931026,2019-09-14T14:15:31.026,1.150,0.000111625,-0.000217062,-0.000148187
1568484931076,2019-09-14T14:15:31.076,1.200,0.000112687,-0.000216313,-0.000148125
1568484931126,2019-09-14T14:15:31.126,1.250,0.000112312,-0.000216000,-0.000147062
1568484931176,2019-09-14T14:15:31.176,1.300,0.000112687,-0.000214875,-0.000147438
1568484931226,2019-09-14T14:15:31.226,1.350,0.000111250,-0.000215250,-0.000146312
1568484931276,2019-09-14T14:15:31.276,1.400,0.000111250,-0.000215625,-0.000146625
1568484931326,2019-09-14T14:15:31.326,1.450,0.000112687,-0.000216000,-0.000147813
1568484931376,2019-09-14T14:15:31.376,1.500,0.000112312,-0.000215250,-0.000146625
1568484931426,2019-09-14T14:15:31.426,1.550,0.000113437,-0.000214188,-0.000145125
1568484931476,2019-09-14T14:15:31.476,1.600,0.000114875,-0.000214500,-0.000143938
1568484931526,2019-09-14T14:15:31.526,1.650,0.000115187,-0.000212313,-0.000142750
1568484931576,2019-09-14T14:15:31.576,1.700,0.000115938,-0.000214188,-0.000143187
1568484931626,2019-09-14T14:15:31.626,1.750,0.000116312,-0.000213437,-0.000142063
1568484931676,2019-09-14T14:15:31.676,1.800,0.000117375,-0.000212688,-0.000142000
1568484931726,2019-09-14T14:15:31.726,1.850,0.000118125,-0.000212688,-0.000142000
1568484931776,2019-09-14T14:15:31.776,1.900,0.000119187,-0.000213437,-0.000141625
1568484931826,2019-09-14T14:15:31.826,1.950,0.000118813,-0.000211625,-0.000142437
1568484931876,2019-09-14T14:15:31.876,2.000,0.000118875,-0.000213063,-0.000141250
1568484931926,2019-09-14T14:15:31.926,2.050,0.000119937,-0.000212375,-0.000141250
