epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1568485060622,2019-09-14T14:17:40.622,0.000,0.000117000,-0.000217000,-0.000143750
1568485060672,2019-09-14T14:17:40.672,0.050,0.000116625,-0.000216688,-0.000143813
1568485060722,2019-09-14T14:17:40.722,0.100,0.000117375,-0.000218125,-0.000143813
1568485060772,2019-09-14T14:17:40.772,0.150,0.000117375,-0.000216688,-0.000144562
1568485060822,2019-09-14T14:17:40.822,0.200,0.000118125,-0.000217000,-0.000143375
1568485060872,2019-09-14T14:17:40.872,0.250,0.000118125,-0.000216313,-0.000143875
1568485060922,2019-09-14T14:17:40.922,0.300,0.000118125,-0.000215937,-0.000143125
1568485060972,2019-09-14T14:17:40.972,0.350,0.000118437,-0.000216313,-0.000144562
1568485061022,2019-09-14T14:17:41.022,0.400,0.000118813,-0.000216313,-0.000144625
1568485061072,2019-09-14T14:17:41.072,0.450,0.000117375,-0.000216688,-0.000143438
1568485061122,2019-09-14T14:17:41.122,0.500,0.000118125,-0.000216688,-0.000143438
1568485061172,2019-09-14T14:17:41.172,0.550,0.000117375,-0.000217062,-0.000143500
1568485061222,2019-09-14T14:17:41.222,0.600,0.000117000,-0.000215625,-0.000143500
1568485061272,2019-09-14T14:17:41.272,0.650,0.000117000,-0.000216313,-0.000143875
1568485061322,2019-09-14T14:17:41.322,0.700,0.000117000,-0.000216313,-0.000143125
1568485061372,2019-09-14T14:17:41.372,0.750,0.000117375,-0.000216688,-0.000144250
1568485061422,2019-09-14T14:17:41.422,0.800,0.000116688,-0.000217062,-0.000144250
1568485061472,2019-09-14T14:17:41.472,0.850,0.000116688,-0.000216688,-0.000143938
1568485061522,2019-09-14T14:17:41.522,0.900,0.000116312,-0.000215937,-0.000144250
1568485061572,2019-09-14T14:17:41.572,0.950,0.000116688,-0.000215937,-0.000144687
1568485061622,2019-09-14T14:17:41.622,1.000,0.000116688,-0.000216313,-0.000143875
1568485061672,2019-09-14T14:17:41.672,1.050,0.000116688,-0.000216313,-0.000143125
1568485061722,2019-09-14T14:17:41.722,1.100,0.000117750,-0.000215937,-0.000143875
1568485061772,2019-09-14T14:17:41.772,1.150,0.000116688,-0.000215937,-0.000142375
1568485061822,2019-09-14T14:17:41.822,1.200,0.000116688,-0.000216313,-0.000143500
1568485061872,2019-09-14T14:17:41.872,1.250,0.000116688,-0.000216313,-0.000143125
1568485061922,2019-09-14T14:17:41.922,1.300,0.000116688,-0.000216688,-0.000144687
1568485061972,2019-09-14T14:17:41.972,1.350,0.000115938,-0.000215625,-0.000143125
1568485062022,2019-09-14T14:17:42.022,1.400,0.000117000,-0.000216313,-0.000143875
1568485062072,2019-09-14T14:17:42.072,1.450,0.000117750,-0.000216688,-0.000145000
1568485062122,2019-09-14T14:17:42.122,1.500,0.000117000,-0.000217437,-0.000144250
1568485062172,2019-09-14T14:17:42.172,1.550,0.000118125,-0.000216313,-0.000143875
1568485062222,2019-09-14T14:17:42.222,1.600,0.000116312,-0.000216313,-0.000144250
1568485062272,2019-09-14T14:17:42.272,1.650,0.000117000,-0.000216000,-0.000143563
1568485062322,2019-09-14T14:17:42.322,1.700,0.000117750,-0.000216313,-0.000143563
1568485062372,2019-09-14T14:17:42.372,1.750,0.000117375,-0.000217437,-0.000143875
1568485062422,2019-09-14T14:17:42.422,1.800,0.000116312,-0.000216688,-0.000143500
1568485062472,2019-09-14T14:17:42.472,1.850,0.000117000,-0.000216313,-0.000144250
1568485062522,2019-09-14T14:17:42.522,1.900,0.000117000,-0.000216688,-0.000144250
1568485062572,2019-09-14T14:17:42.572,1.950,0.000117000,-0.000216688,-0.000144687
1568485062622,2019-09-14T14:17:42.622,2.000,0.000117000,-0.000216313,-0.000143938
1568485062672,2019-09-14T14:17:42.672,2.050,0.000117375,-0.000215937,-0.000144312
1568485062722,2019-09-14T14:17:42.722,2.100,0.000118125,-0.000216688,-0.000144250
1568485062772,2019-09-14T14:17:42.772,2.150,0.000116688,-0.000216000,-0.000143187
1568485062822,2019-09-14T14:17:42.822,2.200,0.000116688,-0.000215937,-0.000143563
1568485062872,2019-09-14T14:17:42.872,2.250,0.000117750,-0.000216313,-0.000143563
