epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573070088153,2019-11-06T14:54:48.153,0.000,-0.366,-0.976,0.915
1573070088163,2019-11-06T14:54:48.163,0.010,-0.183,-0.854,0.610
1573070088173,2019-11-06T14:54:48.173,0.020,0.183,-1.159,1.037
1573070088183,2019-11-06T14:54:48.183,0.030,0.122,-1.220,0.976
1573070088193,2019-11-06T14:54:48.193,0.040,-0.061,-1.037,1.037
1573070088203,2019-11-06T14:54:48.203,0.050,-0.122,-0.976,1.280
1573070088213,2019-11-06T14:54:48.213,0.060,-0.061,-0.976,1.402
1573070088223,2019-11-06T14:54:48.223,0.070,-0.061,-1.098,1.402
1573070088233,2019-11-06T14:54:48.233,0.080,0.061,-1.098,1.524
1573070088243,2019-11-06T14:54:48.243,0.090,0.183,-1.098,1.646
1573070088253,2019-11-06T14:54:48.253,0.100,0.305,-1.098,1.829
1573070088263,2019-11-06T14:54:48.263,0.110,0.183,-1.159,1.890
1573070088273,2019-11-06T14:54:48.273,0.120,0.305,-1.037,1.890
1573070088283,2019-11-06T14:54:48.283,0.130,0.427,-1.098,2.073
1573070088293,2019-11-06T14:54:48.293,0.140,0.366,-1.159,2.195
1573070088303,2019-11-06T14:54:48.303,0.150,0.244,-1.220,2.439
1573070088313,2019-11-06T14:54:48.313,0.160,0.122,-1.280,2.500
1573070088323,2019-11-06T14:54:48.323,0.170,-0.244,-1.280,2.622
1573070088333,2019-11-06T14:54:48.333,0.180,-0.488,-1.280,2.622
1573070088343,2019-11-06T14:54:48.343,0.190,-0.793,-1.402,2.439
1573070088353,2019-11-06T14:54:48.353,0.200,-0.915,-1.463,2.317
1573070088363,2019-11-06T14:54:48.363,0.210,-1.037,-1.524,2.256
1573070088373,2019-11-06T14:54:48.373,0.220,-1.220,-1.463,2.012
1573070088383,2019-11-06T14:54:48.383,0.230,-1.341,-1.402,1.890
1573070088393,2019-11-06T14:54:48.393,0.240,-1.341,-1.280,1.890
1573070088403,2019-11-06T14:54:48.403,0.250,-1.463,-1.159,1.829
1573070088413,2019-11-06T14:54:48.413,0.260,-1.341,-1.159,1.646
1573070088423,2019-11-06T14:54:48.423,0.270,-1.341,-0.976,1.463
1573070088433,2019-11-06T14:54:48.433,0.280,-1.220,-0.732,1.280
1573070088443,2019-11-06T14:54:48.443,0.290,-1.220,-0.671,1.159
1573070088453,2019-11-06T14:54:48.453,0.300,-1.159,-0.671,0.976
1573070088463,2019-11-06T14:54:48.463,0.310,-1.037,-0.488,0.793
1573070088473,2019-11-06T14:54:48.473,0.320,-0.915,-0.305,0.793
1573070088483,2019-11-06T14:54:48.483,0.330,-1.037,-0.183,0.671
1573070088493,2019-11-06T14:54:48.493,0.340,-1.037,-0.183,0.671
1573070088503,2019-11-06T14:54:48.503,0.350,-0.854,-0.122,0.854
1573070088513,2019-11-06T14:54:48.513,0.360,-0.488,-0.183,1.037
1573070088523,2019-11-06T14:54:48.523,0.370,-0.244,-0.305,1.280
1573070088533,2019-11-06T14:54:48.533,0.380,0.122,-0.488,1.341
1573070088543,2019-11-06T14:54:48.543,0.390,0.427,-0.610,1.585
1573070088553,2019-11-06T14:54:48.553,0.400,0.610,-0.793,1.646
1573070088563,2019-11-06T14:54:48.563,0.410,0.671,-1.220,1.829
1573070088573,2019-11-06T14:54:48.573,0.420,0.671,-1.463,1.951
1573070088583,2019-11-06T14:54:48.583,0.430,0.610,-1.707,1.829
1573070088593,2019-11-06T14:54:48.593,0.440,0.549,-1.890,1.585
1573070088603,2019-11-06T14:54:48.603,0.450,0.549,-2.012,1.585
1573070088613,2019-11-06T14:54:48.613,0.460,0.610,-2.195,1.585
1573070088623,2019-11-06T14:54:48.623,0.470,0.549,-2.378,1.585
1573070088633,2019-11-06T14:54:48.633,0.480,0.610,-2.317,1.646
1573070088643,2019-11-06T14:54:48.643,0.490,0.793,-2.317,1.829
1573070088653,2019-11-06T14:54:48.653,0.500,0.793,-2.195,2.134
1573070088663,2019-11-06T14:54:48.663,0.510,1.098,-1.951,2.439
1573070088673,2019-11-06T14:54:48.673,0.520,1.646,-1.951,2.805
1573070088683,2019-11-06T14:54:48.683,0.530,2.439,-1.890,3.537
1573070088693,2019-11-06T14:54:48.693,0.540,3.659,-1.829,5.305
1573070088703,2019-11-06T14:54:48.703,0.550,5.183,-1.951,7.622
1573070088713,2019-11-06T14:54:48.713,0.560,6.585,-2.134,10.122
1573070088723,2019-11-06T14:54:48.723,0.570,7.683,-2.500,12.317
1573070088733,2019-11-06T14:54:48.733,0.580,8.354,-2.744,13.415
1573070088743,2019-11-06T14:54:48.743,0.590,8.841,-2.317,13.293
1573070088753,2019-11-06T14:54:48.753,0.600,9.268,-1.341,12.805
1573070088763,2019-11-06T14:54:48.763,0.610,8.902,-0.549,12.439
1573070088773,2019-11-06T14:54:48.773,0.620,8.476,0.183,13.171
