epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573069488009,2019-11-06T14:44:48.009,0.000,-3.963,6.890,4.817
1573069488019,2019-11-06T14:44:48.019,0.010,-4.512,7.317,5.000
1573069488029,2019-11-06T14:44:48.029,0.020,-6.585,7.439,6.280
1573069488039,2019-11-06T14:44:48.039,0.030,-6.098,7.683,10.488
1573069488049,2019-11-06T14:44:48.049,0.040,-4.207,8.354,13.780
1573069488059,2019-11-06T14:44:48.059,0.050,-5.305,9.512,14.024
1573069488069,2019-11-06T14:44:48.069,0.060,-7.256,10.610,12.866
1573069488079,2019-11-06T14:44:48.079,0.070,-9.024,11.280,10.793
1573069488089,2019-11-06T14:44:48.089,0.080,-10.488,11.768,8.659
1573069488099,2019-11-06T14:44:48.099,0.090,-10.915,12.317,6.646
1573069488109,2019-11-06T14:44:48.109,0.100,-11.768,13.293,3.171
1573069488119,2019-11-06T14:44:48.119,0.110,-13.537,14.756,-1.280
1573069488129,2019-11-06T14:44:48.129,0.120,-14.695,16.280,-4.939
1573069488139,2019-11-06T14:44:48.139,0.130,-15.183,17.622,-7.622
1573069488149,2019-11-06T14:44:48.149,0.140,-15.915,19.085,-9.634
1573069488159,2019-11-06T14:44:48.159,0.150,-16.159,20.427,-10.976
1573069488169,2019-11-06T14:44:48.169,0.160,-15.122,21.402,-10.427
1573069488179,2019-11-06T14:44:48.179,0.170,-12.683,22.012,-7.866
1573069488189,2019-11-06T14:44:48.189,0.180,-9.329,22.256,-4.695
1573069488199,2019-11-06T14:44:48.199,0.190,-7.378,22.317,-2.683
1573069488209,2019-11-06T14:44:48.209,0.200,-7.500,22.256,-2.683
1573069488219,2019-11-06T14:44:48.219,0.210,-7.256,22.195,-2.988
1573069488229,2019-11-06T14:44:48.229,0.220,-5.305,21.829,-1.524
1573069488239,2019-11-06T14:44:48.239,0.230,-3.476,21.341,0.061
1573069488249,2019-11-06T14:44:48.249,0.240,-2.683,20.915,0.305
1573069488259,2019-11-06T14:44:48.259,0.250,-2.561,20.610,-0.366
1573069488269,2019-11-06T14:44:48.269,0.260,-1.890,20.183,-1.280
1573069488279,2019-11-06T14:44:48.279,0.270,-1.037,19.695,-1.951
1573069488289,2019-11-06T14:44:48.289,0.280,-0.305,19.390,-2.744
1573069488299,2019-11-06T14:44:48.299,0.290,-0.305,19.085,-3.841
1573069488309,2019-11-06T14:44:48.309,0.300,-0.976,18.841,-5.244
1573069488319,2019-11-06T14:44:48.319,0.310,-1.220,18.598,-5.610
1573069488329,2019-11-06T14:44:48.329,0.320,-1.098,18.049,-4.878
1573069488339,2019-11-06T14:44:48.339,0.330,-1.098,17.744,-3.841
1573069488349,2019-11-06T14:44:48.349,0.340,-1.707,17.500,-2.927
1573069488359,2019-11-06T14:44:48.359,0.350,-2.500,17.195,-1.646
1573069488369,2019-11-06T14:44:48.369,0.360,-3.598,16.951,-0.610
1573069488379,2019-11-06T14:44:48.379,0.370,-5.000,16.890,-0.061
1573069488389,2019-11-06T14:44:48.389,0.380,-6.341,16.951,0.488
1573069488399,2019-11-06T14:44:48.399,0.390,-7.805,17.195,0.854
1573069488409,2019-11-06T14:44:48.409,0.400,-8.963,17.378,0.976
1573069488419,2019-11-06T14:44:48.419,0.410,-9.573,17.622,1.402
1573069488429,2019-11-06T14:44:48.429,0.420,-9.817,17.805,2.073
1573069488439,2019-11-06T14:44:48.439,0.430,-10.000,17.988,3.110
1573069488449,2019-11-06T14:44:48.449,0.440,-9.695,18.354,5.366
1573069488459,2019-11-06T14:44:48.459,0.450,-9.573,18.598,7.866
1573069488469,2019-11-06T14:44:48.469,0.460,-10.244,18.841,9.939
1573069488479,2019-11-06T14:44:48.479,0.470,-10.732,19.085,11.768
1573069488489,2019-11-06T14:44:48.489,0.480,-10.732,19.146,13.293
1573069488499,2019-11-06T14:44:48.499,0.490,-10.671,18.841,14.207
1573069488509,2019-11-06T14:44:48.509,0.500,-10.976,18.293,14.451
1573069488519,2019-11-06T14:44:48.519,0.510,-10.854,17.561,15.000
1573069488529,2019-11-06T14:44:48.529,0.520,-11.098,16.707,15.610
1573069488539,2019-11-06T14:44:48.539,0.530,-11.402,15.976,15.976
1573069488549,2019-11-06T14:44:48.549,0.540,-11.220,15.183,16.098
1573069488559,2019-11-06T14:44:48.559,0.550,-10.671,14.085,16.829
1573069488569,2019-11-06T14:44:48.569,0.560,-10.000,13.110,17.927
1573069488579,2019-11-06T14:44:48.579,0.570,-9.268,12.378,18.598
1573069488589,2019-11-06T14:44:48.589,0.580,-8.841,11.646,17.988
1573069488599,2019-11-06T14:44:48.599,0.590,-8.476,10.976,16.585
1573069488609,2019-11-06T14:44:48.609,0.600,-7.317,10.183,16.098
1573069488619,2019-11-06T14:44:48.619,0.610,-6.768,9.390,16.098
1573069488629,2019-11-06T14:44:48.629,0.620,-6.646,8.659,15.793
1573069488639,2019-11-06T14:44:48.639,0.630,-6.463,8.110,14.573
1573069488649,2019-11-06T14:44:48.649,0.640,-6.402,6.951,12.927
1573069488659,2019-11-06T14:44:48.659,0.650,-5.793,5.976,11.768
1573069488669,2019-11-06T14:44:48.669,0.660,-4.939,4.939,10.854
1573069488679,2019-11-06T14:44:48.679,0.670,-4.878,4.024,9.939
1573069488689,2019-11-06T14:44:48.689,0.680,-4.939,3.232,8.902
1573069488699,2019-11-06T14:44:48.699,0.690,-4.756,2.378,8.110
1573069488709,2019-11-06T14:44:48.709,0.700,-4.878,1.341,7.439
1573069488719,2019-11-06T14:44:48.719,0.710,-5.427,0.549,6.829
1573069488729,2019-11-06T14:44:48.729,0.720,-5.671,-0.122,6.646
1573069488739,2019-11-06T14:44:48.739,0.730,-5.488,-1.098,7.073
1573069488749,2019-11-06T14:44:48.749,0.740,-5.366,-2.378,7.073
1573069488759,2019-11-06T14:44:48.759,0.750,-5.488,-3.354,6.341
