epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573070563796,2019-11-06T15:02:43.796,0.000,-0.793,-2.500,5.549
1573070563806,2019-11-06T15:02:43.806,0.010,-0.427,-2.500,5.671
1573070563816,2019-11-06T15:02:43.816,0.020,-0.854,-2.439,5.793
1573070563826,2019-11-06T15:02:43.826,0.030,-1.341,-2.134,5.732
1573070563836,2019-11-06T15:02:43.836,0.040,-1.646,-1.890,5.549
1573070563846,2019-11-06T15:02:43.846,0.050,-1.646,-1.829,5.244
1573070563856,2019-11-06T15:02:43.856,0.060,-1.707,-1.768,5.244
1573070563866,2019-11-06T15:02:43.866,0.070,-1.646,-1.707,5.305
1573070563876,2019-11-06T15:02:43.876,0.080,-1.402,-1.646,5.305
1573070563886,2019-11-06T15:02:43.886,0.090,-1.280,-1.524,5.305
1573070563896,2019-11-06T15:02:43.896,0.100,-1.098,-1.524,5.000
1573070563906,2019-11-06T15:02:43.906,0.110,-0.915,-1.585,4.512
1573070563916,2019-11-06T15:02:43.916,0.120,-1.098,-1.524,3.780
1573070563926,2019-11-06T15:02:43.926,0.130,-1.220,-1.524,3.476
1573070563936,2019-11-06T15:02:43.936,0.140,-1.341,-1.646,3.659
1573070563946,2019-11-06T15:02:43.946,0.150,-1.220,-1.768,3.963
1573070563956,2019-11-06T15:02:43.956,0.160,-1.463,-1.829,3.841
1573070563966,2019-11-06T15:02:43.966,0.170,-1.707,-2.134,3.537
1573070563976,2019-11-06T15:02:43.976,0.180,-1.707,-2.317,3.598
1573070563986,2019-11-06T15:02:43.986,0.190,-1.890,-2.622,4.024
1573070563996,2019-11-06T15:02:43.996,0.200,-2.256,-2.805,4.939
1573070564006,2019-11-06T15:02:44.006,0.210,-2.744,-2.866,6.037
1573070564016,2019-11-06T15:02:44.016,0.220,-3.476,-2.988,6.707
1573070564026,2019-11-06T15:02:44.026,0.230,-4.268,-2.866,7.073
1573070564036,2019-11-06T15:02:44.036,0.240,-5.061,-2.744,7.683
1573070564046,2019-11-06T15:02:44.046,0.250,-5.305,-2.683,8.537
1573070564056,2019-11-06T15:02:44.056,0.260,-5.366,-2.500,9.085
1573070564066,2019-11-06T15:02:44.066,0.270,-5.488,-2.378,9.024
1573070564076,2019-11-06T15:02:44.076,0.280,-5.244,-2.378,9.085
1573070564086,2019-11-06T15:02:44.086,0.290,-4.573,-2.439,10.183
1573070564096,2019-11-06T15:02:44.096,0.300,-3.659,-2.805,13.415
1573070564106,2019-11-06T15:02:44.106,0.310,-2.134,-3.232,18.720
1573070564116,2019-11-06T15:02:44.116,0.320,-1.341,-3.293,24.451
1573070564126,2019-11-06T15:02:44.126,0.330,-2.134,-2.988,28.659
1573070564136,2019-11-06T15:02:44.136,0.340,-4.207,-2.073,30.793
1573070564146,2019-11-06T15:02:44.146,0.350,-6.768,-0.671,31.220
1573070564156,2019-11-06T15:02:44.156,0.360,-9.085,0.427,30.671
