epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572982436363,2019-11-05T14:33:56.363,0.000,-0.122,-0.976,-0.366
1572982436373,2019-11-05T14:33:56.373,0.010,0.061,0.000,0.000
1572982436383,2019-11-05T14:33:56.383,0.020,0.244,-1.220,-0.244
1572982436393,2019-11-05T14:33:56.393,0.030,0.671,-1.646,-0.122
1572982436403,2019-11-05T14:33:56.403,0.040,1.098,-1.829,0.000
1572982436413,2019-11-05T14:33:56.413,0.050,1.402,-2.256,0.061
1572982436423,2019-11-05T14:33:56.423,0.060,1.524,-2.378,0.305
1572982436433,2019-11-05T14:33:56.433,0.070,1.463,-2.561,0.549
1572982436443,2019-11-05T14:33:56.443,0.080,1.220,-2.561,0.610
1572982436453,2019-11-05T14:33:56.453,0.090,1.220,-2.500,0.549
1572982436463,2019-11-05T14:33:56.463,0.100,1.037,-2.378,0.671
1572982436473,2019-11-05T14:33:56.473,0.110,0.610,-2.378,0.610
1572982436483,2019-11-05T14:33:56.483,0.120,0.427,-2.134,0.610
1572982436493,2019-11-05T14:33:56.493,0.130,0.183,-2.012,0.549
1572982436503,2019-11-05T14:33:56.503,0.140,0.000,-2.012,0.549
1572982436513,2019-11-05T14:33:56.513,0.150,0.244,-1.890,0.610
1572982436523,2019-11-05T14:33:56.523,0.160,0.366,-2.073,0.915
1572982436533,2019-11-05T14:33:56.533,0.170,0.122,-2.500,1.098
1572982436543,2019-11-05T14:33:56.543,0.180,0.305,-2.256,1.159
1572982436553,2019-11-05T14:33:56.553,0.190,0.488,-2.805,1.098
1572982436563,2019-11-05T14:33:56.563,0.200,0.427,-3.963,1.280
1572982436573,2019-11-05T14:33:56.573,0.210,0.427,-5.915,1.890
1572982436583,2019-11-05T14:33:56.583,0.220,-0.183,-9.268,2.561
1572982436593,2019-11-05T14:33:56.593,0.230,-1.951,-12.744,3.476
1572982436603,2019-11-05T14:33:56.603,0.240,-3.780,-15.854,3.841
1572982436613,2019-11-05T14:33:56.613,0.250,-4.817,-19.512,4.634
1572982436623,2019-11-05T14:33:56.623,0.260,-5.549,-24.329,5.793
1572982436633,2019-11-05T14:33:56.633,0.270,-5.793,-29.390,6.951
