epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1572982748609,2019-11-05T14:39:08.609,0.000,99297.844
1572982748744,2019-11-05T14:39:08.744,0.135,99295.625
1572982748880,2019-11-05T14:39:08.880,0.271,99299.547
1572982749015,2019-11-05T14:39:09.015,0.406,99289.539
1572982749151,2019-11-05T14:39:09.151,0.542,99295.156
1572982749287,2019-11-05T14:39:09.287,0.678,99290.406
1572982749422,2019-11-05T14:39:09.422,0.813,99296.453
1572982749558,2019-11-05T14:39:09.558,0.949,99293.016
1572982749695,2019-11-05T14:39:09.695,1.086,99293.016
1572982749829,2019-11-05T14:39:09.829,1.220,99292.625
1572982749966,2019-11-05T14:39:09.966,1.357,99291.719
1572982750100,2019-11-05T14:39:10.100,1.491,99293.852
1572982750237,2019-11-05T14:39:10.237,1.628,99292.547
1572982750373,2019-11-05T14:39:10.373,1.764,99289.938
1572982750508,2019-11-05T14:39:10.508,1.899,99300.297
1572982750644,2019-11-05T14:39:10.644,2.035,99293.773
1572982750780,2019-11-05T14:39:10.780,2.171,99291.719
1572982750916,2019-11-05T14:39:10.916,2.307,99293.375
1572982751051,2019-11-05T14:39:11.051,2.442,99294.609
1572982751187,2019-11-05T14:39:11.187,2.578,99294.250
1572982751324,2019-11-05T14:39:11.324,2.715,99294.609
1572982751458,2019-11-05T14:39:11.458,2.849,99292.547
1572982751595,2019-11-05T14:39:11.595,2.986,99292.070
1572982751731,2019-11-05T14:39:11.731,3.122,99290.766
1572982751866,2019-11-05T14:39:11.866,3.257,99292.000
1572982752002,2019-11-05T14:39:12.002,3.393,99292.000
1572982752137,2019-11-05T14:39:12.137,3.528,99293.773
1572982752273,2019-11-05T14:39:12.273,3.664,99291.156
1572982752409,2019-11-05T14:39:12.409,3.800,99289.469
1572982752544,2019-11-05T14:39:12.544,3.935,99287.609
1572982752680,2019-11-05T14:39:12.680,4.071,99292.000
1572982752816,2019-11-05T14:39:12.816,4.207,99293.297
1572982752951,2019-11-05T14:39:12.951,4.342,99289.859
1572982753087,2019-11-05T14:39:13.087,4.478,99296.750
1572982753222,2019-11-05T14:39:13.222,4.613,99296.305
1572982753358,2019-11-05T14:39:13.358,4.749,99292.828
1572982753494,2019-11-05T14:39:13.494,4.885,99295.828
1572982753629,2019-11-05T14:39:13.629,5.020,99295.000
1572982753765,2019-11-05T14:39:13.765,5.156,99290.219
1572982753902,2019-11-05T14:39:13.902,5.293,99294.531
1572982754036,2019-11-05T14:39:14.036,5.427,99295.828
1572982754173,2019-11-05T14:39:14.173,5.564,99289.781
