epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573069211776,2019-11-06T14:40:11.776,0.000,0.202,-0.995,-0.254
1573069211786,2019-11-06T14:40:11.786,0.010,0.198,-0.999,-0.256
1573069211796,2019-11-06T14:40:11.796,0.020,0.198,-0.981,-0.250
1573069211806,2019-11-06T14:40:11.806,0.030,0.193,-0.962,-0.246
1573069211816,2019-11-06T14:40:11.816,0.040,0.187,-0.942,-0.239
1573069211826,2019-11-06T14:40:11.826,0.050,0.184,-0.931,-0.233
1573069211836,2019-11-06T14:40:11.836,0.060,0.180,-0.928,-0.224
1573069211846,2019-11-06T14:40:11.846,0.070,0.178,-0.926,-0.219
1573069211856,2019-11-06T14:40:11.856,0.080,0.182,-0.943,-0.219
1573069211866,2019-11-06T14:40:11.866,0.090,0.185,-0.966,-0.212
1573069211876,2019-11-06T14:40:11.876,0.100,0.186,-0.981,-0.208
1573069211886,2019-11-06T14:40:11.886,0.110,0.184,-0.999,-0.206
1573069211896,2019-11-06T14:40:11.896,0.120,0.183,-1.007,-0.204
1573069211906,2019-11-06T14:40:11.906,0.130,0.177,-0.998,-0.199
1573069211916,2019-11-06T14:40:11.916,0.140,0.170,-0.982,-0.193
1573069211926,2019-11-06T14:40:11.926,0.150,0.167,-0.951,-0.183
1573069211936,2019-11-06T14:40:11.936,0.160,0.166,-0.921,-0.170
1573069211946,2019-11-06T14:40:11.946,0.170,0.170,-0.908,-0.157
1573069211956,2019-11-06T14:40:11.956,0.180,0.172,-0.878,-0.141
1573069211966,2019-11-06T14:40:11.966,0.190,0.174,-0.851,-0.131
1573069211976,2019-11-06T14:40:11.976,0.200,0.173,-0.846,-0.126
1573069211986,2019-11-06T14:40:11.986,0.210,0.170,-0.849,-0.124
1573069211996,2019-11-06T14:40:11.996,0.220,0.175,-0.853,-0.124
1573069212006,2019-11-06T14:40:12.006,0.230,0.171,-0.860,-0.125
1573069212016,2019-11-06T14:40:12.016,0.240,0.171,-0.871,-0.129
1573069212026,2019-11-06T14:40:12.026,0.250,0.175,-0.879,-0.129
1573069212036,2019-11-06T14:40:12.036,0.260,0.182,-0.892,-0.129
1573069212046,2019-11-06T14:40:12.046,0.270,0.189,-0.902,-0.128
1573069212056,2019-11-06T14:40:12.056,0.280,0.200,-0.913,-0.129
1573069212066,2019-11-06T14:40:12.066,0.290,0.210,-0.932,-0.128
1573069212076,2019-11-06T14:40:12.076,0.300,0.226,-0.956,-0.132
1573069212086,2019-11-06T14:40:12.086,0.310,0.242,-0.973,-0.126
1573069212096,2019-11-06T14:40:12.096,0.320,0.250,-0.992,-0.122
1573069212106,2019-11-06T14:40:12.106,0.330,0.258,-1.003,-0.121
1573069212116,2019-11-06T14:40:12.116,0.340,0.263,-1.003,-0.117
1573069212126,2019-11-06T14:40:12.126,0.350,0.263,-1.007,-0.114
1573069212136,2019-11-06T14:40:12.136,0.360,0.266,-0.993,-0.106
1573069212146,2019-11-06T14:40:12.146,0.370,0.274,-0.980,-0.099
1573069212156,2019-11-06T14:40:12.156,0.380,0.284,-0.985,-0.091
1573069212166,2019-11-06T14:40:12.166,0.390,0.285,-0.983,-0.082
1573069212176,2019-11-06T14:40:12.176,0.400,0.296,-0.974,-0.063
1573069212186,2019-11-06T14:40:12.186,0.410,0.299,-0.980,-0.062
1573069212196,2019-11-06T14:40:12.196,0.420,0.293,-0.996,-0.065
1573069212206,2019-11-06T14:40:12.206,0.430,0.290,-0.988,-0.062
1573069212216,2019-11-06T14:40:12.216,0.440,0.274,-0.970,-0.055
1573069212226,2019-11-06T14:40:12.226,0.450,0.256,-0.969,-0.053
1573069212236,2019-11-06T14:40:12.236,0.460,0.261,-0.991,-0.047
1573069212246,2019-11-06T14:40:12.246,0.470,0.276,-1.016,-0.034
1573069212256,2019-11-06T14:40:12.256,0.480,0.294,-1.024,-0.020
1573069212266,2019-11-06T14:40:12.266,0.490,0.312,-1.028,-0.005
1573069212276,2019-11-06T14:40:12.276,0.500,0.336,-1.015,0.018
1573069212286,2019-11-06T14:40:12.286,0.510,0.354,-0.997,0.035
1573069212296,2019-11-06T14:40:12.296,0.520,0.367,-0.996,0.052
1573069212306,2019-11-06T14:40:12.306,0.530,0.383,-0.986,0.073
1573069212316,2019-11-06T14:40:12.316,0.540,0.394,-0.987,0.086
1573069212326,2019-11-06T14:40:12.326,0.550,0.396,-0.983,0.103
1573069212336,2019-11-06T14:40:12.336,0.560,0.404,-0.968,0.127
1573069212346,2019-11-06T14:40:12.346,0.570,0.418,-0.974,0.147
1573069212356,2019-11-06T14:40:12.356,0.580,0.423,-0.979,0.160
1573069212366,2019-11-06T14:40:12.366,0.590,0.420,-0.960,0.175
1573069212376,2019-11-06T14:40:12.376,0.600,0.424,-0.958,0.182
1573069212386,2019-11-06T14:40:12.386,0.610,0.421,-0.962,0.189
1573069212396,2019-11-06T14:40:12.396,0.620,0.416,-0.951,0.198
