epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573069211695,2019-11-06T14:40:11.695,0.000,11.524,-18.780,-11.768
1573069211705,2019-11-06T14:40:11.705,0.010,11.524,-19.024,-12.073
1573069211715,2019-11-06T14:40:11.715,0.020,10.976,-18.659,-12.073
1573069211725,2019-11-06T14:40:11.725,0.030,10.976,-18.110,-12.073
1573069211735,2019-11-06T14:40:11.735,0.040,11.829,-17.622,-12.073
1573069211745,2019-11-06T14:40:11.745,0.050,12.622,-17.012,-12.256
1573069211755,2019-11-06T14:40:11.755,0.060,13.354,-16.280,-12.256
1573069211765,2019-11-06T14:40:11.765,0.070,14.573,-15.488,-11.890
1573069211775,2019-11-06T14:40:11.775,0.080,15.549,-14.939,-11.707
1573069211785,2019-11-06T14:40:11.785,0.090,16.159,-14.085,-11.402
1573069211795,2019-11-06T14:40:11.795,0.100,17.378,-13.354,-11.037
1573069211805,2019-11-06T14:40:11.805,0.110,18.293,-12.744,-10.915
1573069211815,2019-11-06T14:40:11.815,0.120,18.720,-11.890,-11.159
1573069211825,2019-11-06T14:40:11.825,0.130,19.146,-10.915,-11.463
1573069211835,2019-11-06T14:40:11.835,0.140,19.390,-10.244,-11.768
1573069211845,2019-11-06T14:40:11.845,0.150,19.573,-9.512,-11.829
1573069211855,2019-11-06T14:40:11.855,0.160,19.878,-8.659,-11.768
1573069211865,2019-11-06T14:40:11.865,0.170,19.878,-7.927,-11.951
1573069211875,2019-11-06T14:40:11.875,0.180,20.183,-7.195,-11.646
1573069211885,2019-11-06T14:40:11.885,0.190,20.488,-6.037,-10.610
1573069211895,2019-11-06T14:40:11.895,0.200,20.244,-4.756,-9.146
1573069211905,2019-11-06T14:40:11.905,0.210,20.549,-3.598,-7.622
1573069211915,2019-11-06T14:40:11.915,0.220,21.037,-2.439,-6.098
1573069211925,2019-11-06T14:40:11.925,0.230,21.585,-1.341,-4.329
1573069211935,2019-11-06T14:40:11.935,0.240,22.500,-0.366,-2.683
1573069211945,2019-11-06T14:40:11.945,0.250,22.866,0.549,-1.402
1573069211955,2019-11-06T14:40:11.955,0.260,22.805,1.585,-0.610
1573069211965,2019-11-06T14:40:11.965,0.270,22.744,2.805,0.244
1573069211975,2019-11-06T14:40:11.975,0.280,22.195,4.207,0.671
1573069211985,2019-11-06T14:40:11.985,0.290,20.610,5.549,0.610
1573069211995,2019-11-06T14:40:11.995,0.300,18.963,6.890,0.915
1573069212005,2019-11-06T14:40:12.005,0.310,17.256,8.110,1.524
1573069212015,2019-11-06T14:40:12.015,0.320,15.488,9.390,2.439
1573069212025,2019-11-06T14:40:12.025,0.330,14.146,10.427,3.171
1573069212035,2019-11-06T14:40:12.035,0.340,13.171,11.463,3.354
1573069212045,2019-11-06T14:40:12.045,0.350,12.073,12.561,3.232
1573069212055,2019-11-06T14:40:12.055,0.360,11.220,13.659,2.805
1573069212065,2019-11-06T14:40:12.065,0.370,10.305,14.817,1.768
1573069212075,2019-11-06T14:40:12.075,0.380,9.390,16.159,0.366
1573069212085,2019-11-06T14:40:12.085,0.390,8.841,17.256,-0.732
1573069212095,2019-11-06T14:40:12.095,0.400,8.780,18.293,-1.707
1573069212105,2019-11-06T14:40:12.105,0.410,7.683,19.451,-2.439
1573069212115,2019-11-06T14:40:12.115,0.420,6.463,20.732,-2.683
1573069212125,2019-11-06T14:40:12.125,0.430,5.610,22.073,-2.866
