epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1573070301918,2019-11-06T14:58:21.918,0.000,0.000025687,0.000035125,-0.000024688
1573070301968,2019-11-06T14:58:21.968,0.050,0.000026000,0.000035500,-0.000024312
1573070302018,2019-11-06T14:58:22.018,0.100,0.000027813,0.000035875,-0.000025875
1573070302068,2019-11-06T14:58:22.068,0.150,0.000029312,0.000036938,-0.000026250
1573070302118,2019-11-06T14:58:22.118,0.200,0.000028938,0.000037313,-0.000025438
1573070302168,2019-11-06T14:58:22.168,0.250,0.000031125,0.000037687,-0.000025875
1573070302218,2019-11-06T14:58:22.218,0.300,0.000031125,0.000037687,-0.000026250
1573070302268,2019-11-06T14:58:22.268,0.350,0.000031125,0.000036625,-0.000025062
1573070302318,2019-11-06T14:58:22.318,0.400,0.000030750,0.000035875,-0.000024312
1573070302368,2019-11-06T14:58:22.368,0.450,0.000029312,0.000034063,-0.000025500
1573070302418,2019-11-06T14:58:22.418,0.500,0.000028938,0.000033687,-0.000022813
1573070302468,2019-11-06T14:58:22.468,0.550,0.000027813,0.000033000,-0.000022813
1573070302518,2019-11-06T14:58:22.518,0.600,0.000027500,0.000032250,-0.000022813
1573070302568,2019-11-06T14:58:22.568,0.650,0.000027125,0.000031500,-0.000022437
1573070302618,2019-11-06T14:58:22.618,0.700,0.000026063,0.000030438,-0.000021313
1573070302668,2019-11-06T14:58:22.668,0.750,0.000025687,0.000030813,-0.000022437
1573070302718,2019-11-06T14:58:22.718,0.800,0.000026375,0.000030813,-0.000021687
1573070302768,2019-11-06T14:58:22.768,0.850,0.000026750,0.000031500,-0.000023188
1573070302818,2019-11-06T14:58:22.818,0.900,0.000027875,0.000032625,-0.000024312
1573070302868,2019-11-06T14:58:22.868,0.950,0.000030375,0.000034063,-0.000022813
1573070302918,2019-11-06T14:58:22.918,1.000,0.000031437,0.000034063,-0.000025500
1573070302968,2019-11-06T14:58:22.968,1.050,0.000031125,0.000034063,-0.000025500
1573070303018,2019-11-06T14:58:23.018,1.100,0.000031812,0.000034063,-0.000024688
1573070303068,2019-11-06T14:58:23.068,1.150,0.000030750,0.000034063,-0.000025500
1573070303118,2019-11-06T14:58:23.118,1.200,0.000030750,0.000033312,-0.000028125
1573070303168,2019-11-06T14:58:23.168,1.250,0.000030375,0.000033687,-0.000026625
1573070303218,2019-11-06T14:58:23.218,1.300,0.000031125,0.000034438,-0.000026625
1573070303268,2019-11-06T14:58:23.268,1.350,0.000029312,0.000033687,-0.000026250
1573070303318,2019-11-06T14:58:23.318,1.400,0.000028187,0.000033000,-0.000025062
1573070303368,2019-11-06T14:58:23.368,1.450,0.000029312,0.000033312,-0.000025125
1573070303418,2019-11-06T14:58:23.418,1.500,0.000026063,0.000031188,-0.000024312
1573070303468,2019-11-06T14:58:23.468,1.550,0.000024562,0.000030062,-0.000023938
1573070303518,2019-11-06T14:58:23.518,1.600,0.000023500,0.000026437,-0.000023938
1573070303568,2019-11-06T14:58:23.568,1.650,0.000023500,0.000026125,-0.000024688
1573070303618,2019-11-06T14:58:23.618,1.700,0.000024250,0.000024625,-0.000025062
