epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1573068927028,2019-11-06T14:35:27.028,0.000,4.024,-51.463,-25.610
1573068927038,2019-11-06T14:35:27.038,0.010,3.476,-50.488,-25.793
1573068927048,2019-11-06T14:35:27.048,0.020,2.073,-47.317,-26.098
1573068927058,2019-11-06T14:35:27.058,0.030,2.927,-43.171,-25.854
1573068927068,2019-11-06T14:35:27.068,0.040,0.610,-39.756,-25.366
1573068927078,2019-11-06T14:35:27.078,0.050,-1.402,-36.159,-23.293
1573068927088,2019-11-06T14:35:27.088,0.060,0.671,-31.585,-20.793
1573068927098,2019-11-06T14:35:27.098,0.070,-1.768,-27.195,-19.939
1573068927108,2019-11-06T14:35:27.108,0.080,-5.427,-22.439,-19.146
1573068927118,2019-11-06T14:35:27.118,0.090,-5.915,-17.073,-17.927
1573068927128,2019-11-06T14:35:27.128,0.100,-7.866,-11.951,-16.098
1573068927138,2019-11-06T14:35:27.138,0.110,-8.110,-6.768,-13.049
1573068927148,2019-11-06T14:35:27.148,0.120,-6.463,-1.341,-10.549
1573068927158,2019-11-06T14:35:27.158,0.130,-7.866,3.780,-9.634
1573068927168,2019-11-06T14:35:27.168,0.140,-9.268,8.537,-8.841
1573068927178,2019-11-06T14:35:27.178,0.150,-9.512,12.988,-7.683
1573068927188,2019-11-06T14:35:27.188,0.160,-10.244,16.646,-5.122
1573068927198,2019-11-06T14:35:27.198,0.170,-7.683,20.366,-1.890
1573068927208,2019-11-06T14:35:27.208,0.180,-6.341,23.720,0.122
1573068927218,2019-11-06T14:35:27.218,0.190,-7.500,26.707,1.402
1573068927228,2019-11-06T14:35:27.228,0.200,-7.927,29.207,2.500
1573068927238,2019-11-06T14:35:27.238,0.210,-7.195,31.159,3.476
1573068927248,2019-11-06T14:35:27.248,0.220,-7.195,32.561,3.963
1573068927258,2019-11-06T14:35:27.258,0.230,-7.012,33.476,4.512
1573068927268,2019-11-06T14:35:27.268,0.240,-5.549,34.085,4.939
1573068927278,2019-11-06T14:35:27.278,0.250,-5.610,33.659,4.146
1573068927288,2019-11-06T14:35:27.288,0.260,-9.085,31.890,3.232
1573068927298,2019-11-06T14:35:27.298,0.270,-6.098,30.976,3.171
1573068927308,2019-11-06T14:35:27.308,0.280,-3.902,29.207,2.439
1573068927318,2019-11-06T14:35:27.318,0.290,-4.817,26.402,1.646
1573068927328,2019-11-06T14:35:27.328,0.300,-4.817,23.293,0.793
1573068927338,2019-11-06T14:35:27.338,0.310,-3.232,20.000,0.244
