epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573069488007,2019-11-06T14:44:48.007,0.000,0.592,-0.611,-0.188
1573069488017,2019-11-06T14:44:48.017,0.010,0.597,-0.628,-0.204
1573069488027,2019-11-06T14:44:48.027,0.020,0.571,-0.708,-0.211
1573069488037,2019-11-06T14:44:48.037,0.030,0.563,-0.818,-0.231
1573069488047,2019-11-06T14:44:48.047,0.040,0.571,-0.841,-0.240
1573069488057,2019-11-06T14:44:48.057,0.050,0.588,-0.772,-0.233
1573069488067,2019-11-06T14:44:48.067,0.060,0.589,-0.724,-0.235
1573069488077,2019-11-06T14:44:48.077,0.070,0.590,-0.713,-0.246
1573069488087,2019-11-06T14:44:48.087,0.080,0.600,-0.725,-0.258
1573069488097,2019-11-06T14:44:48.097,0.090,0.623,-0.740,-0.263
1573069488107,2019-11-06T14:44:48.107,0.100,0.638,-0.721,-0.261
1573069488117,2019-11-06T14:44:48.117,0.110,0.644,-0.707,-0.258
1573069488127,2019-11-06T14:44:48.127,0.120,0.659,-0.715,-0.263
1573069488137,2019-11-06T14:44:48.137,0.130,0.669,-0.732,-0.263
1573069488147,2019-11-06T14:44:48.147,0.140,0.670,-0.750,-0.265
1573069488157,2019-11-06T14:44:48.157,0.150,0.668,-0.790,-0.268
1573069488167,2019-11-06T14:44:48.167,0.160,0.678,-0.853,-0.273
1573069488177,2019-11-06T14:44:48.177,0.170,0.685,-0.894,-0.278
1573069488187,2019-11-06T14:44:48.187,0.180,0.689,-0.887,-0.280
1573069488197,2019-11-06T14:44:48.197,0.190,0.675,-0.826,-0.272
1573069488207,2019-11-06T14:44:48.207,0.200,0.656,-0.778,-0.258
1573069488217,2019-11-06T14:44:48.217,0.210,0.649,-0.791,-0.254
1573069488227,2019-11-06T14:44:48.227,0.220,0.650,-0.831,-0.249
1573069488237,2019-11-06T14:44:48.237,0.230,0.662,-0.834,-0.244
1573069488247,2019-11-06T14:44:48.247,0.240,0.665,-0.807,-0.229
1573069488257,2019-11-06T14:44:48.257,0.250,0.660,-0.786,-0.218
1573069488267,2019-11-06T14:44:48.267,0.260,0.662,-0.779,-0.209
1573069488277,2019-11-06T14:44:48.277,0.270,0.666,-0.774,-0.203
1573069488287,2019-11-06T14:44:48.287,0.280,0.667,-0.753,-0.190
1573069488297,2019-11-06T14:44:48.297,0.290,0.670,-0.721,-0.174
1573069488307,2019-11-06T14:44:48.307,0.300,0.671,-0.706,-0.162
1573069488317,2019-11-06T14:44:48.317,0.310,0.678,-0.721,-0.157
1573069488327,2019-11-06T14:44:48.327,0.320,0.691,-0.739,-0.151
1573069488337,2019-11-06T14:44:48.337,0.330,0.713,-0.736,-0.140
1573069488347,2019-11-06T14:44:48.347,0.340,0.717,-0.731,-0.129
1573069488357,2019-11-06T14:44:48.357,0.350,0.729,-0.724,-0.128
1573069488367,2019-11-06T14:44:48.367,0.360,0.739,-0.709,-0.117
1573069488377,2019-11-06T14:44:48.377,0.370,0.747,-0.691,-0.107
1573069488387,2019-11-06T14:44:48.387,0.380,0.754,-0.678,-0.102
1573069488397,2019-11-06T14:44:48.397,0.390,0.755,-0.665,-0.095
1573069488407,2019-11-06T14:44:48.407,0.400,0.746,-0.665,-0.087
1573069488417,2019-11-06T14:44:48.417,0.410,0.740,-0.674,-0.085
1573069488427,2019-11-06T14:44:48.427,0.420,0.746,-0.675,-0.080
1573069488437,2019-11-06T14:44:48.437,0.430,0.741,-0.674,-0.077
1573069488447,2019-11-06T14:44:48.447,0.440,0.740,-0.683,-0.076
1573069488457,2019-11-06T14:44:48.457,0.450,0.749,-0.677,-0.078
1573069488467,2019-11-06T14:44:48.467,0.460,0.758,-0.664,-0.074
1573069488477,2019-11-06T14:44:48.477,0.470,0.771,-0.665,-0.072
1573069488487,2019-11-06T14:44:48.487,0.480,0.789,-0.671,-0.080
1573069488497,2019-11-06T14:44:48.497,0.490,0.793,-0.660,-0.078
1573069488507,2019-11-06T14:44:48.507,0.500,0.782,-0.641,-0.078
1573069488517,2019-11-06T14:44:48.517,0.510,0.771,-0.625,-0.077
1573069488527,2019-11-06T14:44:48.527,0.520,0.768,-0.611,-0.078
1573069488537,2019-11-06T14:44:48.537,0.530,0.771,-0.602,-0.079
1573069488547,2019-11-06T14:44:48.547,0.540,0.778,-0.602,-0.078
1573069488557,2019-11-06T14:44:48.557,0.550,0.785,-0.602,-0.085
1573069488567,2019-11-06T14:44:48.567,0.560,0.796,-0.607,-0.084
1573069488577,2019-11-06T14:44:48.577,0.570,0.805,-0.599,-0.086
1573069488587,2019-11-06T14:44:48.587,0.580,0.811,-0.580,-0.081
1573069488597,2019-11-06T14:44:48.597,0.590,0.817,-0.564,-0.077
1573069488607,2019-11-06T14:44:48.607,0.600,0.820,-0.560,-0.080
1573069488617,2019-11-06T14:44:48.617,0.610,0.828,-0.541,-0.074
1573069488627,2019-11-06T14:44:48.627,0.620,0.836,-0.520,-0.069
1573069488637,2019-11-06T14:44:48.637,0.630,0.849,-0.507,-0.065
1573069488647,2019-11-06T14:44:48.647,0.640,0.855,-0.499,-0.069
1573069488657,2019-11-06T14:44:48.657,0.650,0.856,-0.500,-0.071
1573069488667,2019-11-06T14:44:48.667,0.660,0.862,-0.506,-0.063
