epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1573070302005,2019-11-06T14:58:22.005,0.000,0.440,-0.742,-0.121
1573070302015,2019-11-06T14:58:22.015,0.010,0.419,-0.751,-0.124
1573070302025,2019-11-06T14:58:22.025,0.020,0.399,-0.768,-0.128
1573070302035,2019-11-06T14:58:22.035,0.030,0.380,-0.789,-0.132
1573070302045,2019-11-06T14:58:22.045,0.040,0.365,-0.802,-0.132
1573070302055,2019-11-06T14:58:22.055,0.050,0.358,-0.825,-0.146
1573070302065,2019-11-06T14:58:22.065,0.060,0.356,-0.876,-0.165
1573070302075,2019-11-06T14:58:22.075,0.070,0.351,-0.925,-0.178
1573070302085,2019-11-06T14:58:22.085,0.080,0.358,-0.952,-0.184
1573070302095,2019-11-06T14:58:22.095,0.090,0.360,-0.966,-0.188
1573070302105,2019-11-06T14:58:22.105,0.100,0.346,-0.985,-0.194
1573070302115,2019-11-06T14:58:22.115,0.110,0.337,-1.008,-0.200
1573070302125,2019-11-06T14:58:22.125,0.120,0.330,-1.021,-0.212
1573070302135,2019-11-06T14:58:22.135,0.130,0.319,-1.045,-0.229
1573070302145,2019-11-06T14:58:22.145,0.140,0.319,-1.077,-0.244
1573070302155,2019-11-06T14:58:22.155,0.150,0.320,-1.088,-0.247
1573070302165,2019-11-06T14:58:22.165,0.160,0.326,-1.087,-0.251
1573070302175,2019-11-06T14:58:22.175,0.170,0.332,-1.079,-0.250
1573070302185,2019-11-06T14:58:22.185,0.180,0.350,-1.063,-0.250
1573070302195,2019-11-06T14:58:22.195,0.190,0.372,-1.047,-0.254
1573070302205,2019-11-06T14:58:22.205,0.200,0.377,-1.032,-0.261
1573070302215,2019-11-06T14:58:22.215,0.210,0.392,-1.009,-0.261
1573070302225,2019-11-06T14:58:22.225,0.220,0.401,-0.995,-0.265
1573070302235,2019-11-06T14:58:22.235,0.230,0.402,-0.963,-0.266
1573070302245,2019-11-06T14:58:22.245,0.240,0.405,-0.924,-0.264
1573070302255,2019-11-06T14:58:22.255,0.250,0.415,-0.899,-0.269
1573070302265,2019-11-06T14:58:22.265,0.260,0.450,-0.929,-0.287
1573070302275,2019-11-06T14:58:22.275,0.270,0.479,-0.897,-0.310
1573070302285,2019-11-06T14:58:22.285,0.280,0.472,-0.727,-0.295
1573070302295,2019-11-06T14:58:22.295,0.290,0.454,-0.508,-0.270
1573070302305,2019-11-06T14:58:22.305,0.300,0.433,-0.354,-0.266
1573070302315,2019-11-06T14:58:22.315,0.310,0.458,-0.295,-0.285
1573070302325,2019-11-06T14:58:22.325,0.320,0.526,-0.302,-0.330
1573070302335,2019-11-06T14:58:22.335,0.330,0.603,-0.371,-0.381
1573070302345,2019-11-06T14:58:22.345,0.340,0.664,-0.458,-0.441
1573070302355,2019-11-06T14:58:22.355,0.350,0.720,-0.540,-0.515
1573070302365,2019-11-06T14:58:22.365,0.360,0.782,-0.610,-0.591
1573070302375,2019-11-06T14:58:22.375,0.370,0.832,-0.684,-0.675
1573070302385,2019-11-06T14:58:22.385,0.380,0.858,-0.751,-0.735
1573070302395,2019-11-06T14:58:22.395,0.390,0.853,-0.813,-0.758
1573070302405,2019-11-06T14:58:22.405,0.400,0.844,-0.840,-0.761
1573070302415,2019-11-06T14:58:22.415,0.410,0.846,-0.863,-0.756
1573070302425,2019-11-06T14:58:22.425,0.420,0.875,-0.896,-0.765
1573070302435,2019-11-06T14:58:22.435,0.430,0.898,-0.884,-0.769
1573070302445,2019-11-06T14:58:22.445,0.440,0.900,-0.878,-0.760
1573070302455,2019-11-06T14:58:22.455,0.450,0.904,-0.932,-0.767
1573070302465,2019-11-06T14:58:22.465,0.460,0.902,-0.973,-0.778
1573070302475,2019-11-06T14:58:22.475,0.470,0.891,-0.990,-0.776
1573070302485,2019-11-06T14:58:22.485,0.480,0.893,-1.040,-0.774
1573070302495,2019-11-06T14:58:22.495,0.490,0.906,-1.109,-0.776
1573070302505,2019-11-06T14:58:22.505,0.500,0.910,-1.153,-0.769
1573070302515,2019-11-06T14:58:22.515,0.510,0.907,-1.165,-0.745
1573070302525,2019-11-06T14:58:22.525,0.520,0.902,-1.145,-0.701
1573070302535,2019-11-06T14:58:22.535,0.530,0.906,-1.103,-0.658
1573070302545,2019-11-06T14:58:22.545,0.540,0.927,-1.047,-0.599
1573070302555,2019-11-06T14:58:22.555,0.550,0.948,-1.021,-0.537
1573070302565,2019-11-06T14:58:22.565,0.560,0.930,-1.000,-0.487
1573070302575,2019-11-06T14:58:22.575,0.570,0.891,-0.900,-0.432
1573070302585,2019-11-06T14:58:22.585,0.580,0.841,-0.754,-0.360
1573070302595,2019-11-06T14:58:22.595,0.590,0.765,-0.644,-0.308
1573070302605,2019-11-06T14:58:22.605,0.600,0.696,-0.564,-0.266
1573070302615,2019-11-06T14:58:22.615,0.610,0.630,-0.494,-0.242
1573070302625,2019-11-06T14:58:22.625,0.620,0.568,-0.427,-0.212
1573070302635,2019-11-06T14:58:22.635,0.630,0.509,-0.345,-0.176
1573070302645,2019-11-06T14:58:22.645,0.640,0.450,-0.271,-0.143
1573070302655,2019-11-06T14:58:22.655,0.650,0.414,-0.211,-0.114
1573070302665,2019-11-06T14:58:22.665,0.660,0.383,-0.146,-0.085
1573070302675,2019-11-06T14:58:22.675,0.670,0.351,-0.063,-0.051
1573070302685,2019-11-06T14:58:22.685,0.680,0.315,-0.002,-0.011
1573070302695,2019-11-06T14:58:22.695,0.690,0.294,-0.030,0.003
1573070302705,2019-11-06T14:58:22.705,0.700,0.285,-0.129,0.001
1573070302715,2019-11-06T14:58:22.715,0.710,0.313,-0.246,-0.011
1573070302725,2019-11-06T14:58:22.725,0.720,0.333,-0.276,-0.023
1573070302735,2019-11-06T14:58:22.735,0.730,0.333,-0.191,-0.015
1573070302745,2019-11-06T14:58:22.745,0.740,0.343,-0.065,0.014
1573070302755,2019-11-06T14:58:22.755,0.750,0.388,-0.039,0.018
1573070302765,2019-11-06T14:58:22.765,0.760,0.444,-0.035,0.004
1573070302775,2019-11-06T14:58:22.775,0.770,0.499,-0.092,-0.005
1573070302785,2019-11-06T14:58:22.785,0.780,0.586,-0.279,-0.040
1573070302795,2019-11-06T14:58:22.795,0.790,0.700,-0.643,-0.096
1573070302805,2019-11-06T14:58:22.805,0.800,0.935,-1.490,-0.296
1573070302815,2019-11-06T14:58:22.815,0.810,1.200,-1.571,-0.616
