epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572982748614,2019-11-05T14:39:08.614,0.000,-0.111,0.806,-0.539
1572982748624,2019-11-05T14:39:08.624,0.010,-0.110,0.791,-0.536
1572982748634,2019-11-05T14:39:08.634,0.020,-0.100,0.778,-0.526
1572982748644,2019-11-05T14:39:08.644,0.030,-0.107,0.773,-0.528
1572982748654,2019-11-05T14:39:08.654,0.040,-0.110,0.767,-0.527
1572982748664,2019-11-05T14:39:08.664,0.050,-0.105,0.762,-0.523
1572982748674,2019-11-05T14:39:08.674,0.060,-0.109,0.755,-0.521
1572982748684,2019-11-05T14:39:08.684,0.070,-0.111,0.764,-0.520
1572982748694,2019-11-05T14:39:08.694,0.080,-0.114,0.770,-0.518
1572982748704,2019-11-05T14:39:08.704,0.090,-0.130,0.776,-0.523
1572982748714,2019-11-05T14:39:08.714,0.100,-0.132,0.780,-0.525
1572982748724,2019-11-05T14:39:08.724,0.110,-0.134,0.785,-0.520
1572982748734,2019-11-05T14:39:08.734,0.120,-0.148,0.792,-0.526
1572982748744,2019-11-05T14:39:08.744,0.130,-0.146,0.798,-0.524
1572982748754,2019-11-05T14:39:08.754,0.140,-0.150,0.808,-0.528
1572982748764,2019-11-05T14:39:08.764,0.150,-0.156,0.809,-0.532
1572982748774,2019-11-05T14:39:08.774,0.160,-0.154,0.813,-0.530
1572982748784,2019-11-05T14:39:08.784,0.170,-0.157,0.818,-0.534
1572982748794,2019-11-05T14:39:08.794,0.180,-0.155,0.813,-0.530
1572982748804,2019-11-05T14:39:08.804,0.190,-0.159,0.818,-0.531
1572982748814,2019-11-05T14:39:08.814,0.200,-0.162,0.814,-0.533
1572982748824,2019-11-05T14:39:08.824,0.210,-0.150,0.807,-0.529
1572982748834,2019-11-05T14:39:08.834,0.220,-0.159,0.808,-0.534
1572982748844,2019-11-05T14:39:08.844,0.230,-0.158,0.804,-0.527
1572982748854,2019-11-05T14:39:08.854,0.240,-0.152,0.804,-0.525
1572982748864,2019-11-05T14:39:08.864,0.250,-0.153,0.808,-0.531
1572982748874,2019-11-05T14:39:08.874,0.260,-0.150,0.805,-0.525
1572982748884,2019-11-05T14:39:08.884,0.270,-0.152,0.803,-0.526
1572982748894,2019-11-05T14:39:08.894,0.280,-0.147,0.800,-0.528
1572982748904,2019-11-05T14:39:08.904,0.290,-0.147,0.796,-0.526
1572982748914,2019-11-05T14:39:08.914,0.300,-0.151,0.796,-0.526
1572982748924,2019-11-05T14:39:08.924,0.310,-0.144,0.792,-0.521
1572982748934,2019-11-05T14:39:08.934,0.320,-0.149,0.793,-0.525
1572982748944,2019-11-05T14:39:08.944,0.330,-0.150,0.792,-0.524
1572982748954,2019-11-05T14:39:08.954,0.340,-0.146,0.792,-0.521
1572982748964,2019-11-05T14:39:08.964,0.350,-0.149,0.793,-0.523
1572982748974,2019-11-05T14:39:08.974,0.360,-0.149,0.792,-0.523
1572982748984,2019-11-05T14:39:08.984,0.370,-0.150,0.792,-0.522
1572982748994,2019-11-05T14:39:08.994,0.380,-0.146,0.795,-0.524
1572982749004,2019-11-05T14:39:09.004,0.390,-0.144,0.803,-0.524
1572982749014,2019-11-05T14:39:09.014,0.400,-0.151,0.801,-0.528
1572982749024,2019-11-05T14:39:09.024,0.410,-0.150,0.797,-0.524
1572982749034,2019-11-05T14:39:09.034,0.420,-0.148,0.795,-0.520
1572982749044,2019-11-05T14:39:09.044,0.430,-0.157,0.795,-0.523
1572982749054,2019-11-05T14:39:09.054,0.440,-0.158,0.796,-0.524
1572982749064,2019-11-05T14:39:09.064,0.450,-0.152,0.792,-0.517
1572982749074,2019-11-05T14:39:09.074,0.460,-0.153,0.796,-0.521
1572982749084,2019-11-05T14:39:09.084,0.470,-0.161,0.797,-0.525
1572982749094,2019-11-05T14:39:09.094,0.480,-0.163,0.796,-0.524
1572982749104,2019-11-05T14:39:09.104,0.490,-0.151,0.797,-0.521
1572982749114,2019-11-05T14:39:09.114,0.500,-0.153,0.797,-0.524
1572982749124,2019-11-05T14:39:09.124,0.510,-0.153,0.803,-0.523
1572982749134,2019-11-05T14:39:09.134,0.520,-0.157,0.800,-0.525
1572982749144,2019-11-05T14:39:09.144,0.530,-0.154,0.796,-0.525
1572982749154,2019-11-05T14:39:09.154,0.540,-0.150,0.794,-0.520
1572982749164,2019-11-05T14:39:09.164,0.550,-0.150,0.794,-0.523
1572982749174,2019-11-05T14:39:09.174,0.560,-0.155,0.799,-0.526
