epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574115902320,2019-11-18T17:25:02.320,0.000,-1.341,-2.866,-1.707
1574115902330,2019-11-18T17:25:02.330,0.010,-2.012,-2.622,-1.524
1574115902340,2019-11-18T17:25:02.340,0.020,-2.927,-2.744,-1.341
1574115902350,2019-11-18T17:25:02.350,0.030,-3.841,-2.378,-1.280
1574115902360,2019-11-18T17:25:02.360,0.040,-3.720,-2.012,-1.098
1574115902370,2019-11-18T17:25:02.370,0.050,-3.354,-1.402,-0.427
1574115902380,2019-11-18T17:25:02.380,0.060,-3.110,-0.976,0.610
1574115902390,2019-11-18T17:25:02.390,0.070,-3.476,-0.671,0.549
1574115902400,2019-11-18T17:25:02.400,0.080,-4.024,-0.549,-0.305
1574115902410,2019-11-18T17:25:02.410,0.090,-4.207,-0.549,-1.037
1574115902420,2019-11-18T17:25:02.420,0.100,-4.512,-0.122,-1.768
1574115902430,2019-11-18T17:25:02.430,0.110,-5.854,0.549,-3.110
1574115902440,2019-11-18T17:25:02.440,0.120,-7.744,1.159,-4.756
1574115902450,2019-11-18T17:25:02.450,0.130,-8.659,2.256,-6.280
1574115902460,2019-11-18T17:25:02.460,0.140,-8.598,3.110,-7.256
1574115902470,2019-11-18T17:25:02.470,0.150,-8.232,3.780,-7.805
1574115902480,2019-11-18T17:25:02.480,0.160,-7.439,4.085,-8.110
1574115902490,2019-11-18T17:25:02.490,0.170,-6.585,4.024,-7.683
1574115902500,2019-11-18T17:25:02.500,0.180,-5.549,3.720,-7.561
1574115902510,2019-11-18T17:25:02.510,0.190,-4.451,3.354,-8.171
1574115902520,2019-11-18T17:25:02.520,0.200,-3.720,2.805,-7.744
1574115902530,2019-11-18T17:25:02.530,0.210,-3.110,2.622,-6.585
1574115902540,2019-11-18T17:25:02.540,0.220,-2.622,2.500,-5.488
1574115902550,2019-11-18T17:25:02.550,0.230,-2.561,2.256,-4.695
