epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574116915062,2019-11-18T17:41:55.062,0.000,0.000030000,0.000044875,-0.000026125
1574116915112,2019-11-18T17:41:55.112,0.050,0.000026375,0.000044188,-0.000026125
1574116915162,2019-11-18T17:41:55.162,0.100,0.000027125,0.000045250,-0.000025375
1574116915212,2019-11-18T17:41:55.212,0.150,0.000027125,0.000044875,-0.000025750
1574116915262,2019-11-18T17:41:55.262,0.200,0.000026000,0.000043812,-0.000025000
1574116915312,2019-11-18T17:41:55.312,0.250,0.000026750,0.000044188,-0.000025750
1574116915362,2019-11-18T17:41:55.362,0.300,0.000026000,0.000043063,-0.000025375
1574116915412,2019-11-18T17:41:55.412,0.350,0.000027125,0.000043063,-0.000025750
1574116915462,2019-11-18T17:41:55.462,0.400,0.000025312,0.000043063,-0.000024625
1574116915512,2019-11-18T17:41:55.512,0.450,0.000024188,0.000043063,-0.000022687
1574116915562,2019-11-18T17:41:55.562,0.500,0.000024562,0.000042750,-0.000021187
1574116915612,2019-11-18T17:41:55.612,0.550,0.000022750,0.000041250,-0.000021187
1574116915662,2019-11-18T17:41:55.662,0.600,0.000022375,0.000039500,-0.000018562
1574116915712,2019-11-18T17:41:55.712,0.650,0.000020563,0.000039500,-0.000016625
1574116915762,2019-11-18T17:41:55.762,0.700,0.000019875,0.000038000,-0.000016250
1574116915812,2019-11-18T17:41:55.812,0.750,0.000019875,0.000039125,-0.000017063
1574116915862,2019-11-18T17:41:55.862,0.800,0.000020250,0.000039500,-0.000016687
1574116915912,2019-11-18T17:41:55.912,0.850,0.000021687,0.000039125,-0.000017812
1574116915962,2019-11-18T17:41:55.962,0.900,0.000020563,0.000040188,-0.000017812
1574116916012,2019-11-18T17:41:56.012,0.950,0.000022063,0.000040937,-0.000020062
1574116916062,2019-11-18T17:41:56.062,1.000,0.000023875,0.000043063,-0.000020437
1574116916112,2019-11-18T17:41:56.112,1.050,0.000023875,0.000042375,-0.000021187
1574116916162,2019-11-18T17:41:56.162,1.100,0.000025312,0.000042000,-0.000024625
1574116916212,2019-11-18T17:41:56.212,1.150,0.000026375,0.000044188,-0.000025000
1574116916262,2019-11-18T17:41:56.262,1.200,0.000027813,0.000044188,-0.000026125
1574116916312,2019-11-18T17:41:56.312,1.250,0.000029250,0.000045625,-0.000026875
1574116916362,2019-11-18T17:41:56.362,1.300,0.000030375,0.000046687,-0.000027250
1574116916412,2019-11-18T17:41:56.412,1.350,0.000030750,0.000045250,-0.000028812
1574116916462,2019-11-18T17:41:56.462,1.400,0.000032563,0.000047438,-0.000029938
1574116916512,2019-11-18T17:41:56.512,1.450,0.000032875,0.000047438,-0.000028438
1574116916562,2019-11-18T17:41:56.562,1.500,0.000034000,0.000048125,-0.000028812
1574116916612,2019-11-18T17:41:56.612,1.550,0.000037625,0.000048125,-0.000028000
1574116916662,2019-11-18T17:41:56.662,1.600,0.000039062,0.000049625,-0.000028438
1574116916712,2019-11-18T17:41:56.712,1.650,0.000041188,0.000050688,-0.000027250
1574116916762,2019-11-18T17:41:56.762,1.700,0.000041937,0.000051062,-0.000028063
1574116916812,2019-11-18T17:41:56.812,1.750,0.000043000,0.000051062,-0.000028063
1574116916862,2019-11-18T17:41:56.862,1.800,0.000042688,0.000050688,-0.000028812
1574116916912,2019-11-18T17:41:56.912,1.850,0.000043750,0.000051750,-0.000028063
1574116916962,2019-11-18T17:41:56.962,1.900,0.000043750,0.000051062,-0.000028063
1574116917012,2019-11-18T17:41:57.012,1.950,0.000043750,0.000051750,-0.000028063
1574116917062,2019-11-18T17:41:57.062,2.000,0.000044500,0.000052125,-0.000025750
1574116917112,2019-11-18T17:41:57.112,2.050,0.000044500,0.000052875,-0.000025750
1574116917162,2019-11-18T17:41:57.162,2.100,0.000044125,0.000052500,-0.000023875
1574116917212,2019-11-18T17:41:57.212,2.150,0.000042688,0.000052500,-0.000023500
