epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574116358745,2019-11-18T17:32:38.745,0.000,97597.281
1574116358882,2019-11-18T17:32:38.882,0.137,97602.008
1574116359018,2019-11-18T17:32:39.018,0.273,97600.344
1574116359153,2019-11-18T17:32:39.153,0.408,97599.891
1574116359289,2019-11-18T17:32:39.289,0.544,97602.492
1574116359425,2019-11-18T17:32:39.425,0.680,97595.977
1574116359560,2019-11-18T17:32:39.560,0.815,97599.406
1574116359696,2019-11-18T17:32:39.696,0.951,97597.281
1574116359832,2019-11-18T17:32:39.832,1.087,97599.891
1574116359967,2019-11-18T17:32:39.967,1.222,97597.734
1574116360103,2019-11-18T17:32:40.103,1.358,97598.586
1574116360238,2019-11-18T17:32:40.238,1.493,97595.125
1574116360374,2019-11-18T17:32:40.374,1.629,97594.672
1574116360511,2019-11-18T17:32:40.511,1.766,97597.281
1574116360645,2019-11-18T17:32:40.645,1.900,97598.922
1574116360782,2019-11-18T17:32:40.782,2.037,97599.891
1574116360918,2019-11-18T17:32:40.918,2.173,97602.344
1574116361053,2019-11-18T17:32:41.053,2.308,97598.102
1574116361189,2019-11-18T17:32:41.189,2.444,97595.492
1574116361324,2019-11-18T17:32:41.324,2.579,97598.586
1574116361460,2019-11-18T17:32:41.460,2.715,97595.492
1574116361596,2019-11-18T17:32:41.596,2.851,97595.828
1574116361731,2019-11-18T17:32:41.731,2.986,97602.344
1574116361867,2019-11-18T17:32:41.867,3.122,97595.008
1574116362003,2019-11-18T17:32:42.003,3.258,97600.109
1574116362138,2019-11-18T17:32:42.138,3.393,97591.094
1574116362274,2019-11-18T17:32:42.274,3.529,97595.828
1574116362409,2019-11-18T17:32:42.409,3.664,97595.375
1574116362545,2019-11-18T17:32:42.545,3.800,97594.531
1574116362681,2019-11-18T17:32:42.681,3.936,97598.438
1574116362816,2019-11-18T17:32:42.816,4.071,97599.734
1574116362952,2019-11-18T17:32:42.952,4.207,97604.500
1574116363089,2019-11-18T17:32:43.089,4.344,97597.984
1574116363223,2019-11-18T17:32:43.223,4.478,97595.375
1574116363360,2019-11-18T17:32:43.360,4.615,97597.500
1574116363496,2019-11-18T17:32:43.496,4.751,97597.875
1574116363631,2019-11-18T17:32:43.631,4.886,97596.688
1574116363767,2019-11-18T17:32:43.767,5.022,97597.500
1574116363902,2019-11-18T17:32:43.902,5.157,97597.500
1574116364038,2019-11-18T17:32:44.038,5.293,97602.719
1574116364174,2019-11-18T17:32:44.174,5.429,97598.813
1574116364309,2019-11-18T17:32:44.309,5.564,97602.234
1574116364445,2019-11-18T17:32:44.445,5.700,97599.625
1574116364581,2019-11-18T17:32:44.581,5.836,97599.172
1574116364716,2019-11-18T17:32:44.716,5.971,97597.875
1574116364852,2019-11-18T17:32:44.852,6.107,97603.789
1574116364987,2019-11-18T17:32:44.987,6.242,97603.086
1574116365123,2019-11-18T17:32:45.123,6.378,97593.961
1574116365260,2019-11-18T17:32:45.260,6.515,97605.211
1574116365394,2019-11-18T17:32:45.394,6.649,97600.922
1574116365531,2019-11-18T17:32:45.531,6.786,97596.570
1574116365667,2019-11-18T17:32:45.667,6.922,97604.391
1574116365802,2019-11-18T17:32:45.802,7.057,97602.125
1574116365938,2019-11-18T17:32:45.938,7.193,97601.781
1574116366074,2019-11-18T17:32:46.074,7.329,97602.602
1574116366209,2019-11-18T17:32:46.209,7.464,97594.781
1574116366345,2019-11-18T17:32:46.345,7.600,97600.484
1574116366480,2019-11-18T17:32:46.480,7.735,97597.875
1574116366616,2019-11-18T17:32:46.616,7.871,97600.484
1574116366752,2019-11-18T17:32:46.752,8.007,97594.781
1574116366887,2019-11-18T17:32:46.887,8.142,97603.906
1574116367023,2019-11-18T17:32:47.023,8.278,97599.516
1574116367159,2019-11-18T17:32:47.159,8.414,97600.813
1574116367294,2019-11-18T17:32:47.294,8.549,97598.211
1574116367430,2019-11-18T17:32:47.430,8.685,97603.422
1574116367565,2019-11-18T17:32:47.565,8.820,97602.125
1574116367703,2019-11-18T17:32:47.703,8.958,97596.570
1574116367838,2019-11-18T17:32:47.838,9.093,97598.578
1574116367974,2019-11-18T17:32:47.974,9.229,97600.813
1574116368109,2019-11-18T17:32:48.109,9.364,97594.297
1574116368245,2019-11-18T17:32:48.245,9.500,97599.516
1574116368380,2019-11-18T17:32:48.380,9.635,97600.328
1574116368516,2019-11-18T17:32:48.516,9.771,97602.938
1574116368652,2019-11-18T17:32:48.652,9.907,97599.031
1574116368787,2019-11-18T17:32:48.787,10.042,97599.031
1574116368923,2019-11-18T17:32:48.923,10.178,97598.211
1574116369059,2019-11-18T17:32:49.059,10.314,97591.203
1574116369194,2019-11-18T17:32:49.194,10.449,97593.359
1574116369330,2019-11-18T17:32:49.330,10.585,97594.672
1574116369467,2019-11-18T17:32:49.467,10.722,97594.672
1574116369601,2019-11-18T17:32:49.601,10.856,97596.422
1574116369738,2019-11-18T17:32:49.738,10.993,97593.359
1574116369872,2019-11-18T17:32:49.872,11.127,97595.484
1574116370009,2019-11-18T17:32:50.009,11.264,97596.313
1574116370145,2019-11-18T17:32:50.145,11.400,97594.188
1574116370280,2019-11-18T17:32:50.280,11.535,97602.828
1574116370416,2019-11-18T17:32:50.416,11.671,97592.398
1574116370552,2019-11-18T17:32:50.552,11.807,97592.883
1574116370687,2019-11-18T17:32:50.687,11.942,97598.914
1574116370823,2019-11-18T17:32:50.823,12.078,97593.703
1574116370958,2019-11-18T17:32:50.958,12.213,97597.609
1574116371094,2019-11-18T17:32:51.094,12.349,97600.219
1574116371230,2019-11-18T17:32:51.230,12.485,97597.984
1574116371365,2019-11-18T17:32:51.365,12.620,97593.703
1574116371501,2019-11-18T17:32:51.501,12.756,97596.313
1574116371637,2019-11-18T17:32:51.637,12.892,97600.219
1574116371772,2019-11-18T17:32:51.772,13.027,97596.313
1574116371908,2019-11-18T17:32:51.908,13.163,97597.984
1574116372043,2019-11-18T17:32:52.043,13.298,97599.766
1574116372179,2019-11-18T17:32:52.179,13.434,97598.469
1574116372316,2019-11-18T17:32:52.316,13.571,97595.000
1574116372450,2019-11-18T17:32:52.450,13.705,97597.984
1574116372587,2019-11-18T17:32:52.587,13.842,97596.313
1574116372723,2019-11-18T17:32:52.723,13.978,97596.680
1574116372858,2019-11-18T17:32:52.858,14.113,97598.805
1574116372994,2019-11-18T17:32:52.994,14.249,97595.859
1574116373130,2019-11-18T17:32:53.130,14.385,97600.219
