epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574118002390,2019-11-18T18:00:02.390,0.000,0.820,-0.469,-0.287
1574118002400,2019-11-18T18:00:02.400,0.010,0.827,-0.469,-0.287
1574118002410,2019-11-18T18:00:02.410,0.020,0.825,-0.456,-0.280
1574118002420,2019-11-18T18:00:02.420,0.030,0.818,-0.450,-0.275
1574118002430,2019-11-18T18:00:02.430,0.040,0.818,-0.449,-0.271
1574118002440,2019-11-18T18:00:02.440,0.050,0.829,-0.446,-0.268
1574118002450,2019-11-18T18:00:02.450,0.060,0.833,-0.441,-0.267
1574118002460,2019-11-18T18:00:02.460,0.070,0.836,-0.446,-0.268
1574118002470,2019-11-18T18:00:02.470,0.080,0.842,-0.447,-0.268
1574118002480,2019-11-18T18:00:02.480,0.090,0.848,-0.453,-0.266
1574118002490,2019-11-18T18:00:02.490,0.100,0.851,-0.475,-0.264
1574118002500,2019-11-18T18:00:02.500,0.110,0.853,-0.495,-0.262
1574118002510,2019-11-18T18:00:02.510,0.120,0.849,-0.491,-0.260
1574118002520,2019-11-18T18:00:02.520,0.130,0.839,-0.476,-0.260
1574118002530,2019-11-18T18:00:02.530,0.140,0.835,-0.466,-0.260
1574118002540,2019-11-18T18:00:02.540,0.150,0.831,-0.454,-0.257
1574118002550,2019-11-18T18:00:02.550,0.160,0.830,-0.438,-0.252
1574118002560,2019-11-18T18:00:02.560,0.170,0.830,-0.426,-0.253
1574118002570,2019-11-18T18:00:02.570,0.180,0.829,-0.425,-0.254
1574118002580,2019-11-18T18:00:02.580,0.190,0.821,-0.435,-0.255
1574118002590,2019-11-18T18:00:02.590,0.200,0.810,-0.439,-0.251
1574118002600,2019-11-18T18:00:02.600,0.210,0.798,-0.446,-0.249
1574118002610,2019-11-18T18:00:02.610,0.220,0.780,-0.459,-0.250
1574118002620,2019-11-18T18:00:02.620,0.230,0.768,-0.459,-0.250
1574118002630,2019-11-18T18:00:02.630,0.240,0.762,-0.436,-0.251
1574118002640,2019-11-18T18:00:02.640,0.250,0.756,-0.416,-0.253
1574118002650,2019-11-18T18:00:02.650,0.260,0.753,-0.421,-0.248
1574118002660,2019-11-18T18:00:02.660,0.270,0.748,-0.442,-0.248
1574118002670,2019-11-18T18:00:02.670,0.280,0.715,-0.426,-0.243
1574118002680,2019-11-18T18:00:02.680,0.290,0.679,-0.402,-0.238
1574118002690,2019-11-18T18:00:02.690,0.300,0.653,-0.384,-0.229
1574118002700,2019-11-18T18:00:02.700,0.310,0.623,-0.367,-0.229
1574118002710,2019-11-18T18:00:02.710,0.320,0.601,-0.367,-0.223
1574118002720,2019-11-18T18:00:02.720,0.330,0.585,-0.349,-0.217
1574118002730,2019-11-18T18:00:02.730,0.340,0.579,-0.349,-0.207
1574118002740,2019-11-18T18:00:02.740,0.350,0.574,-0.371,-0.194
1574118002750,2019-11-18T18:00:02.750,0.360,0.558,-0.394,-0.194
1574118002760,2019-11-18T18:00:02.760,0.370,0.554,-0.391,-0.192
1574118002770,2019-11-18T18:00:02.770,0.380,0.559,-0.369,-0.183
1574118002780,2019-11-18T18:00:02.780,0.390,0.561,-0.360,-0.172
1574118002790,2019-11-18T18:00:02.790,0.400,0.549,-0.367,-0.171
1574118002800,2019-11-18T18:00:02.800,0.410,0.539,-0.358,-0.176
1574118002810,2019-11-18T18:00:02.810,0.420,0.541,-0.330,-0.183
1574118002820,2019-11-18T18:00:02.820,0.430,0.544,-0.297,-0.188
1574118002830,2019-11-18T18:00:02.830,0.440,0.553,-0.281,-0.195
1574118002840,2019-11-18T18:00:02.840,0.450,0.579,-0.298,-0.207
1574118002850,2019-11-18T18:00:02.850,0.460,0.613,-0.331,-0.219
1574118002860,2019-11-18T18:00:02.860,0.470,0.638,-0.365,-0.229
1574118002870,2019-11-18T18:00:02.870,0.480,0.644,-0.405,-0.230
1574118002880,2019-11-18T18:00:02.880,0.490,0.644,-0.457,-0.239
1574118002890,2019-11-18T18:00:02.890,0.500,0.652,-0.521,-0.253
1574118002900,2019-11-18T18:00:02.900,0.510,0.678,-0.568,-0.267
1574118002910,2019-11-18T18:00:02.910,0.520,0.768,-0.592,-0.281
1574118002920,2019-11-18T18:00:02.920,0.530,0.867,-0.624,-0.299
1574118002930,2019-11-18T18:00:02.930,0.540,0.931,-0.633,-0.323
1574118002940,2019-11-18T18:00:02.940,0.550,0.973,-0.629,-0.320
1574118002950,2019-11-18T18:00:02.950,0.560,1.012,-0.672,-0.323
1574118002960,2019-11-18T18:00:02.960,0.570,1.047,-0.734,-0.323
1574118002970,2019-11-18T18:00:02.970,0.580,1.067,-0.747,-0.305
1574118002980,2019-11-18T18:00:02.980,0.590,1.113,-0.742,-0.315
1574118002990,2019-11-18T18:00:02.990,0.600,1.189,-0.725,-0.309
1574118003000,2019-11-18T18:00:03.000,0.610,1.245,-0.723,-0.283
1574118003010,2019-11-18T18:00:03.010,0.620,1.230,-0.759,-0.265
1574118003020,2019-11-18T18:00:03.020,0.630,1.193,-0.770,-0.261
1574118003030,2019-11-18T18:00:03.030,0.640,1.202,-0.723,-0.255
1574118003040,2019-11-18T18:00:03.040,0.650,1.241,-0.657,-0.243
1574118003050,2019-11-18T18:00:03.050,0.660,1.271,-0.610,-0.232
1574118003060,2019-11-18T18:00:03.060,0.670,1.296,-0.600,-0.220
1574118003070,2019-11-18T18:00:03.070,0.680,1.310,-0.575,-0.200
1574118003080,2019-11-18T18:00:03.080,0.690,1.302,-0.522,-0.169
1574118003090,2019-11-18T18:00:03.090,0.700,1.285,-0.475,-0.149
1574118003100,2019-11-18T18:00:03.100,0.710,1.285,-0.453,-0.132
1574118003110,2019-11-18T18:00:03.110,0.720,1.283,-0.482,-0.131
1574118003120,2019-11-18T18:00:03.120,0.730,1.259,-0.546,-0.131
1574118003130,2019-11-18T18:00:03.130,0.740,1.217,-0.592,-0.128
