epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574116358754,2019-11-18T17:32:38.754,0.000,0.000023125,0.000039813,-0.000014312
1574116358804,2019-11-18T17:32:38.804,0.050,0.000022063,0.000040562,-0.000014312
1574116358854,2019-11-18T17:32:38.854,0.100,0.000022063,0.000039813,-0.000014750
1574116358904,2019-11-18T17:32:38.904,0.150,0.000023500,0.000040188,-0.000013937
1574116358954,2019-11-18T17:32:38.954,0.200,0.000022750,0.000039437,-0.000012813
1574116359004,2019-11-18T17:32:39.004,0.250,0.000022063,0.000040188,-0.000014000
1574116359054,2019-11-18T17:32:39.054,0.300,0.000022063,0.000038750,-0.000015125
1574116359104,2019-11-18T17:32:39.104,0.350,0.000020937,0.000038750,-0.000015875
1574116359154,2019-11-18T17:32:39.154,0.400,0.000020937,0.000038375,-0.000014000
1574116359204,2019-11-18T17:32:39.204,0.450,0.000019875,0.000038000,-0.000013250
1574116359254,2019-11-18T17:32:39.254,0.500,0.000020250,0.000038375,-0.000013188
1574116359304,2019-11-18T17:32:39.304,0.550,0.000020563,0.000037625,-0.000011312
1574116359354,2019-11-18T17:32:39.354,0.600,0.000019500,0.000036187,-0.000012438
1574116359404,2019-11-18T17:32:39.404,0.650,0.000018750,0.000035812,-0.000012438
1574116359454,2019-11-18T17:32:39.454,0.700,0.000019125,0.000035500,-0.000012813
1574116359504,2019-11-18T17:32:39.504,0.750,0.000019125,0.000035500,-0.000013250
1574116359554,2019-11-18T17:32:39.554,0.800,0.000019125,0.000034750,-0.000012438
1574116359604,2019-11-18T17:32:39.604,0.850,0.000019125,0.000034375,-0.000012062
1574116359654,2019-11-18T17:32:39.654,0.900,0.000018750,0.000034750,-0.000012813
1574116359704,2019-11-18T17:32:39.704,0.950,0.000018750,0.000034375,-0.000013188
1574116359754,2019-11-18T17:32:39.754,1.000,0.000018750,0.000034375,-0.000014000
1574116359804,2019-11-18T17:32:39.804,1.050,0.000017688,0.000034375,-0.000013625
1574116359854,2019-11-18T17:32:39.854,1.100,0.000018438,0.000033687,-0.000013625
1574116359904,2019-11-18T17:32:39.904,1.150,0.000018062,0.000033687,-0.000012438
1574116359954,2019-11-18T17:32:39.954,1.200,0.000017688,0.000032937,-0.000012062
1574116360004,2019-11-18T17:32:40.004,1.250,0.000018062,0.000033687,-0.000013625
1574116360054,2019-11-18T17:32:40.054,1.300,0.000018062,0.000033687,-0.000014375
1574116360104,2019-11-18T17:32:40.104,1.350,0.000018750,0.000033687,-0.000015125
1574116360154,2019-11-18T17:32:40.154,1.400,0.000018062,0.000033312,-0.000015875
1574116360204,2019-11-18T17:32:40.204,1.450,0.000018750,0.000034375,-0.000016625
1574116360254,2019-11-18T17:32:40.254,1.500,0.000018062,0.000034750,-0.000015500
1574116360304,2019-11-18T17:32:40.304,1.550,0.000019125,0.000035125,-0.000016625
1574116360354,2019-11-18T17:32:40.354,1.600,0.000018750,0.000034750,-0.000016625
1574116360404,2019-11-18T17:32:40.404,1.650,0.000019125,0.000035125,-0.000017750
1574116360454,2019-11-18T17:32:40.454,1.700,0.000020563,0.000035812,-0.000018500
1574116360504,2019-11-18T17:32:40.504,1.750,0.000019500,0.000034063,-0.000017750
1574116360554,2019-11-18T17:32:40.554,1.800,0.000019500,0.000034750,-0.000017375
1574116360604,2019-11-18T17:32:40.604,1.850,0.000019125,0.000036187,-0.000017375
1574116360654,2019-11-18T17:32:40.654,1.900,0.000020250,0.000036187,-0.000017000
1574116360704,2019-11-18T17:32:40.704,1.950,0.000018438,0.000035125,-0.000016250
1574116360754,2019-11-18T17:32:40.754,2.000,0.000019500,0.000035125,-0.000017000
1574116360804,2019-11-18T17:32:40.804,2.050,0.000019875,0.000035125,-0.000017750
1574116360854,2019-11-18T17:32:40.854,2.100,0.000019500,0.000035125,-0.000017750
1574116360904,2019-11-18T17:32:40.904,2.150,0.000019125,0.000034063,-0.000017750
1574116360954,2019-11-18T17:32:40.954,2.200,0.000019500,0.000036187,-0.000018125
1574116361004,2019-11-18T17:32:41.004,2.250,0.000019875,0.000034750,-0.000017750
1574116361054,2019-11-18T17:32:41.054,2.300,0.000019875,0.000035875,-0.000017750
1574116361104,2019-11-18T17:32:41.104,2.350,0.000020250,0.000035875,-0.000018125
1574116361154,2019-11-18T17:32:41.154,2.400,0.000019500,0.000036187,-0.000018125
1574116361204,2019-11-18T17:32:41.204,2.450,0.000019500,0.000035125,-0.000017000
1574116361254,2019-11-18T17:32:41.254,2.500,0.000020250,0.000036187,-0.000018125
1574116361304,2019-11-18T17:32:41.304,2.550,0.000019875,0.000035125,-0.000018125
1574116361354,2019-11-18T17:32:41.354,2.600,0.000018750,0.000034750,-0.000018125
1574116361404,2019-11-18T17:32:41.404,2.650,0.000019125,0.000035125,-0.000017750
1574116361454,2019-11-18T17:32:41.454,2.700,0.000019500,0.000035500,-0.000018125
1574116361504,2019-11-18T17:32:41.504,2.750,0.000020250,0.000034750,-0.000018125
1574116361554,2019-11-18T17:32:41.554,2.800,0.000019125,0.000035125,-0.000017750
1574116361604,2019-11-18T17:32:41.604,2.850,0.000019125,0.000034750,-0.000018500
1574116361654,2019-11-18T17:32:41.654,2.900,0.000020250,0.000035500,-0.000017375
1574116361704,2019-11-18T17:32:41.704,2.950,0.000019875,0.000035875,-0.000017750
1574116361754,2019-11-18T17:32:41.754,3.000,0.000019125,0.000035875,-0.000018500
1574116361804,2019-11-18T17:32:41.804,3.050,0.000019125,0.000034063,-0.000018125
1574116361854,2019-11-18T17:32:41.854,3.100,0.000019500,0.000033312,-0.000017375
1574116361904,2019-11-18T17:32:41.904,3.150,0.000020250,0.000035875,-0.000018500
1574116361954,2019-11-18T17:32:41.954,3.200,0.000019125,0.000034063,-0.000018125
1574116362004,2019-11-18T17:32:42.004,3.250,0.000020250,0.000035875,-0.000017375
1574116362054,2019-11-18T17:32:42.054,3.300,0.000018438,0.000034063,-0.000018875
1574116362104,2019-11-18T17:32:42.104,3.350,0.000019875,0.000035500,-0.000017000
1574116362154,2019-11-18T17:32:42.154,3.400,0.000019500,0.000035125,-0.000018125
1574116362204,2019-11-18T17:32:42.204,3.450,0.000019125,0.000035875,-0.000017375
1574116362254,2019-11-18T17:32:42.254,3.500,0.000019500,0.000035125,-0.000017375
1574116362304,2019-11-18T17:32:42.304,3.550,0.000020250,0.000035125,-0.000016250
1574116362354,2019-11-18T17:32:42.354,3.600,0.000019500,0.000035500,-0.000017375
1574116362404,2019-11-18T17:32:42.404,3.650,0.000018750,0.000034750,-0.000017000
1574116362454,2019-11-18T17:32:42.454,3.700,0.000019500,0.000034375,-0.000016625
1574116362504,2019-11-18T17:32:42.504,3.750,0.000018750,0.000035125,-0.000016250
1574116362554,2019-11-18T17:32:42.554,3.800,0.000019500,0.000035125,-0.000014750
1574116362604,2019-11-18T17:32:42.604,3.850,0.000018750,0.000034750,-0.000015500
1574116362654,2019-11-18T17:32:42.654,3.900,0.000018062,0.000034375,-0.000014375
1574116362704,2019-11-18T17:32:42.704,3.950,0.000019500,0.000034063,-0.000013625
1574116362754,2019-11-18T17:32:42.754,4.000,0.000018438,0.000033687,-0.000014750
1574116362804,2019-11-18T17:32:42.804,4.050,0.000018438,0.000031875,-0.000012875
1574116362854,2019-11-18T17:32:42.854,4.100,0.000018062,0.000032937,-0.000012813
1574116362904,2019-11-18T17:32:42.904,4.150,0.000017688,0.000031875,-0.000011687
1574116362954,2019-11-18T17:32:42.954,4.200,0.000018750,0.000031500,-0.000011312
1574116363004,2019-11-18T17:32:43.004,4.250,0.000017688,0.000031500,-0.000011312
1574116363054,2019-11-18T17:32:43.054,4.300,0.000018062,0.000031500,-0.000011312
1574116363104,2019-11-18T17:32:43.104,4.350,0.000016625,0.000030062,-0.000012438
1574116363154,2019-11-18T17:32:43.154,4.400,0.000017313,0.000031500,-0.000013250
1574116363204,2019-11-18T17:32:43.204,4.450,0.000016625,0.000030750,-0.000012813
1574116363254,2019-11-18T17:32:43.254,4.500,0.000016625,0.000031125,-0.000011312
1574116363304,2019-11-18T17:32:43.304,4.550,0.000017313,0.000031125,-0.000010937
1574116363354,2019-11-18T17:32:43.354,4.600,0.000017000,0.000030062,-0.000012438
1574116363404,2019-11-18T17:32:43.404,4.650,0.000017000,0.000030750,-0.000011687
1574116363454,2019-11-18T17:32:43.454,4.700,0.000017000,0.000030062,-0.000011312
1574116363504,2019-11-18T17:32:43.504,4.750,0.000017688,0.000030438,-0.000012438
1574116363554,2019-11-18T17:32:43.554,4.800,0.000016625,0.000030750,-0.000012062
1574116363604,2019-11-18T17:32:43.604,4.850,0.000016625,0.000030750,-0.000012062
1574116363654,2019-11-18T17:32:43.654,4.900,0.000016250,0.000030438,-0.000010937
