epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574115902306,2019-11-18T17:25:02.306,0.000,97599.945
1574115902442,2019-11-18T17:25:02.442,0.136,97595.219
1574115902577,2019-11-18T17:25:02.577,0.271,97599.500
1574115902713,2019-11-18T17:25:02.713,0.407,97598.195
1574115902850,2019-11-18T17:25:02.850,0.544,97602.547
1574115902984,2019-11-18T17:25:02.984,0.678,97596.891
1574115903121,2019-11-18T17:25:03.121,0.815,97596.891
1574115903255,2019-11-18T17:25:03.255,0.949,97598.195
1574115903392,2019-11-18T17:25:03.392,1.086,97602.102
1574115903528,2019-11-18T17:25:03.528,1.222,97602.102
1574115903663,2019-11-18T17:25:03.663,1.357,97602.922
1574115903799,2019-11-18T17:25:03.799,1.493,97596.414
1574115903935,2019-11-18T17:25:03.935,1.629,97599.500
1574115904070,2019-11-18T17:25:04.070,1.764,97597.719
1574115904206,2019-11-18T17:25:04.206,1.900,97599.836
1574115904341,2019-11-18T17:25:04.341,2.035,97601.141
1574115904477,2019-11-18T17:25:04.477,2.171,97597.234
1574115904613,2019-11-18T17:25:04.613,2.307,97602.813
1574115904748,2019-11-18T17:25:04.748,2.442,97598.055
1574115904884,2019-11-18T17:25:04.884,2.578,97599.359
1574115905021,2019-11-18T17:25:05.021,2.715,97596.313
1574115905155,2019-11-18T17:25:05.155,2.849,97596.750
1574115905292,2019-11-18T17:25:05.292,2.986,97597.125
1574115905426,2019-11-18T17:25:05.426,3.120,97601.031
1574115905563,2019-11-18T17:25:05.563,3.257,97601.516
1574115905699,2019-11-18T17:25:05.699,3.393,97598.906
1574115905834,2019-11-18T17:25:05.834,3.528,97598.906
1574115905970,2019-11-18T17:25:05.970,3.664,97598.430
1574115906106,2019-11-18T17:25:06.106,3.800,97604.453
1574115906241,2019-11-18T17:25:06.241,3.935,97597.953
1574115906377,2019-11-18T17:25:06.377,4.071,97599.250
1574115906513,2019-11-18T17:25:06.513,4.207,97597.953
1574115906648,2019-11-18T17:25:06.648,4.342,97600.102
1574115906784,2019-11-18T17:25:06.784,4.478,97600.102
1574115906919,2019-11-18T17:25:06.919,4.613,97599.625
