epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574115060997,2019-11-18T17:11:00.997,0.000,97575.563
1574115061133,2019-11-18T17:11:01.133,0.136,97580.297
1574115061268,2019-11-18T17:11:01.268,0.271,97572.953
1574115061404,2019-11-18T17:11:01.404,0.407,97581.141
1574115061541,2019-11-18T17:11:01.541,0.544,97578.992
1574115061675,2019-11-18T17:11:01.675,0.678,97581.141
1574115061812,2019-11-18T17:11:01.812,0.815,97578.992
1574115061946,2019-11-18T17:11:01.946,0.949,97581.969
1574115062083,2019-11-18T17:11:02.083,1.086,97577.688
1574115062219,2019-11-18T17:11:02.219,1.222,97580.297
1574115062354,2019-11-18T17:11:02.354,1.357,97580.297
1574115062490,2019-11-18T17:11:02.490,1.493,97575.078
1574115062626,2019-11-18T17:11:02.626,1.629,97580.781
1574115062761,2019-11-18T17:11:02.761,1.764,97576.867
1574115062897,2019-11-18T17:11:02.897,1.900,97576.383
1574115063033,2019-11-18T17:11:03.033,2.036,97582.906
1574115063168,2019-11-18T17:11:03.168,2.171,97576.867
1574115063304,2019-11-18T17:11:03.304,2.307,97579.477
1574115063439,2019-11-18T17:11:03.439,2.442,97576.867
1574115063575,2019-11-18T17:11:03.575,2.578,97575.078
1574115063712,2019-11-18T17:11:03.712,2.715,97576.383
1574115063846,2019-11-18T17:11:03.846,2.849,97575.563
1574115063983,2019-11-18T17:11:03.983,2.986,97578.172
1574115064119,2019-11-18T17:11:04.119,3.122,97576.867
1574115064254,2019-11-18T17:11:04.254,3.257,97572.141
1574115064390,2019-11-18T17:11:04.390,3.393,97571.281
1574115064525,2019-11-18T17:11:04.525,3.528,97576.047
1574115064661,2019-11-18T17:11:04.661,3.664,97572.141
1574115064797,2019-11-18T17:11:04.797,3.800,97569.984
1574115064932,2019-11-18T17:11:04.932,3.935,97572.586
1574115065068,2019-11-18T17:11:05.068,4.071,97573.438
1574115065204,2019-11-18T17:11:05.204,4.207,97576.047
1574115065339,2019-11-18T17:11:05.339,4.342,97579.477
1574115065475,2019-11-18T17:11:05.475,4.478,97579.961
1574115065610,2019-11-18T17:11:05.610,4.613,97575.680
1574115065746,2019-11-18T17:11:05.746,4.749,97573.438
1574115065882,2019-11-18T17:11:05.882,4.885,97575.195
1574115066017,2019-11-18T17:11:06.017,5.020,97574.859
1574115066153,2019-11-18T17:11:06.153,5.156,97581.719
1574115066290,2019-11-18T17:11:06.290,5.293,97573.891
1574115066424,2019-11-18T17:11:06.424,5.427,97575.195
1574115066561,2019-11-18T17:11:06.561,5.564,97576.984
1574115066695,2019-11-18T17:11:06.695,5.698,97580.406
1574115066832,2019-11-18T17:11:06.832,5.835,97576.164
1574115066968,2019-11-18T17:11:06.968,5.971,97582.203
1574115067103,2019-11-18T17:11:07.103,6.106,97584.320
1574115067239,2019-11-18T17:11:07.239,6.242,97579.250
1574115067375,2019-11-18T17:11:07.375,6.378,97581.375
1574115067511,2019-11-18T17:11:07.511,6.514,97574.492
1574115067646,2019-11-18T17:11:07.646,6.649,97579.594
1574115067782,2019-11-18T17:11:07.782,6.785,97584.805
1574115067917,2019-11-18T17:11:07.917,6.920,97582.203
1574115068053,2019-11-18T17:11:08.053,7.056,97579.594
1574115068188,2019-11-18T17:11:08.188,7.191,97583.500
1574115068324,2019-11-18T17:11:08.324,7.327,97572.367
1574115068461,2019-11-18T17:11:08.461,7.464,97578.281
1574115068595,2019-11-18T17:11:08.595,7.598,97578.281
1574115068732,2019-11-18T17:11:08.732,7.735,97575.344
1574115068868,2019-11-18T17:11:08.868,7.871,97576.164
1574115069003,2019-11-18T17:11:09.003,8.006,97576.164
1574115069139,2019-11-18T17:11:09.139,8.142,97582.203
1574115069275,2019-11-18T17:11:09.275,8.278,97582.680
1574115069411,2019-11-18T17:11:09.411,8.414,97580.891
1574115069546,2019-11-18T17:11:09.546,8.549,97576.984
1574115069682,2019-11-18T17:11:09.682,8.685,97580.563
1574115069817,2019-11-18T17:11:09.817,8.820,97575.344
