epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574117804341,2019-11-18T17:56:44.341,0.000,0.313,-0.405,-0.118
1574117804351,2019-11-18T17:56:44.351,0.010,0.353,-0.424,-0.132
1574117804361,2019-11-18T17:56:44.361,0.020,0.381,-0.619,-0.098
1574117804371,2019-11-18T17:56:44.371,0.030,0.447,-1.033,-0.129
1574117804381,2019-11-18T17:56:44.381,0.040,0.594,-1.278,-0.210
1574117804391,2019-11-18T17:56:44.391,0.050,0.791,-1.363,-0.221
1574117804401,2019-11-18T17:56:44.401,0.060,0.869,-1.315,-0.228
1574117804411,2019-11-18T17:56:44.411,0.070,0.796,-1.257,-0.289
1574117804421,2019-11-18T17:56:44.421,0.080,0.699,-1.273,-0.272
1574117804431,2019-11-18T17:56:44.431,0.090,0.757,-1.223,-0.248
1574117804441,2019-11-18T17:56:44.441,0.100,0.833,-1.176,-0.231
1574117804451,2019-11-18T17:56:44.451,0.110,0.865,-1.162,-0.237
1574117804461,2019-11-18T17:56:44.461,0.120,0.893,-1.131,-0.279
1574117804471,2019-11-18T17:56:44.471,0.130,0.930,-1.054,-0.298
1574117804481,2019-11-18T17:56:44.481,0.140,0.949,-1.049,-0.306
1574117804491,2019-11-18T17:56:44.491,0.150,0.960,-1.134,-0.332
1574117804501,2019-11-18T17:56:44.501,0.160,0.967,-1.198,-0.353
1574117804511,2019-11-18T17:56:44.511,0.170,0.943,-1.180,-0.365
1574117804521,2019-11-18T17:56:44.521,0.180,0.896,-1.121,-0.364
1574117804531,2019-11-18T17:56:44.531,0.190,0.847,-1.105,-0.365
1574117804541,2019-11-18T17:56:44.541,0.200,0.799,-1.106,-0.373
1574117804551,2019-11-18T17:56:44.551,0.210,0.749,-1.052,-0.379
1574117804561,2019-11-18T17:56:44.561,0.220,0.687,-0.937,-0.366
1574117804571,2019-11-18T17:56:44.571,0.230,0.629,-0.828,-0.343
1574117804581,2019-11-18T17:56:44.581,0.240,0.588,-0.739,-0.319
1574117804591,2019-11-18T17:56:44.591,0.250,0.546,-0.665,-0.281
1574117804601,2019-11-18T17:56:44.601,0.260,0.500,-0.649,-0.231
1574117804611,2019-11-18T17:56:44.611,0.270,0.449,-0.675,-0.199
1574117804621,2019-11-18T17:56:44.621,0.280,0.420,-0.649,-0.165
1574117804631,2019-11-18T17:56:44.631,0.290,0.401,-0.572,-0.122
1574117804641,2019-11-18T17:56:44.641,0.300,0.382,-0.480,-0.083
1574117804651,2019-11-18T17:56:44.651,0.310,0.369,-0.385,-0.042
1574117804661,2019-11-18T17:56:44.661,0.320,0.359,-0.324,-0.024
1574117804671,2019-11-18T17:56:44.671,0.330,0.365,-0.289,0.037
1574117804681,2019-11-18T17:56:44.681,0.340,0.369,-0.223,0.062
1574117804691,2019-11-18T17:56:44.691,0.350,0.354,-0.187,0.074
1574117804701,2019-11-18T17:56:44.701,0.360,0.343,-0.195,0.089
1574117804711,2019-11-18T17:56:44.711,0.370,0.357,-0.227,0.089
1574117804721,2019-11-18T17:56:44.721,0.380,0.385,-0.272,0.093
1574117804731,2019-11-18T17:56:44.731,0.390,0.408,-0.331,0.108
1574117804741,2019-11-18T17:56:44.741,0.400,0.441,-0.435,0.136
1574117804751,2019-11-18T17:56:44.751,0.410,0.483,-0.584,0.110
1574117804761,2019-11-18T17:56:44.761,0.420,0.542,-0.651,0.130
1574117804771,2019-11-18T17:56:44.771,0.430,0.586,-0.731,0.169
1574117804781,2019-11-18T17:56:44.781,0.440,0.645,-0.891,0.172
1574117804791,2019-11-18T17:56:44.791,0.450,0.774,-0.990,0.181
1574117804801,2019-11-18T17:56:44.801,0.460,0.867,-1.000,0.210
1574117804811,2019-11-18T17:56:44.811,0.470,0.836,-0.984,0.223
1574117804821,2019-11-18T17:56:44.821,0.480,0.817,-1.000,0.266
1574117804831,2019-11-18T17:56:44.831,0.490,0.857,-1.171,0.298
1574117804841,2019-11-18T17:56:44.841,0.500,0.927,-1.401,0.284
1574117804851,2019-11-18T17:56:44.851,0.510,0.978,-1.490,0.272
1574117804861,2019-11-18T17:56:44.861,0.520,0.944,-1.376,0.284
1574117804871,2019-11-18T17:56:44.871,0.530,0.865,-1.268,0.276
1574117804881,2019-11-18T17:56:44.881,0.540,0.816,-1.224,0.242
1574117804891,2019-11-18T17:56:44.891,0.550,0.794,-1.126,0.230
1574117804901,2019-11-18T17:56:44.901,0.560,0.757,-0.997,0.233
1574117804911,2019-11-18T17:56:44.911,0.570,0.714,-0.893,0.220
1574117804921,2019-11-18T17:56:44.921,0.580,0.691,-0.821,0.202
1574117804931,2019-11-18T17:56:44.931,0.590,0.674,-0.775,0.186
1574117804941,2019-11-18T17:56:44.941,0.600,0.663,-0.759,0.168
1574117804951,2019-11-18T17:56:44.951,0.610,0.646,-0.742,0.149
1574117804961,2019-11-18T17:56:44.961,0.620,0.625,-0.746,0.131
1574117804971,2019-11-18T17:56:44.971,0.630,0.600,-0.763,0.101
1574117804981,2019-11-18T17:56:44.981,0.640,0.570,-0.757,0.084
1574117804991,2019-11-18T17:56:44.991,0.650,0.543,-0.733,0.069
1574117805001,2019-11-18T17:56:45.001,0.660,0.515,-0.702,0.051
1574117805011,2019-11-18T17:56:45.011,0.670,0.488,-0.678,0.029
1574117805021,2019-11-18T17:56:45.021,0.680,0.461,-0.631,0.005
1574117805031,2019-11-18T17:56:45.031,0.690,0.426,-0.570,-0.024
1574117805041,2019-11-18T17:56:45.041,0.700,0.386,-0.512,-0.038
1574117805051,2019-11-18T17:56:45.051,0.710,0.366,-0.466,-0.056
1574117805061,2019-11-18T17:56:45.061,0.720,0.364,-0.398,-0.082
1574117805071,2019-11-18T17:56:45.071,0.730,0.358,-0.308,-0.096
1574117805081,2019-11-18T17:56:45.081,0.740,0.323,-0.252,-0.110
1574117805091,2019-11-18T17:56:45.091,0.750,0.299,-0.292,-0.136
1574117805101,2019-11-18T17:56:45.101,0.760,0.314,-0.393,-0.162
1574117805111,2019-11-18T17:56:45.111,0.770,0.363,-0.467,-0.183
1574117805121,2019-11-18T17:56:45.121,0.780,0.392,-0.483,-0.194
1574117805131,2019-11-18T17:56:45.131,0.790,0.386,-0.482,-0.205
1574117805141,2019-11-18T17:56:45.141,0.800,0.367,-0.599,-0.195
1574117805151,2019-11-18T17:56:45.151,0.810,0.364,-0.931,-0.202
1574117805161,2019-11-18T17:56:45.161,0.820,0.453,-1.386,-0.243
1574117805171,2019-11-18T17:56:45.171,0.830,0.644,-1.689,-0.257
1574117805181,2019-11-18T17:56:45.181,0.840,0.824,-1.485,-0.309
1574117805191,2019-11-18T17:56:45.191,0.850,0.707,-1.022,-0.265
1574117805201,2019-11-18T17:56:45.201,0.860,0.394,-0.919,-0.255
1574117805211,2019-11-18T17:56:45.211,0.870,0.325,-1.100,-0.305
1574117805221,2019-11-18T17:56:45.221,0.880,0.437,-1.283,-0.280
1574117805231,2019-11-18T17:56:45.231,0.890,0.628,-1.395,-0.228
1574117805241,2019-11-18T17:56:45.241,0.900,0.771,-1.439,-0.239
1574117805251,2019-11-18T17:56:45.251,0.910,0.694,-1.348,-0.268
1574117805261,2019-11-18T17:56:45.261,0.920,0.590,-1.210,-0.262
1574117805271,2019-11-18T17:56:45.271,0.930,0.634,-1.171,-0.263
1574117805281,2019-11-18T17:56:45.281,0.940,0.720,-1.157,-0.278
1574117805291,2019-11-18T17:56:45.291,0.950,0.700,-1.074,-0.294
1574117805301,2019-11-18T17:56:45.301,0.960,0.606,-0.999,-0.309
1574117805311,2019-11-18T17:56:45.311,0.970,0.558,-1.031,-0.340
1574117805321,2019-11-18T17:56:45.321,0.980,0.576,-1.107,-0.366
1574117805331,2019-11-18T17:56:45.331,0.990,0.580,-1.098,-0.366
1574117805341,2019-11-18T17:56:45.341,1.000,0.533,-1.018,-0.346
1574117805351,2019-11-18T17:56:45.351,1.010,0.487,-0.938,-0.318
1574117805361,2019-11-18T17:56:45.361,1.020,0.459,-0.873,-0.287
1574117805371,2019-11-18T17:56:45.371,1.030,0.452,-0.777,-0.254
1574117805381,2019-11-18T17:56:45.381,1.040,0.453,-0.661,-0.210
1574117805391,2019-11-18T17:56:45.391,1.050,0.432,-0.585,-0.143
1574117805401,2019-11-18T17:56:45.401,1.060,0.394,-0.582,-0.122
1574117805411,2019-11-18T17:56:45.411,1.070,0.355,-0.575,-0.139
1574117805421,2019-11-18T17:56:45.421,1.080,0.358,-0.513,-0.139
1574117805431,2019-11-18T17:56:45.431,1.090,0.369,-0.438,-0.108
1574117805441,2019-11-18T17:56:45.441,1.100,0.383,-0.361,-0.063
1574117805451,2019-11-18T17:56:45.451,1.110,0.409,-0.312,-0.017
1574117805461,2019-11-18T17:56:45.461,1.120,0.457,-0.351,0.016
1574117805471,2019-11-18T17:56:45.471,1.130,0.496,-0.421,0.035
1574117805481,2019-11-18T17:56:45.481,1.140,0.509,-0.448,0.045
1574117805491,2019-11-18T17:56:45.491,1.150,0.510,-0.456,0.042
1574117805501,2019-11-18T17:56:45.501,1.160,0.521,-0.456,0.044
1574117805511,2019-11-18T17:56:45.511,1.170,0.557,-0.444,0.033
1574117805521,2019-11-18T17:56:45.521,1.180,0.563,-0.441,0.028
1574117805531,2019-11-18T17:56:45.531,1.190,0.555,-0.491,0.045
1574117805541,2019-11-18T17:56:45.541,1.200,0.566,-0.602,0.040
1574117805551,2019-11-18T17:56:45.551,1.210,0.575,-0.721,0.041
1574117805561,2019-11-18T17:56:45.561,1.220,0.606,-0.914,0.058
1574117805571,2019-11-18T17:56:45.571,1.230,0.646,-1.189,0.065
1574117805581,2019-11-18T17:56:45.581,1.240,0.761,-1.202,0.032
1574117805591,2019-11-18T17:56:45.591,1.250,0.779,-0.927,0.037
1574117805601,2019-11-18T17:56:45.601,1.260,0.601,-0.806,0.031
1574117805611,2019-11-18T17:56:45.611,1.270,0.539,-0.877,-0.003
1574117805621,2019-11-18T17:56:45.621,1.280,0.595,-1.056,0.027
1574117805631,2019-11-18T17:56:45.631,1.290,0.682,-1.211,0.062
1574117805641,2019-11-18T17:56:45.641,1.300,0.743,-1.288,0.059
1574117805651,2019-11-18T17:56:45.651,1.310,0.739,-1.356,0.063
1574117805661,2019-11-18T17:56:45.661,1.320,0.758,-1.337,0.040
1574117805671,2019-11-18T17:56:45.671,1.330,0.754,-1.235,0.042
1574117805681,2019-11-18T17:56:45.681,1.340,0.709,-1.178,0.039
1574117805691,2019-11-18T17:56:45.691,1.350,0.678,-1.178,0.002
1574117805701,2019-11-18T17:56:45.701,1.360,0.688,-1.159,-0.011
1574117805711,2019-11-18T17:56:45.711,1.370,0.687,-1.083,-0.006
1574117805721,2019-11-18T17:56:45.721,1.380,0.647,-1.007,-0.005
1574117805731,2019-11-18T17:56:45.731,1.390,0.616,-0.958,-0.002
1574117805741,2019-11-18T17:56:45.741,1.400,0.603,-0.928,0.005
1574117805751,2019-11-18T17:56:45.751,1.410,0.573,-0.904,-0.000
1574117805761,2019-11-18T17:56:45.761,1.420,0.524,-0.875,-0.006
1574117805771,2019-11-18T17:56:45.771,1.430,0.478,-0.835,-0.007
1574117805781,2019-11-18T17:56:45.781,1.440,0.441,-0.791,-0.011
1574117805791,2019-11-18T17:56:45.791,1.450,0.407,-0.746,-0.015
1574117805801,2019-11-18T17:56:45.801,1.460,0.378,-0.719,-0.024
1574117805811,2019-11-18T17:56:45.811,1.470,0.346,-0.688,-0.033
1574117805821,2019-11-18T17:56:45.821,1.480,0.307,-0.674,-0.037
1574117805831,2019-11-18T17:56:45.831,1.490,0.278,-0.680,-0.037
1574117805841,2019-11-18T17:56:45.841,1.500,0.263,-0.666,-0.036
1574117805851,2019-11-18T17:56:45.851,1.510,0.248,-0.606,-0.042
