epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574117171309,2019-11-18T17:46:11.309,0.000,0.244,-1.037,-0.183
1574117171319,2019-11-18T17:46:11.319,0.010,0.610,-0.732,-0.427
1574117171329,2019-11-18T17:46:11.329,0.020,0.793,-0.610,-0.366
1574117171339,2019-11-18T17:46:11.339,0.030,1.037,-0.732,-0.183
1574117171349,2019-11-18T17:46:11.349,0.040,1.280,-1.098,0.122
1574117171359,2019-11-18T17:46:11.359,0.050,1.098,-1.463,0.366
1574117171369,2019-11-18T17:46:11.369,0.060,0.793,-1.829,0.366
1574117171379,2019-11-18T17:46:11.379,0.070,0.854,-1.951,0.366
1574117171389,2019-11-18T17:46:11.389,0.080,1.037,-2.134,0.549
1574117171399,2019-11-18T17:46:11.399,0.090,1.037,-2.256,0.671
1574117171409,2019-11-18T17:46:11.409,0.100,0.793,-2.500,0.671
1574117171419,2019-11-18T17:46:11.419,0.110,0.549,-2.378,0.366
1574117171429,2019-11-18T17:46:11.429,0.120,0.366,-2.134,0.061
1574117171439,2019-11-18T17:46:11.439,0.130,0.061,-1.951,-0.061
1574117171449,2019-11-18T17:46:11.449,0.140,-0.305,-1.585,-0.061
1574117171459,2019-11-18T17:46:11.459,0.150,-0.610,-1.402,-0.061
1574117171469,2019-11-18T17:46:11.469,0.160,-0.854,-1.341,-0.366
1574117171479,2019-11-18T17:46:11.479,0.170,-1.220,-1.159,-0.671
1574117171489,2019-11-18T17:46:11.489,0.180,-1.280,-1.159,-0.732
1574117171499,2019-11-18T17:46:11.499,0.190,-1.341,-1.098,-0.610
1574117171509,2019-11-18T17:46:11.509,0.200,-1.341,-1.037,-0.488
1574117171519,2019-11-18T17:46:11.519,0.210,-1.220,-1.098,-0.366
1574117171529,2019-11-18T17:46:11.529,0.220,-1.037,-1.098,-0.244
1574117171539,2019-11-18T17:46:11.539,0.230,-0.854,-1.159,-0.183
1574117171549,2019-11-18T17:46:11.549,0.240,-0.793,-1.280,-0.061
1574117171559,2019-11-18T17:46:11.559,0.250,-0.488,-1.463,0.000
1574117171569,2019-11-18T17:46:11.569,0.260,-0.183,-1.646,0.061
1574117171579,2019-11-18T17:46:11.579,0.270,0.122,-1.646,0.122
1574117171589,2019-11-18T17:46:11.589,0.280,0.549,-1.768,0.122
1574117171599,2019-11-18T17:46:11.599,0.290,0.976,-1.768,-0.122
1574117171609,2019-11-18T17:46:11.609,0.300,1.220,-1.768,-0.427
1574117171619,2019-11-18T17:46:11.619,0.310,1.402,-1.951,-0.610
1574117171629,2019-11-18T17:46:11.629,0.320,1.585,-2.073,-0.610
1574117171639,2019-11-18T17:46:11.639,0.330,1.951,-2.134,-0.488
1574117171649,2019-11-18T17:46:11.649,0.340,2.683,-2.134,-0.488
1574117171659,2019-11-18T17:46:11.659,0.350,3.171,-2.378,-0.793
1574117171669,2019-11-18T17:46:11.669,0.360,3.415,-2.622,-1.037
1574117171679,2019-11-18T17:46:11.679,0.370,3.659,-2.988,-0.915
1574117171689,2019-11-18T17:46:11.689,0.380,3.841,-3.415,-0.671
1574117171699,2019-11-18T17:46:11.699,0.390,4.512,-3.841,-0.610
1574117171709,2019-11-18T17:46:11.709,0.400,5.854,-4.390,-0.549
1574117171719,2019-11-18T17:46:11.719,0.410,6.768,-5.061,-0.976
1574117171729,2019-11-18T17:46:11.729,0.420,7.073,-5.915,-1.707
1574117171739,2019-11-18T17:46:11.739,0.430,7.561,-6.707,-2.195
1574117171749,2019-11-18T17:46:11.749,0.440,8.354,-7.378,-2.622
1574117171759,2019-11-18T17:46:11.759,0.450,8.780,-8.049,-3.049
1574117171769,2019-11-18T17:46:11.769,0.460,9.451,-8.659,-3.293
1574117171779,2019-11-18T17:46:11.779,0.470,10.793,-9.451,-3.171
1574117171789,2019-11-18T17:46:11.789,0.480,12.256,-10.671,-2.927
1574117171799,2019-11-18T17:46:11.799,0.490,13.537,-12.927,-2.927
1574117171809,2019-11-18T17:46:11.809,0.500,14.817,-16.768,-3.232
1574117171819,2019-11-18T17:46:11.819,0.510,16.829,-22.378,-3.963
1574117171829,2019-11-18T17:46:11.829,0.520,20.549,-29.390,-4.695
1574117171839,2019-11-18T17:46:11.839,0.530,25.488,-37.317,-5.427
1574117171849,2019-11-18T17:46:11.849,0.540,30.244,-44.939,-5.427
1574117171859,2019-11-18T17:46:11.859,0.550,34.268,-52.012,-4.634
1574117171869,2019-11-18T17:46:11.869,0.560,37.683,-58.598,-3.598
1574117171879,2019-11-18T17:46:11.879,0.570,40.366,-65.000,-2.439
1574117171889,2019-11-18T17:46:11.889,0.580,43.293,-71.280,-0.976
1574117171899,2019-11-18T17:46:11.899,0.590,47.073,-77.073,0.732
1574117171909,2019-11-18T17:46:11.909,0.600,51.646,-82.073,1.829
1574117171919,2019-11-18T17:46:11.919,0.610,55.732,-86.280,2.317
1574117171929,2019-11-18T17:46:11.929,0.620,58.415,-89.878,2.439
1574117171939,2019-11-18T17:46:11.939,0.630,60.610,-92.744,2.439
1574117171949,2019-11-18T17:46:11.949,0.640,62.317,-94.817,1.951
1574117171959,2019-11-18T17:46:11.959,0.650,63.049,-96.159,0.915
1574117171969,2019-11-18T17:46:11.969,0.660,64.268,-96.707,-0.427
1574117171979,2019-11-18T17:46:11.979,0.670,65.732,-96.341,-1.768
1574117171989,2019-11-18T17:46:11.989,0.680,66.585,-95.244,-3.293
1574117171999,2019-11-18T17:46:11.999,0.690,67.012,-93.720,-5.061
1574117172009,2019-11-18T17:46:12.009,0.700,67.134,-91.524,-6.829
1574117172019,2019-11-18T17:46:12.019,0.710,66.768,-88.476,-8.293
1574117172029,2019-11-18T17:46:12.029,0.720,65.793,-84.695,-9.329
1574117172039,2019-11-18T17:46:12.039,0.730,64.573,-80.854,-9.878
1574117172049,2019-11-18T17:46:12.049,0.740,63.049,-76.768,-10.671
1574117172059,2019-11-18T17:46:12.059,0.750,61.098,-72.622,-11.890
1574117172069,2019-11-18T17:46:12.069,0.760,59.390,-68.720,-13.293
1574117172079,2019-11-18T17:46:12.079,0.770,58.902,-65.305,-14.817
1574117172089,2019-11-18T17:46:12.089,0.780,58.780,-62.195,-16.341
