epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574116358744,2019-11-18T17:32:38.744,0.000,-3.476,-3.049,-0.366
1574116358754,2019-11-18T17:32:38.754,0.010,-3.780,-3.598,-1.220
1574116358764,2019-11-18T17:32:38.764,0.020,-3.963,-4.207,-1.707
1574116358774,2019-11-18T17:32:38.774,0.030,-4.451,-4.939,-3.110
1574116358784,2019-11-18T17:32:38.784,0.040,-5.732,-5.244,-4.756
1574116358794,2019-11-18T17:32:38.794,0.050,-7.866,-5.366,-6.280
1574116358804,2019-11-18T17:32:38.804,0.060,-9.207,-5.366,-7.317
1574116358814,2019-11-18T17:32:38.814,0.070,-9.756,-5.488,-8.232
1574116358824,2019-11-18T17:32:38.824,0.080,-9.634,-5.915,-9.146
1574116358834,2019-11-18T17:32:38.834,0.090,-8.537,-6.463,-9.573
1574116358844,2019-11-18T17:32:38.844,0.100,-7.073,-6.890,-9.573
1574116358854,2019-11-18T17:32:38.854,0.110,-6.341,-7.317,-9.573
1574116358864,2019-11-18T17:32:38.864,0.120,-6.037,-7.683,-9.939
1574116358874,2019-11-18T17:32:38.874,0.130,-5.732,-7.805,-10.488
1574116358884,2019-11-18T17:32:38.884,0.140,-5.610,-7.805,-11.098
1574116358894,2019-11-18T17:32:38.894,0.150,-5.244,-7.622,-11.341
1574116358904,2019-11-18T17:32:38.904,0.160,-4.512,-7.134,-11.280
1574116358914,2019-11-18T17:32:38.914,0.170,-3.476,-6.402,-11.098
1574116358924,2019-11-18T17:32:38.924,0.180,-1.768,-5.305,-10.549
1574116358934,2019-11-18T17:32:38.934,0.190,-0.305,-3.780,-10.122
1574116358944,2019-11-18T17:32:38.944,0.200,0.671,-2.012,-10.366
1574116358954,2019-11-18T17:32:38.954,0.210,1.280,-0.183,-11.220
1574116358964,2019-11-18T17:32:38.964,0.220,1.707,1.951,-11.890
1574116358974,2019-11-18T17:32:38.974,0.230,2.256,4.634,-12.317
1574116358984,2019-11-18T17:32:38.984,0.240,3.110,7.500,-12.500
1574116358994,2019-11-18T17:32:38.994,0.250,4.146,10.000,-13.110
1574116359004,2019-11-18T17:32:39.004,0.260,5.305,12.073,-14.207
1574116359014,2019-11-18T17:32:39.014,0.270,6.220,13.720,-15.183
1574116359024,2019-11-18T17:32:39.024,0.280,6.951,14.878,-16.159
1574116359034,2019-11-18T17:32:39.034,0.290,7.439,15.244,-16.829
1574116359044,2019-11-18T17:32:39.044,0.300,7.378,14.878,-17.317
1574116359054,2019-11-18T17:32:39.054,0.310,7.073,13.659,-17.378
1574116359064,2019-11-18T17:32:39.064,0.320,7.500,11.402,-16.463
1574116359074,2019-11-18T17:32:39.074,0.330,8.598,7.988,-15.061
1574116359084,2019-11-18T17:32:39.084,0.340,9.512,3.659,-13.476
1574116359094,2019-11-18T17:32:39.094,0.350,9.085,-1.280,-12.195
1574116359104,2019-11-18T17:32:39.104,0.360,7.927,-7.195,-10.976
1574116359114,2019-11-18T17:32:39.114,0.370,7.317,-13.902,-9.817
1574116359124,2019-11-18T17:32:39.124,0.380,7.317,-21.280,-8.354
1574116359134,2019-11-18T17:32:39.134,0.390,7.256,-29.024,-6.524
1574116359144,2019-11-18T17:32:39.144,0.400,6.159,-36.341,-5.000
1574116359154,2019-11-18T17:32:39.154,0.410,3.720,-43.049,-4.878
1574116359164,2019-11-18T17:32:39.164,0.420,1.707,-48.354,-5.671
1574116359174,2019-11-18T17:32:39.174,0.430,0.000,-52.256,-6.829
1574116359184,2019-11-18T17:32:39.184,0.440,-3.171,-54.390,-8.415
1574116359194,2019-11-18T17:32:39.194,0.450,-6.951,-54.695,-9.939
1574116359204,2019-11-18T17:32:39.204,0.460,-10.610,-52.439,-10.549
1574116359214,2019-11-18T17:32:39.214,0.470,-13.841,-47.866,-10.122
1574116359224,2019-11-18T17:32:39.224,0.480,-15.976,-41.646,-9.817
1574116359234,2019-11-18T17:32:39.234,0.490,-17.012,-34.512,-10.183
1574116359244,2019-11-18T17:32:39.244,0.500,-16.707,-26.402,-10.732
1574116359254,2019-11-18T17:32:39.254,0.510,-15.793,-17.500,-11.768
1574116359264,2019-11-18T17:32:39.264,0.520,-15.122,-8.415,-13.293
1574116359274,2019-11-18T17:32:39.274,0.530,-13.780,0.732,-14.512
1574116359284,2019-11-18T17:32:39.284,0.540,-12.012,9.207,-15.671
1574116359294,2019-11-18T17:32:39.294,0.550,-11.220,16.585,-17.195
1574116359304,2019-11-18T17:32:39.304,0.560,-10.305,22.622,-18.598
1574116359314,2019-11-18T17:32:39.314,0.570,-7.378,27.134,-19.146
1574116359324,2019-11-18T17:32:39.324,0.580,-3.780,30.488,-18.902
1574116359334,2019-11-18T17:32:39.334,0.590,-1.829,32.622,-18.415
1574116359344,2019-11-18T17:32:39.344,0.600,-0.793,33.720,-17.561
1574116359354,2019-11-18T17:32:39.354,0.610,0.061,33.902,-16.585
1574116359364,2019-11-18T17:32:39.364,0.620,0.610,33.354,-15.671
1574116359374,2019-11-18T17:32:39.374,0.630,0.732,32.012,-14.695
1574116359384,2019-11-18T17:32:39.384,0.640,0.549,29.634,-13.415
1574116359394,2019-11-18T17:32:39.394,0.650,0.854,25.915,-11.768
1574116359404,2019-11-18T17:32:39.404,0.660,1.341,20.915,-10.488
1574116359414,2019-11-18T17:32:39.414,0.670,1.463,15.305,-9.512
1574116359424,2019-11-18T17:32:39.424,0.680,0.549,9.451,-8.476
1574116359434,2019-11-18T17:32:39.434,0.690,-1.646,3.780,-7.561
1574116359444,2019-11-18T17:32:39.444,0.700,-4.756,-1.646,-7.134
1574116359454,2019-11-18T17:32:39.454,0.710,-7.622,-6.463,-6.707
1574116359464,2019-11-18T17:32:39.464,0.720,-8.963,-10.854,-5.427
