epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574113773857,2019-11-18T16:49:33.857,0.000,-4.878,0.427,5.854
1574113773867,2019-11-18T16:49:33.867,0.010,-5.427,0.671,5.610
1574113773877,2019-11-18T16:49:33.877,0.020,-6.890,0.976,5.915
1574113773887,2019-11-18T16:49:33.887,0.030,-9.695,1.646,6.220
1574113773897,2019-11-18T16:49:33.897,0.040,-13.110,2.134,5.854
1574113773907,2019-11-18T16:49:33.907,0.050,-15.854,2.256,4.939
1574113773917,2019-11-18T16:49:33.917,0.060,-17.439,2.073,4.329
1574113773927,2019-11-18T16:49:33.927,0.070,-18.293,1.768,4.390
1574113773937,2019-11-18T16:49:33.937,0.080,-17.866,1.280,5.244
1574113773947,2019-11-18T16:49:33.947,0.090,-17.012,1.159,6.585
1574113773957,2019-11-18T16:49:33.957,0.100,-15.915,1.098,7.805
1574113773967,2019-11-18T16:49:33.967,0.110,-14.573,1.159,8.902
1574113773977,2019-11-18T16:49:33.977,0.120,-13.293,1.524,9.146
1574113773987,2019-11-18T16:49:33.987,0.130,-12.500,2.195,8.659
1574113773997,2019-11-18T16:49:33.997,0.140,-11.951,3.293,8.110
1574113774007,2019-11-18T16:49:34.007,0.150,-11.098,5.061,8.720
1574113774017,2019-11-18T16:49:34.017,0.160,-10.122,7.439,10.427
1574113774027,2019-11-18T16:49:34.027,0.170,-9.390,10.183,11.646
1574113774037,2019-11-18T16:49:34.037,0.180,-8.720,13.537,12.988
1574113774047,2019-11-18T16:49:34.047,0.190,-9.573,17.378,14.939
1574113774057,2019-11-18T16:49:34.057,0.200,-10.488,21.341,17.134
1574113774067,2019-11-18T16:49:34.067,0.210,-10.183,25.671,18.902
1574113774077,2019-11-18T16:49:34.077,0.220,-11.220,30.610,20.366
1574113774087,2019-11-18T16:49:34.087,0.230,-13.049,36.037,21.646
1574113774097,2019-11-18T16:49:34.097,0.240,-13.659,42.073,23.293
1574113774107,2019-11-18T16:49:34.107,0.250,-14.512,49.268,26.037
1574113774117,2019-11-18T16:49:34.117,0.260,-16.159,57.561,29.878
1574113774127,2019-11-18T16:49:34.127,0.270,-17.439,66.768,34.939
1574113774137,2019-11-18T16:49:34.137,0.280,-19.512,76.585,41.098
1574113774147,2019-11-18T16:49:34.147,0.290,-20.000,86.037,47.134
1574113774157,2019-11-18T16:49:34.157,0.300,-18.537,94.390,51.524
1574113774167,2019-11-18T16:49:34.167,0.310,-14.146,101.951,55.732
1574113774177,2019-11-18T16:49:34.177,0.320,-10.061,109.085,60.000
1574113774187,2019-11-18T16:49:34.187,0.330,-7.256,116.646,64.817
1574113774197,2019-11-18T16:49:34.197,0.340,-6.524,125.366,70.122
1574113774207,2019-11-18T16:49:34.207,0.350,-9.146,134.268,75.183
1574113774217,2019-11-18T16:49:34.217,0.360,-11.951,141.159,78.415
1574113774227,2019-11-18T16:49:34.227,0.370,-8.476,144.390,81.280
1574113774237,2019-11-18T16:49:34.237,0.380,-0.183,144.756,83.598
1574113774247,2019-11-18T16:49:34.247,0.390,5.793,144.024,83.354
1574113774257,2019-11-18T16:49:34.257,0.400,7.561,143.537,82.439
1574113774267,2019-11-18T16:49:34.267,0.410,4.451,144.329,83.171
1574113774277,2019-11-18T16:49:34.277,0.420,-2.317,145.061,85.183
1574113774287,2019-11-18T16:49:34.287,0.430,-5.976,144.573,89.207
1574113774297,2019-11-18T16:49:34.297,0.440,-4.207,142.683,92.683
1574113774307,2019-11-18T16:49:34.307,0.450,-0.427,138.963,92.317
1574113774317,2019-11-18T16:49:34.317,0.460,3.598,134.268,88.841
1574113774327,2019-11-18T16:49:34.327,0.470,6.098,129.695,84.268
1574113774337,2019-11-18T16:49:34.337,0.480,6.524,125.244,80.854
1574113774347,2019-11-18T16:49:34.347,0.490,5.244,120.427,77.439
1574113774357,2019-11-18T16:49:34.357,0.500,4.085,115.000,75.793
1574113774367,2019-11-18T16:49:34.367,0.510,5.732,108.780,76.159
1574113774377,2019-11-18T16:49:34.377,0.520,7.073,102.195,75.183
