epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574114580462,2019-11-18T17:03:00.462,0.000,97579.156
1574114580596,2019-11-18T17:03:00.596,0.134,97580.836
1574114580733,2019-11-18T17:03:00.733,0.271,97573.961
1574114580869,2019-11-18T17:03:00.869,0.407,97579.063
1574114581004,2019-11-18T17:03:01.004,0.542,97579.531
1574114581140,2019-11-18T17:03:01.140,0.678,97575.633
1574114581276,2019-11-18T17:03:01.276,0.814,97581.656
1574114581411,2019-11-18T17:03:01.411,0.949,97576.938
1574114581547,2019-11-18T17:03:01.547,1.085,97576.453
1574114581682,2019-11-18T17:03:01.682,1.220,97579.875
1574114581818,2019-11-18T17:03:01.818,1.356,97574.680
1574114581954,2019-11-18T17:03:01.954,1.492,97580.359
1574114582089,2019-11-18T17:03:02.089,1.627,97574.234
1574114582225,2019-11-18T17:03:02.225,1.763,97579.875
1574114582362,2019-11-18T17:03:02.362,1.900,97574.680
1574114582496,2019-11-18T17:03:02.496,2.034,97575.977
1574114582633,2019-11-18T17:03:02.633,2.171,97585.453
1574114582769,2019-11-18T17:03:02.769,2.307,97584.633
1574114582904,2019-11-18T17:03:02.904,2.442,97585.930
1574114583040,2019-11-18T17:03:03.040,2.578,97577.656
1574114583175,2019-11-18T17:03:03.175,2.713,97586.750
1574114583311,2019-11-18T17:03:03.311,2.849,97581.172
1574114583447,2019-11-18T17:03:03.447,2.985,97588.047
1574114583582,2019-11-18T17:03:03.582,3.120,97588.047
1574114583718,2019-11-18T17:03:03.718,3.256,97579.773
1574114583854,2019-11-18T17:03:03.854,3.392,97586.750
1574114583989,2019-11-18T17:03:03.989,3.527,97582.031
1574114584125,2019-11-18T17:03:04.125,3.663,97589.828
1574114584260,2019-11-18T17:03:04.260,3.798,97587.570
1574114584396,2019-11-18T17:03:04.396,3.934,97589.695
1574114584533,2019-11-18T17:03:04.533,4.071,97590.656
1574114584667,2019-11-18T17:03:04.667,4.205,97591.953
1574114584803,2019-11-18T17:03:04.803,4.341,97591.469
1574114584940,2019-11-18T17:03:04.940,4.478,97588.875
1574114585074,2019-11-18T17:03:05.074,4.612,97593.594
