epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574114360645,2019-11-18T16:59:20.645,0.000,0.000035438,0.000047438,-0.000023375
1574114360695,2019-11-18T16:59:20.695,0.050,0.000033625,0.000045938,-0.000024562
1574114360745,2019-11-18T16:59:20.745,0.100,0.000033938,0.000045938,-0.000024562
1574114360795,2019-11-18T16:59:20.795,0.150,0.000035063,0.000046312,-0.000025312
1574114360845,2019-11-18T16:59:20.845,0.200,0.000034312,0.000045938,-0.000027187
1574114360895,2019-11-18T16:59:20.895,0.250,0.000034312,0.000045250,-0.000026063
1574114360945,2019-11-18T16:59:20.945,0.300,0.000035750,0.000044875,-0.000026813
1574114360995,2019-11-18T16:59:20.995,0.350,0.000034312,0.000043812,-0.000027187
1574114361045,2019-11-18T16:59:21.045,0.400,0.000034687,0.000043437,-0.000028688
1574114361095,2019-11-18T16:59:21.095,0.450,0.000034687,0.000042000,-0.000029500
1574114361145,2019-11-18T16:59:21.145,0.500,0.000034687,0.000040562,-0.000030625
1574114361195,2019-11-18T16:59:21.195,0.550,0.000034312,0.000039813,-0.000031000
1574114361245,2019-11-18T16:59:21.245,0.600,0.000035063,0.000040188,-0.000032125
1574114361295,2019-11-18T16:59:21.295,0.650,0.000035438,0.000040188,-0.000031750
1574114361345,2019-11-18T16:59:21.345,0.700,0.000036125,0.000040188,-0.000031750
1574114361395,2019-11-18T16:59:21.395,0.750,0.000036500,0.000041250,-0.000030625
1574114361445,2019-11-18T16:59:21.445,0.800,0.000037562,0.000041250,-0.000029125
1574114361495,2019-11-18T16:59:21.495,0.850,0.000037938,0.000042000,-0.000029125
1574114361545,2019-11-18T16:59:21.545,0.900,0.000038687,0.000041625,-0.000029500
1574114361595,2019-11-18T16:59:21.595,0.950,0.000039062,0.000040875,-0.000029125
1574114361645,2019-11-18T16:59:21.645,1.000,0.000036875,0.000040875,-0.000028375
1574114361695,2019-11-18T16:59:21.695,1.050,0.000036875,0.000039125,-0.000029125
1574114361745,2019-11-18T16:59:21.745,1.100,0.000035438,0.000038750,-0.000028312
1574114361795,2019-11-18T16:59:21.795,1.150,0.000035750,0.000037313,-0.000027250
1574114361845,2019-11-18T16:59:21.845,1.200,0.000033625,0.000036562,-0.000028750
1574114361895,2019-11-18T16:59:21.895,1.250,0.000035063,0.000036187,-0.000028750
1574114361945,2019-11-18T16:59:21.945,1.300,0.000034687,0.000034375,-0.000029875
1574114361995,2019-11-18T16:59:21.995,1.350,0.000034000,0.000034375,-0.000030250
1574114362045,2019-11-18T16:59:22.045,1.400,0.000035063,0.000032563,-0.000029875
1574114362095,2019-11-18T16:59:22.095,1.450,0.000036500,0.000034063,-0.000031000
1574114362145,2019-11-18T16:59:22.145,1.500,0.000038313,0.000034750,-0.000031375
1574114362195,2019-11-18T16:59:22.195,1.550,0.000039375,0.000034375,-0.000032875
1574114362245,2019-11-18T16:59:22.245,1.600,0.000041937,0.000034375,-0.000033625
1574114362295,2019-11-18T16:59:22.295,1.650,0.000042625,0.000034750,-0.000033625
1574114362345,2019-11-18T16:59:22.345,1.700,0.000043000,0.000035125,-0.000033625
1574114362395,2019-11-18T16:59:22.395,1.750,0.000043375,0.000035500,-0.000033625
1574114362445,2019-11-18T16:59:22.445,1.800,0.000044125,0.000034375,-0.000034438
1574114362495,2019-11-18T16:59:22.495,1.850,0.000044812,0.000035125,-0.000035187
1574114362545,2019-11-18T16:59:22.545,1.900,0.000045938,0.000035500,-0.000034000
1574114362595,2019-11-18T16:59:22.595,1.950,0.000046625,0.000036187,-0.000033625
1574114362645,2019-11-18T16:59:22.645,2.000,0.000047375,0.000036938,-0.000034000
1574114362695,2019-11-18T16:59:22.695,2.050,0.000046250,0.000036562,-0.000033625
1574114362745,2019-11-18T16:59:22.745,2.100,0.000045187,0.000036187,-0.000032875
1574114362795,2019-11-18T16:59:22.795,2.150,0.000044812,0.000036187,-0.000033625
1574114362845,2019-11-18T16:59:22.845,2.200,0.000044438,0.000036938,-0.000033250
1574114362895,2019-11-18T16:59:22.895,2.250,0.000041937,0.000034375,-0.000034375
1574114362945,2019-11-18T16:59:22.945,2.300,0.000041937,0.000033687,-0.000035125
1574114362995,2019-11-18T16:59:22.995,2.350,0.000042312,0.000032563,-0.000035938
1574114363045,2019-11-18T16:59:23.045,2.400,0.000043375,0.000032563,-0.000036687
1574114363095,2019-11-18T16:59:23.095,2.450,0.000044812,0.000032250,-0.000038187
1574114363145,2019-11-18T16:59:23.145,2.500,0.000045187,0.000032563,-0.000038938
1574114363195,2019-11-18T16:59:23.195,2.550,0.000045938,0.000032563,-0.000038187
1574114363245,2019-11-18T16:59:23.245,2.600,0.000044812,0.000031500,-0.000037813
1574114363295,2019-11-18T16:59:23.295,2.650,0.000043375,0.000031875,-0.000038938
1574114363345,2019-11-18T16:59:23.345,2.700,0.000042625,0.000030062,-0.000037062
1574114363395,2019-11-18T16:59:23.395,2.750,0.000042312,0.000030750,-0.000036313
1574114363445,2019-11-18T16:59:23.445,2.800,0.000041562,0.000030750,-0.000036313
1574114363495,2019-11-18T16:59:23.495,2.850,0.000039062,0.000030438,-0.000035500
1574114363545,2019-11-18T16:59:23.545,2.900,0.000039375,0.000031875,-0.000034375
1574114363595,2019-11-18T16:59:23.595,2.950,0.000037250,0.000030750,-0.000032500
1574114363645,2019-11-18T16:59:23.645,3.000,0.000037562,0.000030750,-0.000032125
1574114363695,2019-11-18T16:59:23.695,3.050,0.000036875,0.000030750,-0.000031750
1574114363745,2019-11-18T16:59:23.745,3.100,0.000036500,0.000030750,-0.000032875
1574114363795,2019-11-18T16:59:23.795,3.150,0.000035750,0.000031125,-0.000033250
1574114363845,2019-11-18T16:59:23.845,3.200,0.000034687,0.000031125,-0.000034000
1574114363895,2019-11-18T16:59:23.895,3.250,0.000035063,0.000030750,-0.000033250
1574114363945,2019-11-18T16:59:23.945,3.300,0.000034000,0.000030438,-0.000032500
1574114363995,2019-11-18T16:59:23.995,3.350,0.000035438,0.000031875,-0.000033625
1574114364045,2019-11-18T16:59:24.045,3.400,0.000034312,0.000032250,-0.000031750
1574114364095,2019-11-18T16:59:24.095,3.450,0.000032188,0.000032250,-0.000031750
1574114364145,2019-11-18T16:59:24.145,3.500,0.000030688,0.000032250,-0.000031000
1574114364195,2019-11-18T16:59:24.195,3.550,0.000029625,0.000032250,-0.000029500
1574114364245,2019-11-18T16:59:24.245,3.600,0.000028875,0.000032937,-0.000026437
1574114364295,2019-11-18T16:59:24.295,3.650,0.000026750,0.000033687,-0.000024938
