epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574114190676,2019-11-18T16:56:30.676,0.000,0.830,-0.608,-0.023
1574114190686,2019-11-18T16:56:30.686,0.010,0.835,-0.609,-0.028
1574114190696,2019-11-18T16:56:30.696,0.020,0.831,-0.599,-0.036
1574114190706,2019-11-18T16:56:30.706,0.030,0.831,-0.573,-0.048
1574114190716,2019-11-18T16:56:30.716,0.040,0.833,-0.542,-0.062
1574114190726,2019-11-18T16:56:30.726,0.050,0.842,-0.527,-0.073
1574114190736,2019-11-18T16:56:30.736,0.060,0.846,-0.521,-0.082
1574114190746,2019-11-18T16:56:30.746,0.070,0.844,-0.505,-0.093
1574114190756,2019-11-18T16:56:30.756,0.080,0.840,-0.480,-0.103
1574114190766,2019-11-18T16:56:30.766,0.090,0.844,-0.464,-0.111
1574114190776,2019-11-18T16:56:30.776,0.100,0.848,-0.472,-0.125
1574114190786,2019-11-18T16:56:30.786,0.110,0.854,-0.478,-0.132
1574114190796,2019-11-18T16:56:30.796,0.120,0.856,-0.469,-0.138
1574114190806,2019-11-18T16:56:30.806,0.130,0.857,-0.446,-0.151
1574114190816,2019-11-18T16:56:30.816,0.140,0.858,-0.417,-0.164
1574114190826,2019-11-18T16:56:30.826,0.150,0.866,-0.412,-0.181
1574114190836,2019-11-18T16:56:30.836,0.160,0.892,-0.439,-0.198
1574114190846,2019-11-18T16:56:30.846,0.170,0.918,-0.472,-0.210
1574114190856,2019-11-18T16:56:30.856,0.180,0.937,-0.481,-0.218
1574114190866,2019-11-18T16:56:30.866,0.190,0.942,-0.462,-0.228
1574114190876,2019-11-18T16:56:30.876,0.200,0.940,-0.435,-0.235
1574114190886,2019-11-18T16:56:30.886,0.210,0.936,-0.408,-0.242
1574114190896,2019-11-18T16:56:30.896,0.220,0.931,-0.375,-0.243
1574114190906,2019-11-18T16:56:30.906,0.230,0.931,-0.341,-0.248
1574114190916,2019-11-18T16:56:30.916,0.240,0.937,-0.328,-0.250
1574114190926,2019-11-18T16:56:30.926,0.250,0.941,-0.327,-0.256
1574114190936,2019-11-18T16:56:30.936,0.260,0.944,-0.333,-0.261
1574114190946,2019-11-18T16:56:30.946,0.270,0.943,-0.346,-0.256
1574114190956,2019-11-18T16:56:30.956,0.280,0.938,-0.356,-0.257
1574114190966,2019-11-18T16:56:30.966,0.290,0.936,-0.361,-0.257
1574114190976,2019-11-18T16:56:30.976,0.300,0.942,-0.348,-0.258
1574114190986,2019-11-18T16:56:30.986,0.310,0.944,-0.326,-0.260
1574114190996,2019-11-18T16:56:30.996,0.320,0.948,-0.322,-0.262
1574114191006,2019-11-18T16:56:31.006,0.330,0.957,-0.333,-0.255
1574114191016,2019-11-18T16:56:31.016,0.340,0.958,-0.337,-0.256
1574114191026,2019-11-18T16:56:31.026,0.350,0.961,-0.331,-0.252
1574114191036,2019-11-18T16:56:31.036,0.360,0.969,-0.324,-0.256
1574114191046,2019-11-18T16:56:31.046,0.370,0.972,-0.326,-0.259
1574114191056,2019-11-18T16:56:31.056,0.380,0.982,-0.334,-0.258
1574114191066,2019-11-18T16:56:31.066,0.390,0.991,-0.354,-0.256
1574114191076,2019-11-18T16:56:31.076,0.400,0.993,-0.377,-0.256
1574114191086,2019-11-18T16:56:31.086,0.410,0.992,-0.388,-0.255
1574114191096,2019-11-18T16:56:31.096,0.420,0.992,-0.394,-0.249
1574114191106,2019-11-18T16:56:31.106,0.430,0.981,-0.408,-0.246
1574114191116,2019-11-18T16:56:31.116,0.440,0.971,-0.432,-0.241
1574114191126,2019-11-18T16:56:31.126,0.450,0.963,-0.457,-0.237
1574114191136,2019-11-18T16:56:31.136,0.460,0.954,-0.451,-0.232
1574114191146,2019-11-18T16:56:31.146,0.470,0.927,-0.415,-0.229
1574114191156,2019-11-18T16:56:31.156,0.480,0.910,-0.407,-0.223
1574114191166,2019-11-18T16:56:31.166,0.490,0.911,-0.423,-0.222
1574114191176,2019-11-18T16:56:31.176,0.500,0.903,-0.417,-0.220
1574114191186,2019-11-18T16:56:31.186,0.510,0.880,-0.401,-0.215
1574114191196,2019-11-18T16:56:31.196,0.520,0.870,-0.404,-0.207
1574114191206,2019-11-18T16:56:31.206,0.530,0.870,-0.411,-0.209
1574114191216,2019-11-18T16:56:31.216,0.540,0.864,-0.397,-0.207
1574114191226,2019-11-18T16:56:31.226,0.550,0.856,-0.376,-0.205
1574114191236,2019-11-18T16:56:31.236,0.560,0.852,-0.378,-0.203
1574114191246,2019-11-18T16:56:31.246,0.570,0.864,-0.407,-0.203
1574114191256,2019-11-18T16:56:31.256,0.580,0.880,-0.443,-0.204
1574114191266,2019-11-18T16:56:31.266,0.590,0.890,-0.455,-0.206
1574114191276,2019-11-18T16:56:31.276,0.600,0.888,-0.436,-0.204
1574114191286,2019-11-18T16:56:31.286,0.610,0.885,-0.430,-0.203
1574114191296,2019-11-18T16:56:31.296,0.620,0.887,-0.443,-0.207
1574114191306,2019-11-18T16:56:31.306,0.630,0.892,-0.460,-0.208
1574114191316,2019-11-18T16:56:31.316,0.640,0.891,-0.469,-0.207
1574114191326,2019-11-18T16:56:31.326,0.650,0.884,-0.463,-0.203
1574114191336,2019-11-18T16:56:31.336,0.660,0.876,-0.454,-0.199
1574114191346,2019-11-18T16:56:31.346,0.670,0.868,-0.454,-0.198
1574114191356,2019-11-18T16:56:31.356,0.680,0.862,-0.469,-0.191
1574114191366,2019-11-18T16:56:31.366,0.690,0.869,-0.481,-0.193
1574114191376,2019-11-18T16:56:31.376,0.700,0.872,-0.483,-0.190
1574114191386,2019-11-18T16:56:31.386,0.710,0.868,-0.475,-0.191
1574114191396,2019-11-18T16:56:31.396,0.720,0.865,-0.469,-0.189
1574114191406,2019-11-18T16:56:31.406,0.730,0.866,-0.481,-0.191
1574114191416,2019-11-18T16:56:31.416,0.740,0.867,-0.482,-0.192
1574114191426,2019-11-18T16:56:31.426,0.750,0.861,-0.467,-0.188
1574114191436,2019-11-18T16:56:31.436,0.760,0.855,-0.465,-0.186
1574114191446,2019-11-18T16:56:31.446,0.770,0.854,-0.476,-0.188
1574114191456,2019-11-18T16:56:31.456,0.780,0.855,-0.485,-0.186
1574114191466,2019-11-18T16:56:31.466,0.790,0.854,-0.492,-0.185
1574114191476,2019-11-18T16:56:31.476,0.800,0.855,-0.488,-0.188
1574114191486,2019-11-18T16:56:31.486,0.810,0.854,-0.496,-0.189
1574114191496,2019-11-18T16:56:31.496,0.820,0.854,-0.516,-0.187
1574114191506,2019-11-18T16:56:31.506,0.830,0.855,-0.520,-0.190
1574114191516,2019-11-18T16:56:31.516,0.840,0.850,-0.510,-0.186
1574114191526,2019-11-18T16:56:31.526,0.850,0.845,-0.517,-0.184
1574114191536,2019-11-18T16:56:31.536,0.860,0.856,-0.527,-0.188
1574114191546,2019-11-18T16:56:31.546,0.870,0.865,-0.537,-0.190
1574114191556,2019-11-18T16:56:31.556,0.880,0.872,-0.559,-0.186
1574114191566,2019-11-18T16:56:31.566,0.890,0.875,-0.579,-0.188
1574114191576,2019-11-18T16:56:31.576,0.900,0.874,-0.576,-0.184
1574114191586,2019-11-18T16:56:31.586,0.910,0.869,-0.565,-0.182
1574114191596,2019-11-18T16:56:31.596,0.920,0.861,-0.561,-0.177
1574114191606,2019-11-18T16:56:31.606,0.930,0.862,-0.561,-0.173
1574114191616,2019-11-18T16:56:31.616,0.940,0.864,-0.566,-0.167
1574114191626,2019-11-18T16:56:31.626,0.950,0.865,-0.574,-0.158
1574114191636,2019-11-18T16:56:31.636,0.960,0.867,-0.581,-0.145
1574114191646,2019-11-18T16:56:31.646,0.970,0.871,-0.606,-0.145
1574114191656,2019-11-18T16:56:31.656,0.980,0.889,-0.653,-0.140
1574114191666,2019-11-18T16:56:31.666,0.990,0.905,-0.696,-0.133
1574114191676,2019-11-18T16:56:31.676,1.000,0.905,-0.716,-0.137
1574114191686,2019-11-18T16:56:31.686,1.010,0.903,-0.732,-0.145
1574114191696,2019-11-18T16:56:31.696,1.020,0.910,-0.749,-0.148
1574114191706,2019-11-18T16:56:31.706,1.030,0.928,-0.756,-0.151
1574114191716,2019-11-18T16:56:31.716,1.040,0.936,-0.737,-0.149
1574114191726,2019-11-18T16:56:31.726,1.050,0.917,-0.690,-0.142
1574114191736,2019-11-18T16:56:31.736,1.060,0.908,-0.656,-0.133
1574114191746,2019-11-18T16:56:31.746,1.070,0.919,-0.649,-0.127
1574114191756,2019-11-18T16:56:31.756,1.080,0.911,-0.653,-0.120
1574114191766,2019-11-18T16:56:31.766,1.090,0.868,-0.657,-0.111
1574114191776,2019-11-18T16:56:31.776,1.100,0.848,-0.638,-0.102
1574114191786,2019-11-18T16:56:31.786,1.110,0.833,-0.625,-0.090
1574114191796,2019-11-18T16:56:31.796,1.120,0.808,-0.641,-0.078
1574114191806,2019-11-18T16:56:31.806,1.130,0.780,-0.646,-0.073
1574114191816,2019-11-18T16:56:31.816,1.140,0.757,-0.633,-0.073
1574114191826,2019-11-18T16:56:31.826,1.150,0.737,-0.634,-0.074
1574114191836,2019-11-18T16:56:31.836,1.160,0.736,-0.634,-0.065
1574114191846,2019-11-18T16:56:31.846,1.170,0.730,-0.610,-0.050
1574114191856,2019-11-18T16:56:31.856,1.180,0.719,-0.558,-0.038
1574114191866,2019-11-18T16:56:31.866,1.190,0.704,-0.515,-0.018
1574114191876,2019-11-18T16:56:31.876,1.200,0.692,-0.509,-0.001
1574114191886,2019-11-18T16:56:31.886,1.210,0.688,-0.526,0.015
1574114191896,2019-11-18T16:56:31.896,1.220,0.671,-0.548,0.029
1574114191906,2019-11-18T16:56:31.906,1.230,0.666,-0.576,0.040
1574114191916,2019-11-18T16:56:31.916,1.240,0.663,-0.608,0.048
1574114191926,2019-11-18T16:56:31.926,1.250,0.655,-0.629,0.058
1574114191936,2019-11-18T16:56:31.936,1.260,0.652,-0.656,0.062
1574114191946,2019-11-18T16:56:31.946,1.270,0.668,-0.707,0.064
1574114191956,2019-11-18T16:56:31.956,1.280,0.690,-0.753,0.069
1574114191966,2019-11-18T16:56:31.966,1.290,0.682,-0.765,0.065
1574114191976,2019-11-18T16:56:31.976,1.300,0.662,-0.761,0.057
1574114191986,2019-11-18T16:56:31.986,1.310,0.650,-0.751,0.054
1574114191996,2019-11-18T16:56:31.996,1.320,0.643,-0.771,0.053
1574114192006,2019-11-18T16:56:32.006,1.330,0.636,-0.788,0.054
1574114192016,2019-11-18T16:56:32.016,1.340,0.633,-0.785,0.062
1574114192026,2019-11-18T16:56:32.026,1.350,0.638,-0.782,0.062
1574114192036,2019-11-18T16:56:32.036,1.360,0.643,-0.795,0.061
1574114192046,2019-11-18T16:56:32.046,1.370,0.637,-0.796,0.063
1574114192056,2019-11-18T16:56:32.056,1.380,0.615,-0.789,0.065
1574114192066,2019-11-18T16:56:32.066,1.390,0.600,-0.782,0.064
1574114192076,2019-11-18T16:56:32.076,1.400,0.581,-0.770,0.063
1574114192086,2019-11-18T16:56:32.086,1.410,0.557,-0.759,0.064
1574114192096,2019-11-18T16:56:32.096,1.420,0.542,-0.761,0.063
1574114192106,2019-11-18T16:56:32.106,1.430,0.535,-0.774,0.065
1574114192116,2019-11-18T16:56:32.116,1.440,0.526,-0.785,0.065
1574114192126,2019-11-18T16:56:32.126,1.450,0.522,-0.792,0.070
1574114192136,2019-11-18T16:56:32.136,1.460,0.523,-0.799,0.075
1574114192146,2019-11-18T16:56:32.146,1.470,0.519,-0.802,0.079
1574114192156,2019-11-18T16:56:32.156,1.480,0.511,-0.795,0.083
1574114192166,2019-11-18T16:56:32.166,1.490,0.499,-0.793,0.088
1574114192176,2019-11-18T16:56:32.176,1.500,0.499,-0.802,0.087
1574114192186,2019-11-18T16:56:32.186,1.510,0.494,-0.809,0.087
1574114192196,2019-11-18T16:56:32.196,1.520,0.490,-0.804,0.092
1574114192206,2019-11-18T16:56:32.206,1.530,0.488,-0.811,0.093
1574114192216,2019-11-18T16:56:32.216,1.540,0.491,-0.841,0.093
1574114192226,2019-11-18T16:56:32.226,1.550,0.500,-0.849,0.094
1574114192236,2019-11-18T16:56:32.236,1.560,0.499,-0.843,0.099
1574114192246,2019-11-18T16:56:32.246,1.570,0.500,-0.852,0.100
1574114192256,2019-11-18T16:56:32.256,1.580,0.506,-0.872,0.097
1574114192266,2019-11-18T16:56:32.266,1.590,0.507,-0.869,0.101
1574114192276,2019-11-18T16:56:32.276,1.600,0.506,-0.851,0.103
1574114192286,2019-11-18T16:56:32.286,1.610,0.504,-0.847,0.105
1574114192296,2019-11-18T16:56:32.296,1.620,0.508,-0.861,0.109
1574114192306,2019-11-18T16:56:32.306,1.630,0.513,-0.889,0.114
1574114192316,2019-11-18T16:56:32.316,1.640,0.513,-0.907,0.109
1574114192326,2019-11-18T16:56:32.326,1.650,0.496,-0.896,0.105
1574114192336,2019-11-18T16:56:32.336,1.660,0.479,-0.864,0.102
1574114192346,2019-11-18T16:56:32.346,1.670,0.465,-0.858,0.098
1574114192356,2019-11-18T16:56:32.356,1.680,0.468,-0.877,0.097
1574114192366,2019-11-18T16:56:32.366,1.690,0.479,-0.898,0.099
1574114192376,2019-11-18T16:56:32.376,1.700,0.486,-0.900,0.096
1574114192386,2019-11-18T16:56:32.386,1.710,0.479,-0.882,0.097
1574114192396,2019-11-18T16:56:32.396,1.720,0.466,-0.868,0.094
1574114192406,2019-11-18T16:56:32.406,1.730,0.455,-0.856,0.088
1574114192416,2019-11-18T16:56:32.416,1.740,0.451,-0.854,0.080
