epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574113773845,2019-11-18T16:49:33.845,0.000,0.602,-0.733,-0.203
1574113773855,2019-11-18T16:49:33.855,0.010,0.609,-0.735,-0.206
1574113773865,2019-11-18T16:49:33.865,0.020,0.601,-0.722,-0.204
1574113773875,2019-11-18T16:49:33.875,0.030,0.600,-0.705,-0.211
1574113773885,2019-11-18T16:49:33.885,0.040,0.597,-0.673,-0.223
1574113773895,2019-11-18T16:49:33.895,0.050,0.578,-0.662,-0.236
1574113773905,2019-11-18T16:49:33.905,0.060,0.571,-0.685,-0.246
1574113773915,2019-11-18T16:49:33.915,0.070,0.570,-0.714,-0.252
1574113773925,2019-11-18T16:49:33.925,0.080,0.569,-0.750,-0.259
1574113773935,2019-11-18T16:49:33.935,0.090,0.573,-0.772,-0.262
1574113773945,2019-11-18T16:49:33.945,0.100,0.574,-0.769,-0.264
1574113773955,2019-11-18T16:49:33.955,0.110,0.575,-0.776,-0.264
1574113773965,2019-11-18T16:49:33.965,0.120,0.584,-0.773,-0.263
1574113773975,2019-11-18T16:49:33.975,0.130,0.595,-0.760,-0.263
1574113773985,2019-11-18T16:49:33.985,0.140,0.614,-0.767,-0.257
1574113773995,2019-11-18T16:49:33.995,0.150,0.644,-0.802,-0.254
1574113774005,2019-11-18T16:49:34.005,0.160,0.673,-0.838,-0.245
1574113774015,2019-11-18T16:49:34.015,0.170,0.695,-0.840,-0.245
1574113774025,2019-11-18T16:49:34.025,0.180,0.712,-0.826,-0.248
1574113774035,2019-11-18T16:49:34.035,0.190,0.743,-0.819,-0.243
1574113774045,2019-11-18T16:49:34.045,0.200,0.756,-0.830,-0.248
1574113774055,2019-11-18T16:49:34.055,0.210,0.760,-0.824,-0.260
1574113774065,2019-11-18T16:49:34.065,0.220,0.764,-0.804,-0.263
1574113774075,2019-11-18T16:49:34.075,0.230,0.784,-0.792,-0.270
1574113774085,2019-11-18T16:49:34.085,0.240,0.792,-0.798,-0.287
1574113774095,2019-11-18T16:49:34.095,0.250,0.810,-0.813,-0.293
1574113774105,2019-11-18T16:49:34.105,0.260,0.876,-0.821,-0.301
1574113774115,2019-11-18T16:49:34.115,0.270,0.921,-0.849,-0.308
1574113774125,2019-11-18T16:49:34.125,0.280,0.962,-0.873,-0.310
1574113774135,2019-11-18T16:49:34.135,0.290,0.994,-0.875,-0.332
1574113774145,2019-11-18T16:49:34.145,0.300,0.995,-0.879,-0.356
1574113774155,2019-11-18T16:49:34.155,0.310,0.978,-0.902,-0.389
1574113774165,2019-11-18T16:49:34.165,0.320,0.976,-0.895,-0.418
1574113774175,2019-11-18T16:49:34.175,0.330,0.999,-0.882,-0.419
1574113774185,2019-11-18T16:49:34.185,0.340,1.009,-0.884,-0.404
1574113774195,2019-11-18T16:49:34.195,0.350,1.044,-0.855,-0.396
1574113774205,2019-11-18T16:49:34.205,0.360,1.080,-0.863,-0.423
1574113774215,2019-11-18T16:49:34.215,0.370,1.043,-0.978,-0.474
1574113774225,2019-11-18T16:49:34.225,0.380,0.977,-1.050,-0.517
1574113774235,2019-11-18T16:49:34.235,0.390,0.919,-0.997,-0.522
1574113774245,2019-11-18T16:49:34.245,0.400,0.885,-0.929,-0.508
1574113774255,2019-11-18T16:49:34.255,0.410,0.909,-0.859,-0.484
1574113774265,2019-11-18T16:49:34.265,0.420,0.909,-0.819,-0.464
1574113774275,2019-11-18T16:49:34.275,0.430,0.891,-0.866,-0.481
1574113774285,2019-11-18T16:49:34.285,0.440,0.853,-0.934,-0.509
1574113774295,2019-11-18T16:49:34.295,0.450,0.785,-0.944,-0.520
1574113774305,2019-11-18T16:49:34.305,0.460,0.733,-0.946,-0.509
1574113774315,2019-11-18T16:49:34.315,0.470,0.699,-0.931,-0.479
1574113774325,2019-11-18T16:49:34.325,0.480,0.687,-0.929,-0.439
