epoch (ms),time (-13:00),elapsed (s),pressure (Pa)
1574114360629,2019-11-18T16:59:20.629,0.000,97561.219
1574114360765,2019-11-18T16:59:20.765,0.136,97559.430
1574114360900,2019-11-18T16:59:20.900,0.271,97567.250
1574114361036,2019-11-18T16:59:21.036,0.407,97562.891
1574114361171,2019-11-18T16:59:21.171,0.542,97567.250
1574114361307,2019-11-18T16:59:21.307,0.678,97562.891
1574114361443,2019-11-18T16:59:21.443,0.814,97563.344
1574114361578,2019-11-18T16:59:21.578,0.949,97557.672
1574114361714,2019-11-18T16:59:21.714,1.085,97561.133
1574114361851,2019-11-18T16:59:21.851,1.222,97567.648
1574114361985,2019-11-18T16:59:21.985,1.356,97559.906
1574114362122,2019-11-18T16:59:22.122,1.493,97562.891
1574114362258,2019-11-18T16:59:22.258,1.629,97568.953
1574114362393,2019-11-18T16:59:22.393,1.764,97565.500
1574114362529,2019-11-18T16:59:22.529,1.900,97560.734
1574114362665,2019-11-18T16:59:22.665,2.036,97565.125
1574114362800,2019-11-18T16:59:22.800,2.171,97566.797
1574114362936,2019-11-18T16:59:22.936,2.307,97562.891
1574114363071,2019-11-18T16:59:23.071,2.442,97564.641
1574114363207,2019-11-18T16:59:23.207,2.578,97562.891
1574114363343,2019-11-18T16:59:23.343,2.714,97564.188
1574114363478,2019-11-18T16:59:23.478,2.849,97564.641
1574114363614,2019-11-18T16:59:23.614,2.985,97562.031
1574114363751,2019-11-18T16:59:23.751,3.122,97559.430
1574114363885,2019-11-18T16:59:23.885,3.256,97563.344
1574114364022,2019-11-18T16:59:24.022,3.393,97564.305
1574114364156,2019-11-18T16:59:24.156,3.527,97563.000
1574114364293,2019-11-18T16:59:24.293,3.664,97559.906
1574114364429,2019-11-18T16:59:24.429,3.800,97561.703
1574114364563,2019-11-18T16:59:24.563,3.934,97555.188
1574114364700,2019-11-18T16:59:24.700,4.071,97564.758
1574114364836,2019-11-18T16:59:24.836,4.207,97561.328
1574114364971,2019-11-18T16:59:24.971,4.342,97562.633
1574114365107,2019-11-18T16:59:25.107,4.478,97565.242
1574114365242,2019-11-18T16:59:25.242,4.613,97562.633
1574114365378,2019-11-18T16:59:25.378,4.749,97564.906
1574114365514,2019-11-18T16:59:25.514,4.885,97565.719
1574114365649,2019-11-18T16:59:25.649,5.020,97561.813
1574114365785,2019-11-18T16:59:25.785,5.156,97567.031
1574114365921,2019-11-18T16:59:25.921,5.292,97565.359
1574114366056,2019-11-18T16:59:26.056,5.427,97562.750
1574114366192,2019-11-18T16:59:26.192,5.563,97558.016
1574114366327,2019-11-18T16:59:26.327,5.698,97563.234
1574114366463,2019-11-18T16:59:26.463,5.834,97559.922
1574114366600,2019-11-18T16:59:26.600,5.971,97558.617
1574114366734,2019-11-18T16:59:26.734,6.105,97558.617
1574114366871,2019-11-18T16:59:26.871,6.242,97555.531
1574114367007,2019-11-18T16:59:27.007,6.378,97563.344
1574114367142,2019-11-18T16:59:27.142,6.513,97561.219
1574114367278,2019-11-18T16:59:27.278,6.649,97564.313
1574114367414,2019-11-18T16:59:27.414,6.785,97562.523
1574114367549,2019-11-18T16:59:27.549,6.920,97559.547
1574114367685,2019-11-18T16:59:27.685,7.056,97559.219
1574114367820,2019-11-18T16:59:27.820,7.191,97562.641
1574114367956,2019-11-18T16:59:27.956,7.327,97560.516
1574114368092,2019-11-18T16:59:28.092,7.463,97564.055
1574114368227,2019-11-18T16:59:28.227,7.598,97563.125
1574114368363,2019-11-18T16:59:28.363,7.734,97569.641
1574114368500,2019-11-18T16:59:28.500,7.871,97562.750
1574114368634,2019-11-18T16:59:28.634,8.005,97568.930
1574114368771,2019-11-18T16:59:28.771,8.142,97561.109
1574114368907,2019-11-18T16:59:28.907,8.278,97557.320
1574114369042,2019-11-18T16:59:29.042,8.413,97562.047
1574114369178,2019-11-18T16:59:29.178,8.549,97569.859
1574114369313,2019-11-18T16:59:29.313,8.684,97565.141
1574114369449,2019-11-18T16:59:29.449,8.820,97564.281
1574114369585,2019-11-18T16:59:29.585,8.956,97559.070
1574114369720,2019-11-18T16:59:29.720,9.091,97559.219
1574114369856,2019-11-18T16:59:29.856,9.227,97563.578
1574114369992,2019-11-18T16:59:29.992,9.363,97559.664
1574114370127,2019-11-18T16:59:30.127,9.498,97567.484
1574114370263,2019-11-18T16:59:30.263,9.634,97565.844
1574114370398,2019-11-18T16:59:30.398,9.769,97565.844
1574114370534,2019-11-18T16:59:30.534,9.905,97563.234
1574114370670,2019-11-18T16:59:30.670,10.041,97564.172
1574114370805,2019-11-18T16:59:30.805,10.176,97565.477
1574114370941,2019-11-18T16:59:30.941,10.312,97561.563
1574114371078,2019-11-18T16:59:31.078,10.449,97565.477
1574114371212,2019-11-18T16:59:31.212,10.583,97566.438
1574114371349,2019-11-18T16:59:31.349,10.720,97565.953
1574114371483,2019-11-18T16:59:31.483,10.854,97569.500
1574114371620,2019-11-18T16:59:31.620,10.991,97563.945
1574114371756,2019-11-18T16:59:31.756,11.127,97562.641
1574114371891,2019-11-18T16:59:31.891,11.262,97561.344
1574114372027,2019-11-18T16:59:32.027,11.398,97563.094
1574114372163,2019-11-18T16:59:32.163,11.534,97563.945
1574114372298,2019-11-18T16:59:32.298,11.669,97567.969
1574114372434,2019-11-18T16:59:32.434,11.805,97561.453
1574114372569,2019-11-18T16:59:32.569,11.940,97565.359
1574114372705,2019-11-18T16:59:32.705,12.076,97568.906
1574114372841,2019-11-18T16:59:32.841,12.212,97563.688
1574114372976,2019-11-18T16:59:32.976,12.347,97560.266
