epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574113220485,2019-11-18T16:40:20.485,0.000,0.412,-0.960,-0.093
1574113220495,2019-11-18T16:40:20.495,0.010,0.393,-0.882,-0.086
1574113220505,2019-11-18T16:40:20.505,0.020,0.382,-0.883,-0.088
1574113220515,2019-11-18T16:40:20.515,0.030,0.416,-0.927,-0.089
1574113220525,2019-11-18T16:40:20.525,0.040,0.426,-0.929,-0.087
1574113220535,2019-11-18T16:40:20.535,0.050,0.417,-0.916,-0.088
1574113220545,2019-11-18T16:40:20.545,0.060,0.422,-0.914,-0.088
1574113220555,2019-11-18T16:40:20.555,0.070,0.426,-0.929,-0.088
1574113220565,2019-11-18T16:40:20.565,0.080,0.426,-0.931,-0.092
1574113220575,2019-11-18T16:40:20.575,0.090,0.421,-0.919,-0.093
1574113220585,2019-11-18T16:40:20.585,0.100,0.423,-0.929,-0.089
1574113220595,2019-11-18T16:40:20.595,0.110,0.430,-0.949,-0.089
1574113220605,2019-11-18T16:40:20.605,0.120,0.426,-0.961,-0.087
1574113220615,2019-11-18T16:40:20.615,0.130,0.429,-0.940,-0.090
1574113220625,2019-11-18T16:40:20.625,0.140,0.424,-0.919,-0.089
1574113220635,2019-11-18T16:40:20.635,0.150,0.428,-0.931,-0.091
1574113220645,2019-11-18T16:40:20.645,0.160,0.436,-0.938,-0.094
1574113220655,2019-11-18T16:40:20.655,0.170,0.428,-0.915,-0.093
1574113220665,2019-11-18T16:40:20.665,0.180,0.424,-0.901,-0.089
1574113220675,2019-11-18T16:40:20.675,0.190,0.426,-0.913,-0.089
1574113220685,2019-11-18T16:40:20.685,0.200,0.427,-0.911,-0.089
1574113220695,2019-11-18T16:40:20.695,0.210,0.418,-0.896,-0.083
1574113220705,2019-11-18T16:40:20.705,0.220,0.414,-0.894,-0.082
1574113220715,2019-11-18T16:40:20.715,0.230,0.417,-0.903,-0.083
1574113220725,2019-11-18T16:40:20.725,0.240,0.419,-0.904,-0.083
1574113220735,2019-11-18T16:40:20.735,0.250,0.413,-0.906,-0.078
1574113220745,2019-11-18T16:40:20.745,0.260,0.414,-0.908,-0.074
1574113220755,2019-11-18T16:40:20.755,0.270,0.414,-0.911,-0.079
1574113220765,2019-11-18T16:40:20.765,0.280,0.410,-0.911,-0.080
1574113220775,2019-11-18T16:40:20.775,0.290,0.408,-0.905,-0.079
1574113220785,2019-11-18T16:40:20.785,0.300,0.405,-0.901,-0.077
1574113220795,2019-11-18T16:40:20.795,0.310,0.406,-0.897,-0.079
1574113220805,2019-11-18T16:40:20.805,0.320,0.402,-0.893,-0.078
1574113220815,2019-11-18T16:40:20.815,0.330,0.402,-0.887,-0.079
1574113220825,2019-11-18T16:40:20.825,0.340,0.405,-0.893,-0.080
1574113220835,2019-11-18T16:40:20.835,0.350,0.403,-0.901,-0.080
1574113220845,2019-11-18T16:40:20.845,0.360,0.405,-0.902,-0.082
1574113220855,2019-11-18T16:40:20.855,0.370,0.405,-0.904,-0.080
