epoch (ms),time (-13:00),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1574112402270,2019-11-18T16:26:42.270,0.000,0.000015563,0.000024312,-0.000013313
1574112402320,2019-11-18T16:26:42.320,0.050,0.000014437,0.000022500,-0.000013687
1574112402370,2019-11-18T16:26:42.370,0.100,0.000014813,0.000023188,-0.000012563
1574112402420,2019-11-18T16:26:42.420,0.150,0.000014437,0.000022813,-0.000013313
1574112402470,2019-11-18T16:26:42.470,0.200,0.000015188,0.000022813,-0.000012188
1574112402520,2019-11-18T16:26:42.520,0.250,0.000014437,0.000022125,-0.000012188
1574112402570,2019-11-18T16:26:42.570,0.300,0.000015875,0.000021000,-0.000012563
1574112402620,2019-11-18T16:26:42.620,0.350,0.000014437,0.000021750,-0.000012188
1574112402670,2019-11-18T16:26:42.670,0.400,0.000014062,0.000021000,-0.000011000
1574112402720,2019-11-18T16:26:42.720,0.450,0.000014437,0.000020687,-0.000010625
1574112402770,2019-11-18T16:26:42.770,0.500,0.000015188,0.000021375,-0.000009875
1574112402820,2019-11-18T16:26:42.820,0.550,0.000015188,0.000021000,-0.000009875
1574112402870,2019-11-18T16:26:42.870,0.600,0.000015188,0.000021375,-0.000009125
1574112402920,2019-11-18T16:26:42.920,0.650,0.000014813,0.000021375,-0.000008750
1574112402970,2019-11-18T16:26:42.970,0.700,0.000015875,0.000021750,-0.000009125
1574112403020,2019-11-18T16:26:43.020,0.750,0.000015188,0.000021000,-0.000008750
1574112403070,2019-11-18T16:26:43.070,0.800,0.000014062,0.000021000,-0.000007562
1574112403120,2019-11-18T16:26:43.120,0.850,0.000014813,0.000019938,-0.000008000
1574112403170,2019-11-18T16:26:43.170,0.900,0.000015563,0.000020687,-0.000009125
1574112403220,2019-11-18T16:26:43.220,0.950,0.000014813,0.000021000,-0.000008375
1574112403270,2019-11-18T16:26:43.270,1.000,0.000015563,0.000021000,-0.000006813
1574112403320,2019-11-18T16:26:43.320,1.050,0.000015188,0.000019938,-0.000007562
1574112403370,2019-11-18T16:26:43.370,1.100,0.000015188,0.000020687,-0.000008375
1574112403420,2019-11-18T16:26:43.420,1.150,0.000015188,0.000021063,-0.000006813
1574112403470,2019-11-18T16:26:43.470,1.200,0.000014437,0.000021063,-0.000008000
1574112403520,2019-11-18T16:26:43.520,1.250,0.000015563,0.000021375,-0.000008375
1574112403570,2019-11-18T16:26:43.570,1.300,0.000015563,0.000020687,-0.000006813
1574112403620,2019-11-18T16:26:43.620,1.350,0.000014437,0.000021375,-0.000008000
1574112403670,2019-11-18T16:26:43.670,1.400,0.000015188,0.000020313,-0.000008375
1574112403720,2019-11-18T16:26:43.720,1.450,0.000015188,0.000020313,-0.000008000
1574112403770,2019-11-18T16:26:43.770,1.500,0.000014813,0.000020313,-0.000007562
1574112403820,2019-11-18T16:26:43.820,1.550,0.000014813,0.000019938,-0.000009125
1574112403870,2019-11-18T16:26:43.870,1.600,0.000013750,0.000019938,-0.000009125
1574112403920,2019-11-18T16:26:43.920,1.650,0.000013750,0.000019250,-0.000009125
1574112403970,2019-11-18T16:26:43.970,1.700,0.000014437,0.000018875,-0.000010625
1574112404020,2019-11-18T16:26:44.020,1.750,0.000013750,0.000019250,-0.000009125
1574112404070,2019-11-18T16:26:44.070,1.800,0.000013750,0.000018875,-0.000010250
1574112404120,2019-11-18T16:26:44.120,1.850,0.000014437,0.000019250,-0.000009875
1574112404170,2019-11-18T16:26:44.170,1.900,0.000014813,0.000019562,-0.000010625
1574112404220,2019-11-18T16:26:44.220,1.950,0.000013750,0.000019250,-0.000012188
1574112404270,2019-11-18T16:26:44.270,2.000,0.000014437,0.000018875,-0.000011000
1574112404320,2019-11-18T16:26:44.320,2.050,0.000013375,0.000017750,-0.000010625
1574112404370,2019-11-18T16:26:44.370,2.100,0.000014437,0.000018125,-0.000012938
1574112404420,2019-11-18T16:26:44.420,2.150,0.000014062,0.000017750,-0.000012563
1574112404470,2019-11-18T16:26:44.470,2.200,0.000014437,0.000017750,-0.000013313
1574112404520,2019-11-18T16:26:44.520,2.250,0.000013375,0.000016687,-0.000013687
1574112404570,2019-11-18T16:26:44.570,2.300,0.000014062,0.000016313,-0.000012938
1574112404620,2019-11-18T16:26:44.620,2.350,0.000014813,0.000015250,-0.000014062
1574112404670,2019-11-18T16:26:44.670,2.400,0.000013750,0.000014875,-0.000014437
1574112404720,2019-11-18T16:26:44.720,2.450,0.000014437,0.000014875,-0.000014813
1574112404770,2019-11-18T16:26:44.770,2.500,0.000014062,0.000014125,-0.000015188
1574112404820,2019-11-18T16:26:44.820,2.550,0.000014813,0.000014125,-0.000014062
1574112404870,2019-11-18T16:26:44.870,2.600,0.000014437,0.000012000,-0.000013687
1574112404920,2019-11-18T16:26:44.920,2.650,0.000014813,0.000013063,-0.000013687
1574112404970,2019-11-18T16:26:44.970,2.700,0.000015188,0.000013063,-0.000014813
1574112405020,2019-11-18T16:26:45.020,2.750,0.000014437,0.000012000,-0.000014062
1574112405070,2019-11-18T16:26:45.070,2.800,0.000015188,0.000010875,-0.000014813
1574112405120,2019-11-18T16:26:45.120,2.850,0.000014437,0.000010188,-0.000015188
1574112405170,2019-11-18T16:26:45.170,2.900,0.000014813,0.000008375,-0.000016000
1574112405220,2019-11-18T16:26:45.220,2.950,0.000015188,0.000007250,-0.000015188
1574112405270,2019-11-18T16:26:45.270,3.000,0.000015188,0.000006562,-0.000017125
1574112405320,2019-11-18T16:26:45.320,3.050,0.000016625,0.000006938,-0.000016375
1574112405370,2019-11-18T16:26:45.370,3.100,0.000016250,0.000006562,-0.000016750
1574112405420,2019-11-18T16:26:45.420,3.150,0.000017375,0.000005438,-0.000016750
1574112405470,2019-11-18T16:26:45.470,3.200,0.000015875,0.000006187,-0.000016000
1574112405520,2019-11-18T16:26:45.520,3.250,0.000017000,0.000006187,-0.000015625
1574112405570,2019-11-18T16:26:45.570,3.300,0.000015875,0.000005438,-0.000014813
1574112405620,2019-11-18T16:26:45.620,3.350,0.000016625,0.000006187,-0.000016000
1574112405670,2019-11-18T16:26:45.670,3.400,0.000016625,0.000006187,-0.000014813
1574112405720,2019-11-18T16:26:45.720,3.450,0.000016250,0.000005438,-0.000014813
1574112405770,2019-11-18T16:26:45.770,3.500,0.000016625,0.000006187,-0.000014437
1574112405820,2019-11-18T16:26:45.820,3.550,0.000016250,0.000006187,-0.000014813
1574112405870,2019-11-18T16:26:45.870,3.600,0.000016625,0.000006562,-0.000015625
1574112405920,2019-11-18T16:26:45.920,3.650,0.000015563,0.000006938,-0.000015188
1574112405970,2019-11-18T16:26:45.970,3.700,0.000015875,0.000006938,-0.000015625
1574112406020,2019-11-18T16:26:46.020,3.750,0.000014813,0.000006938,-0.000016750
1574112406070,2019-11-18T16:26:46.070,3.800,0.000015188,0.000006938,-0.000015625
1574112406120,2019-11-18T16:26:46.120,3.850,0.000015875,0.000006562,-0.000014437
1574112406170,2019-11-18T16:26:46.170,3.900,0.000015563,0.000007625,-0.000016000
1574112406220,2019-11-18T16:26:46.220,3.950,0.000015875,0.000006938,-0.000016000
1574112406270,2019-11-18T16:26:46.270,4.000,0.000015875,0.000006187,-0.000015188
1574112406320,2019-11-18T16:26:46.320,4.050,0.000016250,0.000005813,-0.000015188
1574112406370,2019-11-18T16:26:46.370,4.100,0.000015875,0.000006562,-0.000015188
1574112406420,2019-11-18T16:26:46.420,4.150,0.000015563,0.000007250,-0.000014813
1574112406470,2019-11-18T16:26:46.470,4.200,0.000015875,0.000007250,-0.000015188
1574112406520,2019-11-18T16:26:46.520,4.250,0.000014813,0.000006938,-0.000016000
1574112406570,2019-11-18T16:26:46.570,4.300,0.000015875,0.000006562,-0.000014437
1574112406620,2019-11-18T16:26:46.620,4.350,0.000015563,0.000006562,-0.000014437
1574112406670,2019-11-18T16:26:46.670,4.400,0.000015563,0.000007625,-0.000014437
1574112406720,2019-11-18T16:26:46.720,4.450,0.000015188,0.000006938,-0.000015188
1574112406770,2019-11-18T16:26:46.770,4.500,0.000015875,0.000006187,-0.000014062
1574112406820,2019-11-18T16:26:46.820,4.550,0.000015563,0.000006187,-0.000014813
1574112406870,2019-11-18T16:26:46.870,4.600,0.000015875,0.000007250,-0.000015188
1574112406920,2019-11-18T16:26:46.920,4.650,0.000015188,0.000006562,-0.000016000
1574112406970,2019-11-18T16:26:46.970,4.700,0.000015875,0.000006938,-0.000014813
1574112407020,2019-11-18T16:26:47.020,4.750,0.000015563,0.000006187,-0.000015188
